Cases_Black_race,Cases_Other_race,Cases_Unknown_race,Cases_White_race,Deaths_Black_race,Deaths_Other_race,Deaths_Unknown_race,Deaths_White_race,LDHH,Parish,Scrape Time
112,411,110,118,,,,,8,Jackson,2020-10-17 20:07:26.666790
4851,3223,1747,8245,262,18,0,298,1,Jefferson,2020-10-17 20:07:26.666790
300,199,141,651,11,1,0,30,5,Jefferson Davis,2020-10-17 20:07:26.666790
51,170,66,169,,,,,6,La Salle,2020-10-17 20:07:26.666790
3091,1435,1040,3629,53,2,0,81,4,Lafayette,2020-10-17 20:07:26.666790
779,767,210,2018,31,0,0,92,3,Lafourche,2020-10-17 20:07:26.666790
476,410,160,483,29,0,0,19,8,Lincoln,2020-10-17 20:07:26.666790
547,589,271,2574,11,0,0,65,9,Livingston,2020-10-17 20:07:26.666790
420,205,111,152,,,,,8,Madison,2020-10-17 20:07:26.666790
453,93,64,235,,,,,8,Morehouse,2020-10-17 20:07:26.666790
557,123,103,487,13,0,0,13,7,Natchitoches,2020-10-17 20:07:26.666790
7026,1373,1116,3442,440,10,0,138,1,Orleans,2020-10-17 20:07:26.666790
2825,1503,704,1580,74,2,0,75,8,Ouachita,2020-10-17 20:07:26.666790
73,43,145,63,,,,,,Parish Under Investigation,2020-10-17 20:07:26.666790
178,154,93,377,,,,,1,Plaquemines,2020-10-17 20:07:26.666790
471,163,59,390,16,0,0,24,2,Pointe Coupee,2020-10-17 20:07:26.666790
1882,687,398,1469,70,2,0,80,6,Rapides,2020-10-17 20:07:26.666790
223,23,15,112,,,,,7,Red River,2020-10-17 20:07:26.666790
367,102,78,282,,,,,8,Richland,2020-10-17 20:07:26.666790
146,413,41,320,,,,,7,Sabine,2020-10-17 20:07:26.666790
399,171,80,832,14,0,0,17,1,St. Bernard,2020-10-17 20:07:26.666790
692,108,112,968,27,0,0,35,3,St. Charles,2020-10-17 20:07:26.666790
240,52,33,104,,,,,9,St. Helena,2020-10-17 20:07:26.666790
453,35,50,277,28,0,0,12,3,St. James,2020-10-17 20:07:26.666790
1021,78,95,412,60,0,0,45,3,St. John the Baptist,2020-10-17 20:07:26.666790
1448,448,318,1256,50,0,0,80,4,St. Landry,2020-10-17 20:07:26.666790
793,403,109,843,26,0,0,35,4,St. Martin,2020-10-17 20:07:26.666790
766,315,232,669,45,2,0,35,3,St. Mary,2020-10-17 20:07:26.666790
1177,503,396,5316,34,1,0,234,9,St. Tammany,2020-10-17 20:07:26.666790
1567,564,310,2351,42,0,0,80,9,Tangipahoa,2020-10-17 20:07:26.666790
112,7,11,54,,,,,8,Tensas,2020-10-17 20:07:26.666790
1082,423,224,1985,38,5,0,77,3,Terrebonne,2020-10-17 20:07:26.666790
484,180,73,293,24,1,0,24,8,Union,2020-10-17 20:07:26.666790
495,344,201,1017,17,3,0,48,4,Vermilion,2020-10-17 20:07:26.666790
174,229,203,492,6,0,0,46,6,Vernon,2020-10-17 20:07:26.666790
558,322,134,682,28,1,0,39,9,Washington,2020-10-17 20:07:26.666790
500,341,80,461,14,1,0,17,7,Webster,2020-10-17 20:07:26.666790
435,90,62,347,28,0,0,14,2,West Baton Rouge,2020-10-17 20:07:26.666790
106,67,49,137,,,,,8,West Carroll,2020-10-17 20:07:26.666790
276,293,29,170,14,0,0,11,2,West Feliciana,2020-10-17 20:07:26.666790
180,158,143,159,,,,,6,Winn,2020-10-17 20:07:26.666790
777,749,392,1105,22,1,0,76,4,Acadia,2020-10-18 20:03:53.774035
372,434,286,666,11,4,0,37,5,Allen,2020-10-18 20:03:53.774035
1227,438,296,1909,47,1,0,50,2,Ascension,2020-10-18 20:03:53.774035
403,37,43,297,,,,,3,Assumption,2020-10-18 20:03:53.774035
537,232,164,698,25,0,0,37,6,Avoyelles,2020-10-18 20:03:53.774035
140,151,213,533,5,1,0,33,5,Beauregard,2020-10-18 20:03:53.774035
211,165,30,124,16,0,0,17,7,Bienville,2020-10-18 20:03:53.774035
1219,410,230,1779,36,1,0,74,7,Bossier,2020-10-18 20:03:53.774035
5083,754,621,2734,236,1,0,143,7,Caddo,2020-10-18 20:03:53.774035
2441,908,828,3854,72,2,0,147,5,Calcasieu,2020-10-18 20:03:53.774035
53,65,70,134,,,,,8,Caldwell,2020-10-18 20:03:53.774035
23,36,26,156,,,,,5,Cameron,2020-10-18 20:03:53.774035
80,78,126,165,,,,,6,Catahoula,2020-10-18 20:03:53.774035
313,87,14,165,,,,,7,Claiborne,2020-10-18 20:03:53.774035
203,70,75,190,,,,,6,Concordia,2020-10-18 20:03:53.774035
530,112,44,281,22,0,0,13,7,De Soto,2020-10-18 20:03:53.774035
6866,1762,1752,5050,253,9,0,189,2,East Baton Rouge,2020-10-18 20:03:53.774035
299,84,83,90,,,,,8,East Carroll,2020-10-18 20:03:53.774035
983,196,50,540,26,1,0,48,2,East Feliciana,2020-10-18 20:03:53.774035
437,348,190,397,12,1,0,23,4,Evangeline,2020-10-18 20:03:53.774035
472,91,255,434,17,0,0,26,8,Franklin,2020-10-18 20:03:53.774035
101,85,57,273,12,0,0,18,6,Grant,2020-10-18 20:03:53.774035
1133,402,301,1191,26,0,0,66,4,Iberia,2020-10-18 20:03:53.774035
729,126,82,497,40,1,0,17,2,Iberville,2020-10-18 20:03:53.774035
112,411,110,118,,,,,8,Jackson,2020-10-18 20:03:53.774035
4851,3223,1747,8245,262,18,0,298,1,Jefferson,2020-10-18 20:03:53.774035
300,199,141,651,11,1,0,30,5,Jefferson Davis,2020-10-18 20:03:53.774035
51,170,66,169,,,,,6,La Salle,2020-10-18 20:03:53.774035
3091,1435,1040,3629,53,2,0,81,4,Lafayette,2020-10-18 20:03:53.774035
779,767,210,2018,31,0,0,92,3,Lafourche,2020-10-18 20:03:53.774035
476,410,160,483,29,0,0,19,8,Lincoln,2020-10-18 20:03:53.774035
547,589,271,2574,11,0,0,65,9,Livingston,2020-10-18 20:03:53.774035
420,205,111,152,,,,,8,Madison,2020-10-18 20:03:53.774035
453,93,64,235,,,,,8,Morehouse,2020-10-18 20:03:53.774035
557,123,103,487,13,0,0,13,7,Natchitoches,2020-10-18 20:03:53.774035
7026,1373,1116,3442,440,10,0,138,1,Orleans,2020-10-18 20:03:53.774035
2825,1503,704,1580,74,2,0,75,8,Ouachita,2020-10-18 20:03:53.774035
73,43,145,63,,,,,,Parish Under Investigation,2020-10-18 20:03:53.774035
178,154,93,377,,,,,1,Plaquemines,2020-10-18 20:03:53.774035
471,163,59,390,16,0,0,24,2,Pointe Coupee,2020-10-18 20:03:53.774035
1882,687,398,1469,70,2,0,80,6,Rapides,2020-10-18 20:03:53.774035
223,23,15,112,,,,,7,Red River,2020-10-18 20:03:53.774035
367,102,78,282,,,,,8,Richland,2020-10-18 20:03:53.774035
146,413,41,320,,,,,7,Sabine,2020-10-18 20:03:53.774035
399,171,80,832,14,0,0,17,1,St. Bernard,2020-10-18 20:03:53.774035
692,108,112,968,27,0,0,35,3,St. Charles,2020-10-18 20:03:53.774035
240,52,33,104,,,,,9,St. Helena,2020-10-18 20:03:53.774035
453,35,50,277,28,0,0,12,3,St. James,2020-10-18 20:03:53.774035
1021,78,95,412,60,0,0,45,3,St. John the Baptist,2020-10-18 20:03:53.774035
1448,448,318,1256,50,0,0,80,4,St. Landry,2020-10-18 20:03:53.774035
793,403,109,843,26,0,0,35,4,St. Martin,2020-10-18 20:03:53.774035
766,315,232,669,45,2,0,35,3,St. Mary,2020-10-18 20:03:53.774035
1177,503,396,5316,34,1,0,234,9,St. Tammany,2020-10-18 20:03:53.774035
1567,564,310,2351,42,0,0,80,9,Tangipahoa,2020-10-18 20:03:53.774035
112,7,11,54,,,,,8,Tensas,2020-10-18 20:03:53.774035
1082,423,224,1985,38,5,0,77,3,Terrebonne,2020-10-18 20:03:53.774035
484,180,73,293,24,1,0,24,8,Union,2020-10-18 20:03:53.774035
495,344,201,1017,17,3,0,48,4,Vermilion,2020-10-18 20:03:53.774035
174,229,203,492,6,0,0,46,6,Vernon,2020-10-18 20:03:53.774035
558,322,134,682,28,1,0,39,9,Washington,2020-10-18 20:03:53.774035
500,341,80,461,14,1,0,17,7,Webster,2020-10-18 20:03:53.774035
435,90,62,347,28,0,0,14,2,West Baton Rouge,2020-10-18 20:03:53.774035
106,67,49,137,,,,,8,West Carroll,2020-10-18 20:03:53.774035
276,293,29,170,14,0,0,11,2,West Feliciana,2020-10-18 20:03:53.774035
180,158,143,159,,,,,6,Winn,2020-10-18 20:03:53.774035
777,749,392,1105,22,1,0,76,4,Acadia,2020-10-19 20:15:06.497943
372,434,286,666,11,4,0,37,5,Allen,2020-10-19 20:15:06.497943
1227,438,296,1909,47,1,0,50,2,Ascension,2020-10-19 20:15:06.497943
403,37,43,297,,,,,3,Assumption,2020-10-19 20:15:06.497943
537,232,164,698,25,0,0,37,6,Avoyelles,2020-10-19 20:15:06.497943
140,151,213,533,5,1,0,33,5,Beauregard,2020-10-19 20:15:06.497943
211,165,30,124,16,0,0,17,7,Bienville,2020-10-19 20:15:06.497943
1219,410,230,1779,36,1,0,74,7,Bossier,2020-10-19 20:15:06.497943
5083,754,621,2734,236,1,0,143,7,Caddo,2020-10-19 20:15:06.497943
2441,908,828,3854,72,2,0,147,5,Calcasieu,2020-10-19 20:15:06.497943
53,65,70,134,,,,,8,Caldwell,2020-10-19 20:15:06.497943
23,36,26,156,,,,,5,Cameron,2020-10-19 20:15:06.497943
80,78,126,165,,,,,6,Catahoula,2020-10-19 20:15:06.497943
313,87,14,165,,,,,7,Claiborne,2020-10-19 20:15:06.497943
203,70,75,190,,,,,6,Concordia,2020-10-19 20:15:06.497943
530,112,44,281,22,0,0,13,7,De Soto,2020-10-19 20:15:06.497943
6866,1762,1752,5050,253,9,0,189,2,East Baton Rouge,2020-10-19 20:15:06.497943
299,84,83,90,,,,,8,East Carroll,2020-10-19 20:15:06.497943
983,196,50,540,26,1,0,48,2,East Feliciana,2020-10-19 20:15:06.497943
437,348,190,397,12,1,0,23,4,Evangeline,2020-10-19 20:15:06.497943
472,91,255,434,17,0,0,26,8,Franklin,2020-10-19 20:15:06.497943
101,85,57,273,12,0,0,18,6,Grant,2020-10-19 20:15:06.497943
1133,402,301,1191,26,0,0,66,4,Iberia,2020-10-19 20:15:06.497943
729,126,82,497,40,1,0,17,2,Iberville,2020-10-19 20:15:06.497943
112,411,110,118,,,,,8,Jackson,2020-10-19 20:15:06.497943
4851,3223,1747,8245,262,18,0,298,1,Jefferson,2020-10-19 20:15:06.497943
300,199,141,651,11,1,0,30,5,Jefferson Davis,2020-10-19 20:15:06.497943
51,170,66,169,,,,,6,La Salle,2020-10-19 20:15:06.497943
3091,1435,1040,3629,53,2,0,81,4,Lafayette,2020-10-19 20:15:06.497943
779,767,210,2018,31,0,0,92,3,Lafourche,2020-10-19 20:15:06.497943
476,410,160,483,29,0,0,19,8,Lincoln,2020-10-19 20:15:06.497943
547,589,271,2574,11,0,0,65,9,Livingston,2020-10-19 20:15:06.497943
420,205,111,152,,,,,8,Madison,2020-10-19 20:15:06.497943
453,93,64,235,,,,,8,Morehouse,2020-10-19 20:15:06.497943
557,123,103,487,13,0,0,13,7,Natchitoches,2020-10-19 20:15:06.497943
7026,1373,1116,3442,440,10,0,138,1,Orleans,2020-10-19 20:15:06.497943
2825,1503,704,1580,74,2,0,75,8,Ouachita,2020-10-19 20:15:06.497943
73,43,145,63,,,,,,Parish Under Investigation,2020-10-19 20:15:06.497943
178,154,93,377,,,,,1,Plaquemines,2020-10-19 20:15:06.497943
471,163,59,390,16,0,0,24,2,Pointe Coupee,2020-10-19 20:15:06.497943
1882,687,398,1469,70,2,0,80,6,Rapides,2020-10-19 20:15:06.497943
223,23,15,112,,,,,7,Red River,2020-10-19 20:15:06.497943
367,102,78,282,,,,,8,Richland,2020-10-19 20:15:06.497943
146,413,41,320,,,,,7,Sabine,2020-10-19 20:15:06.497943
399,171,80,832,14,0,0,17,1,St. Bernard,2020-10-19 20:15:06.497943
692,108,112,968,27,0,0,35,3,St. Charles,2020-10-19 20:15:06.497943
240,52,33,104,,,,,9,St. Helena,2020-10-19 20:15:06.497943
453,35,50,277,28,0,0,12,3,St. James,2020-10-19 20:15:06.497943
1021,78,95,412,60,0,0,45,3,St. John the Baptist,2020-10-19 20:15:06.497943
1448,448,318,1256,50,0,0,80,4,St. Landry,2020-10-19 20:15:06.497943
793,403,109,843,26,0,0,35,4,St. Martin,2020-10-19 20:15:06.497943
766,315,232,669,45,2,0,35,3,St. Mary,2020-10-19 20:15:06.497943
1177,503,396,5316,34,1,0,234,9,St. Tammany,2020-10-19 20:15:06.497943
1567,564,310,2351,42,0,0,80,9,Tangipahoa,2020-10-19 20:15:06.497943
112,7,11,54,,,,,8,Tensas,2020-10-19 20:15:06.497943
1082,423,224,1985,38,5,0,77,3,Terrebonne,2020-10-19 20:15:06.497943
484,180,73,293,24,1,0,24,8,Union,2020-10-19 20:15:06.497943
495,344,201,1017,17,3,0,48,4,Vermilion,2020-10-19 20:15:06.497943
174,229,203,492,6,0,0,46,6,Vernon,2020-10-19 20:15:06.497943
558,322,134,682,28,1,0,39,9,Washington,2020-10-19 20:15:06.497943
500,341,80,461,14,1,0,17,7,Webster,2020-10-19 20:15:06.497943
435,90,62,347,28,0,0,14,2,West Baton Rouge,2020-10-19 20:15:06.497943
106,67,49,137,,,,,8,West Carroll,2020-10-19 20:15:06.497943
276,293,29,170,14,0,0,11,2,West Feliciana,2020-10-19 20:15:06.497943
180,158,143,159,,,,,6,Winn,2020-10-19 20:15:06.497943
777,749,392,1105,22,1,0,76,4,Acadia,2020-10-20 20:36:06.193402
372,434,286,666,11,4,0,37,5,Allen,2020-10-20 20:36:06.193402
1227,438,296,1909,47,1,0,50,2,Ascension,2020-10-20 20:36:06.193402
403,37,43,297,,,,,3,Assumption,2020-10-20 20:36:06.193402
537,232,164,698,25,0,0,37,6,Avoyelles,2020-10-20 20:36:06.193402
140,151,213,533,5,1,0,33,5,Beauregard,2020-10-20 20:36:06.193402
211,165,30,124,16,0,0,17,7,Bienville,2020-10-20 20:36:06.193402
1219,410,230,1779,36,1,0,74,7,Bossier,2020-10-20 20:36:06.193402
5083,754,621,2734,236,1,0,143,7,Caddo,2020-10-20 20:36:06.193402
2441,908,828,3854,72,2,0,147,5,Calcasieu,2020-10-20 20:36:06.193402
53,65,70,134,,,,,8,Caldwell,2020-10-20 20:36:06.193402
23,36,26,156,,,,,5,Cameron,2020-10-20 20:36:06.193402
80,78,126,165,,,,,6,Catahoula,2020-10-20 20:36:06.193402
313,87,14,165,,,,,7,Claiborne,2020-10-20 20:36:06.193402
203,70,75,190,,,,,6,Concordia,2020-10-20 20:36:06.193402
530,112,44,281,22,0,0,13,7,De Soto,2020-10-20 20:36:06.193402
6866,1762,1752,5050,253,9,0,189,2,East Baton Rouge,2020-10-20 20:36:06.193402
299,84,83,90,,,,,8,East Carroll,2020-10-20 20:36:06.193402
983,196,50,540,26,1,0,48,2,East Feliciana,2020-10-20 20:36:06.193402
437,348,190,397,12,1,0,23,4,Evangeline,2020-10-20 20:36:06.193402
472,91,255,434,17,0,0,26,8,Franklin,2020-10-20 20:36:06.193402
101,85,57,273,12,0,0,18,6,Grant,2020-10-20 20:36:06.193402
1133,402,301,1191,26,0,0,66,4,Iberia,2020-10-20 20:36:06.193402
729,126,82,497,40,1,0,17,2,Iberville,2020-10-20 20:36:06.193402
112,411,110,118,,,,,8,Jackson,2020-10-20 20:36:06.193402
4851,3223,1747,8245,262,18,0,298,1,Jefferson,2020-10-20 20:36:06.193402
300,199,141,651,11,1,0,30,5,Jefferson Davis,2020-10-20 20:36:06.193402
51,170,66,169,,,,,6,La Salle,2020-10-20 20:36:06.193402
3091,1435,1040,3629,53,2,0,81,4,Lafayette,2020-10-20 20:36:06.193402
779,767,210,2018,31,0,0,92,3,Lafourche,2020-10-20 20:36:06.193402
476,410,160,483,29,0,0,19,8,Lincoln,2020-10-20 20:36:06.193402
547,589,271,2574,11,0,0,65,9,Livingston,2020-10-20 20:36:06.193402
420,205,111,152,,,,,8,Madison,2020-10-20 20:36:06.193402
453,93,64,235,,,,,8,Morehouse,2020-10-20 20:36:06.193402
557,123,103,487,13,0,0,13,7,Natchitoches,2020-10-20 20:36:06.193402
7026,1373,1116,3442,440,10,0,138,1,Orleans,2020-10-20 20:36:06.193402
2825,1503,704,1580,74,2,0,75,8,Ouachita,2020-10-20 20:36:06.193402
73,43,145,63,,,,,,Parish Under Investigation,2020-10-20 20:36:06.193402
178,154,93,377,,,,,1,Plaquemines,2020-10-20 20:36:06.193402
471,163,59,390,16,0,0,24,2,Pointe Coupee,2020-10-20 20:36:06.193402
1882,687,398,1469,70,2,0,80,6,Rapides,2020-10-20 20:36:06.193402
223,23,15,112,,,,,7,Red River,2020-10-20 20:36:06.193402
367,102,78,282,,,,,8,Richland,2020-10-20 20:36:06.193402
146,413,41,320,,,,,7,Sabine,2020-10-20 20:36:06.193402
399,171,80,832,14,0,0,17,1,St. Bernard,2020-10-20 20:36:06.193402
692,108,112,968,27,0,0,35,3,St. Charles,2020-10-20 20:36:06.193402
240,52,33,104,,,,,9,St. Helena,2020-10-20 20:36:06.193402
453,35,50,277,28,0,0,12,3,St. James,2020-10-20 20:36:06.193402
1021,78,95,412,60,0,0,45,3,St. John the Baptist,2020-10-20 20:36:06.193402
1448,448,318,1256,50,0,0,80,4,St. Landry,2020-10-20 20:36:06.193402
793,403,109,843,26,0,0,35,4,St. Martin,2020-10-20 20:36:06.193402
766,315,232,669,45,2,0,35,3,St. Mary,2020-10-20 20:36:06.193402
1177,503,396,5316,34,1,0,234,9,St. Tammany,2020-10-20 20:36:06.193402
1567,564,310,2351,42,0,0,80,9,Tangipahoa,2020-10-20 20:36:06.193402
112,7,11,54,,,,,8,Tensas,2020-10-20 20:36:06.193402
1082,423,224,1985,38,5,0,77,3,Terrebonne,2020-10-20 20:36:06.193402
484,180,73,293,24,1,0,24,8,Union,2020-10-20 20:36:06.193402
495,344,201,1017,17,3,0,48,4,Vermilion,2020-10-20 20:36:06.193402
174,229,203,492,6,0,0,46,6,Vernon,2020-10-20 20:36:06.193402
558,322,134,682,28,1,0,39,9,Washington,2020-10-20 20:36:06.193402
500,341,80,461,14,1,0,17,7,Webster,2020-10-20 20:36:06.193402
435,90,62,347,28,0,0,14,2,West Baton Rouge,2020-10-20 20:36:06.193402
106,67,49,137,,,,,8,West Carroll,2020-10-20 20:36:06.193402
276,293,29,170,14,0,0,11,2,West Feliciana,2020-10-20 20:36:06.193402
180,158,143,159,,,,,6,Winn,2020-10-20 20:36:06.193402
787,758,387,1128,22,1,0,77,4,Acadia,2020-10-21 19:54:14.674744
378,460,281,680,11,4,0,39,5,Allen,2020-10-21 19:54:14.674744
1259,444,279,1967,47,1,0,50,2,Ascension,2020-10-21 19:54:14.674744
402,37,41,309,,,,,3,Assumption,2020-10-21 19:54:14.674744
553,240,155,720,25,0,0,37,6,Avoyelles,2020-10-21 19:54:14.674744
140,153,216,546,5,1,0,34,5,Beauregard,2020-10-21 19:54:14.674744
221,175,34,131,16,0,0,17,7,Bienville,2020-10-21 19:54:14.674744
1280,453,247,1955,38,1,0,78,7,Bossier,2020-10-21 19:54:14.674744
5279,780,615,2950,241,1,0,146,7,Caddo,2020-10-21 19:54:14.674744
2460,922,836,3956,72,2,0,149,5,Calcasieu,2020-10-21 19:54:14.674744
58,67,69,143,,,,,8,Caldwell,2020-10-21 19:54:14.674744
24,37,24,160,,,,,5,Cameron,2020-10-21 19:54:14.674744
80,78,126,170,,,,,6,Catahoula,2020-10-21 19:54:14.674744
321,91,14,163,,,,,7,Claiborne,2020-10-21 19:54:14.674744
205,71,77,211,,,,,6,Concordia,2020-10-21 19:54:14.674744
541,120,46,295,22,0,0,13,7,De Soto,2020-10-21 19:54:14.674744
6959,1777,1739,5186,257,9,0,190,2,East Baton Rouge,2020-10-21 19:54:14.674744
309,85,82,92,,,,,8,East Carroll,2020-10-21 19:54:14.674744
995,197,48,549,26,1,0,48,2,East Feliciana,2020-10-21 19:54:14.674744
442,350,184,411,14,1,0,24,4,Evangeline,2020-10-21 19:54:14.674744
476,94,262,441,18,0,0,26,8,Franklin,2020-10-21 19:54:14.674744
103,87,56,280,12,0,0,18,6,Grant,2020-10-21 19:54:14.674744
1142,401,294,1206,27,0,0,66,4,Iberia,2020-10-21 19:54:14.674744
736,126,81,506,41,1,0,18,2,Iberville,2020-10-21 19:54:14.674744
122,453,106,128,,,,,8,Jackson,2020-10-21 19:54:14.674744
4919,3292,1725,8436,263,18,0,299,1,Jefferson,2020-10-21 19:54:14.674744
302,205,146,662,11,1,0,31,5,Jefferson Davis,2020-10-21 19:54:14.674744
55,180,67,174,,,,,6,La Salle,2020-10-21 19:54:14.674744
3120,1453,1024,3711,53,2,0,82,4,Lafayette,2020-10-21 19:54:14.674744
793,772,214,2065,31,0,0,95,3,Lafourche,2020-10-21 19:54:14.674744
495,427,129,534,29,0,0,19,8,Lincoln,2020-10-21 19:54:14.674744
561,607,251,2682,11,0,0,68,9,Livingston,2020-10-21 19:54:14.674744
421,205,108,155,,,,,8,Madison,2020-10-21 19:54:14.674744
461,94,62,246,15,0,0,10,8,Morehouse,2020-10-21 19:54:14.674744
603,126,105,545,13,0,0,14,7,Natchitoches,2020-10-21 19:54:14.674744
7112,1400,1101,3613,442,10,0,139,1,Orleans,2020-10-21 19:54:14.674744
2876,1529,690,1688,75,3,0,82,8,Ouachita,2020-10-21 19:54:14.674744
86,50,106,89,,,,,,Parish Under Investigation,2020-10-21 19:54:14.674744
185,188,92,402,,,,,1,Plaquemines,2020-10-21 19:54:14.674744
476,168,60,405,16,0,0,24,2,Pointe Coupee,2020-10-21 19:54:14.674744
1923,705,394,1527,71,2,0,81,6,Rapides,2020-10-21 19:54:14.674744
230,23,15,133,,,,,7,Red River,2020-10-21 19:54:14.674744
382,102,81,292,,,,,8,Richland,2020-10-21 19:54:14.674744
149,430,39,335,,,,,7,Sabine,2020-10-21 19:54:14.674744
411,177,69,855,14,0,0,18,1,St. Bernard,2020-10-21 19:54:14.674744
698,106,106,1006,28,0,0,35,3,St. Charles,2020-10-21 19:54:14.674744
246,52,28,107,,,,,9,St. Helena,2020-10-21 19:54:14.674744
458,34,50,284,28,0,0,12,3,St. James,2020-10-21 19:54:14.674744
1031,79,95,416,61,0,0,45,3,St. John the Baptist,2020-10-21 19:54:14.674744
1468,455,304,1287,51,0,0,82,4,St. Landry,2020-10-21 19:54:14.674744
796,407,109,866,27,0,0,36,4,St. Martin,2020-10-21 19:54:14.674744
776,316,230,680,46,2,0,36,3,St. Mary,2020-10-21 19:54:14.674744
1223,520,302,5492,34,1,0,234,9,St. Tammany,2020-10-21 19:54:14.674744
1635,590,192,2464,42,0,0,80,9,Tangipahoa,2020-10-21 19:54:14.674744
113,7,11,54,,,,,8,Tensas,2020-10-21 19:54:14.674744
1107,425,229,2034,40,5,0,78,3,Terrebonne,2020-10-21 19:54:14.674744
495,186,73,303,24,1,0,24,8,Union,2020-10-21 19:54:14.674744
496,346,198,1031,17,3,0,50,4,Vermilion,2020-10-21 19:54:14.674744
174,233,200,499,6,0,0,49,6,Vernon,2020-10-21 19:54:14.674744
570,326,129,697,29,1,0,40,9,Washington,2020-10-21 19:54:14.674744
510,354,75,482,15,2,0,21,7,Webster,2020-10-21 19:54:14.674744
436,90,66,356,28,0,0,14,2,West Baton Rouge,2020-10-21 19:54:14.674744
108,72,48,141,,,,,8,West Carroll,2020-10-21 19:54:14.674744
280,295,26,172,14,0,0,11,2,West Feliciana,2020-10-21 19:54:14.674744
183,162,141,167,,,,,6,Winn,2020-10-21 19:54:14.674744
787,758,387,1128,22,1,0,77,4,Acadia,2020-10-22 19:10:49.947405
378,460,281,680,11,4,0,39,5,Allen,2020-10-22 19:10:49.947405
1259,444,279,1967,47,1,0,50,2,Ascension,2020-10-22 19:10:49.947405
402,37,41,309,,,,,3,Assumption,2020-10-22 19:10:49.947405
553,240,155,720,25,0,0,37,6,Avoyelles,2020-10-22 19:10:49.947405
140,153,216,546,5,1,0,34,5,Beauregard,2020-10-22 19:10:49.947405
221,175,34,131,16,0,0,17,7,Bienville,2020-10-22 19:10:49.947405
1280,453,247,1955,38,1,0,78,7,Bossier,2020-10-22 19:10:49.947405
5279,780,615,2950,241,1,0,146,7,Caddo,2020-10-22 19:10:49.947405
2460,922,836,3956,72,2,0,149,5,Calcasieu,2020-10-22 19:10:49.947405
58,67,69,143,,,,,8,Caldwell,2020-10-22 19:10:49.947405
24,37,24,160,,,,,5,Cameron,2020-10-22 19:10:49.947405
80,78,126,170,,,,,6,Catahoula,2020-10-22 19:10:49.947405
321,91,14,163,,,,,7,Claiborne,2020-10-22 19:10:49.947405
205,71,77,211,,,,,6,Concordia,2020-10-22 19:10:49.947405
541,120,46,295,22,0,0,13,7,De Soto,2020-10-22 19:10:49.947405
6959,1777,1739,5186,257,9,0,190,2,East Baton Rouge,2020-10-22 19:10:49.947405
309,85,82,92,,,,,8,East Carroll,2020-10-22 19:10:49.947405
995,197,48,549,26,1,0,48,2,East Feliciana,2020-10-22 19:10:49.947405
442,350,184,411,14,1,0,24,4,Evangeline,2020-10-22 19:10:49.947405
476,94,262,441,18,0,0,26,8,Franklin,2020-10-22 19:10:49.947405
103,87,56,280,12,0,0,18,6,Grant,2020-10-22 19:10:49.947405
1142,401,294,1206,27,0,0,66,4,Iberia,2020-10-22 19:10:49.947405
736,126,81,506,41,1,0,18,2,Iberville,2020-10-22 19:10:49.947405
122,453,106,128,,,,,8,Jackson,2020-10-22 19:10:49.947405
4919,3292,1725,8436,263,18,0,299,1,Jefferson,2020-10-22 19:10:49.947405
302,205,146,662,11,1,0,31,5,Jefferson Davis,2020-10-22 19:10:49.947405
55,180,67,174,,,,,6,La Salle,2020-10-22 19:10:49.947405
3120,1453,1024,3711,53,2,0,82,4,Lafayette,2020-10-22 19:10:49.947405
793,772,214,2065,31,0,0,95,3,Lafourche,2020-10-22 19:10:49.947405
495,427,129,534,29,0,0,19,8,Lincoln,2020-10-22 19:10:49.947405
561,607,251,2682,11,0,0,68,9,Livingston,2020-10-22 19:10:49.947405
421,205,108,155,,,,,8,Madison,2020-10-22 19:10:49.947405
461,94,62,246,15,0,0,10,8,Morehouse,2020-10-22 19:10:49.947405
603,126,105,545,13,0,0,14,7,Natchitoches,2020-10-22 19:10:49.947405
7112,1400,1101,3613,442,10,0,139,1,Orleans,2020-10-22 19:10:49.947405
2876,1529,690,1688,75,3,0,82,8,Ouachita,2020-10-22 19:10:49.947405
86,50,106,89,,,,,,Parish Under Investigation,2020-10-22 19:10:49.947405
185,188,92,402,,,,,1,Plaquemines,2020-10-22 19:10:49.947405
476,168,60,405,16,0,0,24,2,Pointe Coupee,2020-10-22 19:10:49.947405
1923,705,394,1527,71,2,0,81,6,Rapides,2020-10-22 19:10:49.947405
230,23,15,133,,,,,7,Red River,2020-10-22 19:10:49.947405
