County Name,Scrape Time,Total Cases,Total Deaths
Jackson,2020-06-21 20:56:45.563906,1018,22
Stoddard,2020-06-21 20:56:45.563906,126,7
Johnson,2020-06-21 20:56:45.563906,89,0
McDonald,2020-06-21 20:56:45.563906,366,0
Crawford,2020-06-21 20:56:45.563906,10,0
Clinton,2020-06-21 20:56:45.563906,23,0
Linn,2020-06-21 20:56:45.563906,13,1
Barry,2020-06-21 20:56:45.563906,31,0
Cole,2020-06-21 20:56:45.563906,60,1
Dent,2020-06-21 20:56:45.563906,1,0
Miller,2020-06-21 20:56:45.563906,10,0
Reynolds,2020-06-21 20:56:45.563906,2,0
Saline,2020-06-21 20:56:45.563906,278,4
Christian,2020-06-21 20:56:45.563906,32,0
Montgomery,2020-06-21 20:56:45.563906,13,0
Worth,2020-06-21 20:56:45.563906,4,0
Pettis,2020-06-21 20:56:45.563906,98,1
Clark,2020-06-21 20:56:45.563906,1,0
Marion,2020-06-21 20:56:45.563906,11,0
Cooper,2020-06-21 20:56:45.563906,12,0
Phelps,2020-06-21 20:56:45.563906,7,0
Greene,2020-06-21 20:56:45.563906,225,8
Monroe,2020-06-21 20:56:45.563906,5,0
Daviess,2020-06-21 20:56:45.563906,7,0
Barton,2020-06-21 20:56:45.563906,15,0
Ripley,2020-06-21 20:56:45.563906,14,0
Gentry,2020-06-21 20:56:45.563906,55,9
Benton,2020-06-21 20:56:45.563906,15,0
Wright,2020-06-21 20:56:45.563906,14,0
Lincoln,2020-06-21 20:56:45.563906,91,1
Howell,2020-06-21 20:56:45.563906,30,0
Schuyler,2020-06-21 20:56:45.563906,4,0
Maries,2020-06-21 20:56:45.563906,2,0
Laclede,2020-06-21 20:56:45.563906,16,0
DeKalb,2020-06-21 20:56:45.563906,10,0
Vernon,2020-06-21 20:56:45.563906,12,0
Buchanan,2020-06-21 20:56:45.563906,805,3
Clay,2020-06-21 20:56:45.563906,342,8
Stone,2020-06-21 20:56:45.563906,10,0
Bollinger,2020-06-21 20:56:45.563906,13,0
Jefferson,2020-06-21 20:56:45.563906,401,19
Knox,2020-06-21 20:56:45.563906,2,0
Lafayette,2020-06-21 20:56:45.563906,86,2
Nodaway,2020-06-21 20:56:45.563906,17,0
Gasconade,2020-06-21 20:56:45.563906,4,0
Kansas City,2020-06-21 20:56:45.563906,1921,30
Livingston,2020-06-21 20:56:45.563906,7,0
Perry,2020-06-21 20:56:45.563906,102,0
Franklin,2020-06-21 20:56:45.563906,188,18
New Madrid,2020-06-21 20:56:45.563906,36,1
Iron,2020-06-21 20:56:45.563906,2,0
Howard,2020-06-21 20:56:45.563906,3,0
Randolph,2020-06-21 20:56:45.563906,12,0
Lewis,2020-06-21 20:56:45.563906,7,1
Texas,2020-06-21 20:56:45.563906,2,0
Douglas,2020-06-21 20:56:45.563906,3,0
Moniteau,2020-06-21 20:56:45.563906,49,1
Callaway,2020-06-21 20:56:45.563906,42,1
Atchison,2020-06-21 20:56:45.563906,3,0
St Charles,2020-06-21 20:56:45.563906,954,69
Ste Genevieve,2020-06-21 20:56:45.563906,16,1
Jasper,2020-06-21 20:56:45.563906,222,0
Joplin,2020-06-21 20:56:45.563906,44,0
Cedar,2020-06-21 20:56:45.563906,9,0
Andrew,2020-06-21 20:56:45.563906,41,0
Carroll,2020-06-21 20:56:45.563906,11,0
Henry,2020-06-21 20:56:45.563906,17,3
Madison,2020-06-21 20:56:45.563906,3,0
Boone,2020-06-21 20:56:45.563906,258,2
Ray,2020-06-21 20:56:45.563906,25,0
Sullivan,2020-06-21 20:56:45.563906,101,0
Taney,2020-06-21 20:56:45.563906,30,2
St Louis City,2020-06-21 20:56:45.563906,2127,148
Newton,2020-06-21 20:56:45.563906,265,2
Webster,2020-06-21 20:56:45.563906,21,0
Lawrence,2020-06-21 20:56:45.563906,13,0
Dunklin,2020-06-21 20:56:45.563906,79,3
Macon,2020-06-21 20:56:45.563906,7,0
Polk,2020-06-21 20:56:45.563906,10,0
Camden,2020-06-21 20:56:45.563906,48,1
Chariton,2020-06-21 20:56:45.563906,6,0
St Francois,2020-06-21 20:56:45.563906,66,2
Morgan,2020-06-21 20:56:45.563906,12,0
Holt,2020-06-21 20:56:45.563906,2,0
Audrain,2020-06-21 20:56:45.563906,134,1
Mercer,2020-06-21 20:56:45.563906,5,0
St Louis,2020-06-21 20:56:45.563906,5588,547
Carter,2020-06-21 20:56:45.563906,6,1
Shelby,2020-06-22 19:57:19.652143,2,0
Warren,2020-06-22 19:57:19.652143,33,0
St Clair,2020-06-22 19:57:19.652143,2,0
Shannon,2020-06-22 19:57:19.652143,6,0
Pemiscot,2020-06-22 19:57:19.652143,106,6
Ralls,2020-06-22 19:57:19.652143,6,0
Pulaski,2020-06-22 19:57:19.652143,106,1
Harrison,2020-06-22 19:57:19.652143,11,0
Grundy,2020-06-22 19:57:19.652143,17,0
Oregon,2020-06-22 19:57:19.652143,6,0
Dade,2020-06-22 19:57:19.652143,1,0
Scotland,2020-06-22 19:57:19.652143,8,1
Cass,2020-06-22 19:57:19.652143,116,8
Wayne,2020-06-22 19:57:19.652143,1,0
Hickory,2020-06-22 19:57:19.652143,0,0
Dallas,2020-06-22 19:57:19.652143,10,0
Washington,2020-06-22 19:57:19.652143,14,1
Pike,2020-06-22 19:57:19.652143,34,1
Caldwell,2020-06-22 19:57:19.652143,9,0
Adair,2020-06-22 19:57:19.652143,86,0
Platte,2020-06-22 19:57:19.652143,102,4
Butler,2020-06-22 19:57:19.652143,62,0
Cape Girardeau,2020-06-22 19:57:19.652143,121,3
Ozark,2020-06-22 19:57:19.652143,1,0
Bates,2020-06-22 19:57:19.652143,12,1
Putnam,2020-06-22 19:57:19.652143,2,0
Osage,2020-06-22 19:57:19.652143,5,0
Jackson,2020-06-22 19:57:19.652143,1030,23
Stoddard,2020-06-22 19:57:19.652143,127,8
Johnson,2020-06-22 19:57:19.652143,89,0
McDonald,2020-06-22 19:57:19.652143,371,0
Crawford,2020-06-22 19:57:19.652143,10,0
Clinton,2020-06-22 19:57:19.652143,23,0
Linn,2020-06-22 19:57:19.652143,13,1
Barry,2020-06-22 19:57:19.652143,31,0
Cole,2020-06-22 19:57:19.652143,61,1
Dent,2020-06-22 19:57:19.652143,1,0
Miller,2020-06-22 19:57:19.652143,11,0
Reynolds,2020-06-22 19:57:19.652143,2,0
Saline,2020-06-22 19:57:19.652143,278,4
Christian,2020-06-22 19:57:19.652143,32,0
Montgomery,2020-06-22 19:57:19.652143,13,0
Worth,2020-06-22 19:57:19.652143,4,0
Pettis,2020-06-22 19:57:19.652143,100,1
Clark,2020-06-22 19:57:19.652143,1,0
Marion,2020-06-22 19:57:19.652143,11,0
Cooper,2020-06-22 19:57:19.652143,13,0
Phelps,2020-06-22 19:57:19.652143,7,0
Greene,2020-06-22 19:57:19.652143,228,8
Monroe,2020-06-22 19:57:19.652143,5,0
Daviess,2020-06-22 19:57:19.652143,7,0
Barton,2020-06-22 19:57:19.652143,15,0
Ripley,2020-06-22 19:57:19.652143,14,0
Gentry,2020-06-22 19:57:19.652143,55,9
Benton,2020-06-22 19:57:19.652143,15,0
Wright,2020-06-22 19:57:19.652143,14,0
Lincoln,2020-06-22 19:57:19.652143,92,1
Howell,2020-06-22 19:57:19.652143,30,0
Schuyler,2020-06-22 19:57:19.652143,4,0
Maries,2020-06-22 19:57:19.652143,3,0
Laclede,2020-06-22 19:57:19.652143,20,0
DeKalb,2020-06-22 19:57:19.652143,10,0
Vernon,2020-06-22 19:57:19.652143,13,0
Buchanan,2020-06-22 19:57:19.652143,809,3
Clay,2020-06-22 19:57:19.652143,348,8
Stone,2020-06-22 19:57:19.652143,10,0
Bollinger,2020-06-22 19:57:19.652143,12,0
Jefferson,2020-06-22 19:57:19.652143,401,19
Knox,2020-06-22 19:57:19.652143,2,0
Lafayette,2020-06-22 19:57:19.652143,86,2
Nodaway,2020-06-22 19:57:19.652143,17,0
Gasconade,2020-06-22 19:57:19.652143,4,0
Kansas City,2020-06-22 19:57:19.652143,1945,31
Livingston,2020-06-22 19:57:19.652143,7,0
Perry,2020-06-22 19:57:19.652143,104,0
Franklin,2020-06-22 19:57:19.652143,191,18
New Madrid,2020-06-22 19:57:19.652143,34,1
Iron,2020-06-22 19:57:19.652143,2,0
Howard,2020-06-22 19:57:19.652143,5,0
Randolph,2020-06-22 19:57:19.652143,12,0
Lewis,2020-06-22 19:57:19.652143,7,1
Texas,2020-06-22 19:57:19.652143,2,0
Douglas,2020-06-22 19:57:19.652143,3,0
Moniteau,2020-06-22 19:57:19.652143,49,1
Callaway,2020-06-22 19:57:19.652143,42,1
Atchison,2020-06-22 19:57:19.652143,3,0
St Charles,2020-06-22 19:57:19.652143,957,69
Ste Genevieve,2020-06-22 19:57:19.652143,16,1
Jasper,2020-06-22 19:57:19.652143,222,0
Joplin,2020-06-22 19:57:19.652143,47,0
Cedar,2020-06-22 19:57:19.652143,9,0
Andrew,2020-06-22 19:57:19.652143,42,0
Carroll,2020-06-22 19:57:19.652143,11,0
Henry,2020-06-22 19:57:19.652143,17,3
Madison,2020-06-22 19:57:19.652143,3,0
Boone,2020-06-22 19:57:19.652143,266,2
Ray,2020-06-22 19:57:19.652143,25,0
Sullivan,2020-06-22 19:57:19.652143,102,0
Taney,2020-06-22 19:57:19.652143,32,2
St Louis City,2020-06-22 19:57:19.652143,2142,148
Newton,2020-06-22 19:57:19.652143,268,2
Webster,2020-06-22 19:57:19.652143,21,0
Lawrence,2020-06-22 19:57:19.652143,13,0
Dunklin,2020-06-22 19:57:19.652143,79,3
Macon,2020-06-22 19:57:19.652143,7,0
Polk,2020-06-22 19:57:19.652143,10,0
Camden,2020-06-22 19:57:19.652143,50,1
Chariton,2020-06-22 19:57:19.652143,6,0
St Francois,2020-06-22 19:57:19.652143,68,2
Morgan,2020-06-22 19:57:19.652143,12,0
Holt,2020-06-22 19:57:19.652143,1,0
Audrain,2020-06-22 19:57:19.652143,134,1
Mercer,2020-06-22 19:57:19.652143,5,0
St Louis,2020-06-22 19:57:19.652143,5606,548
Carter,2020-06-22 19:57:19.652143,6,1
Shelby,2020-06-23 19:23:22.548310,2,0
Warren,2020-06-23 19:23:22.548310,34,0
St Clair,2020-06-23 19:23:22.548310,2,0
Shannon,2020-06-23 19:23:22.548310,6,0
Pemiscot,2020-06-23 19:23:22.548310,106,6
Ralls,2020-06-23 19:23:22.548310,7,0
Pulaski,2020-06-23 19:23:22.548310,106,1
Harrison,2020-06-23 19:23:22.548310,12,0
Grundy,2020-06-23 19:23:22.548310,17,0
Oregon,2020-06-23 19:23:22.548310,6,0
Dade,2020-06-23 19:23:22.548310,1,0
Scotland,2020-06-23 19:23:22.548310,8,1
Cass,2020-06-23 19:23:22.548310,116,8
Wayne,2020-06-23 19:23:22.548310,3,0
Hickory,2020-06-23 19:23:22.548310,0,0
Dallas,2020-06-23 19:23:22.548310,12,0
Washington,2020-06-23 19:23:22.548310,15,1
Pike,2020-06-23 19:23:22.548310,34,1
Caldwell,2020-06-23 19:23:22.548310,9,0
Adair,2020-06-23 19:23:22.548310,86,0
Platte,2020-06-23 19:23:22.548310,105,4
Butler,2020-06-23 19:23:22.548310,67,0
Cape Girardeau,2020-06-23 19:23:22.548310,123,3
Ozark,2020-06-23 19:23:22.548310,1,0
Bates,2020-06-23 19:23:22.548310,12,1
Putnam,2020-06-23 19:23:22.548310,2,0
Osage,2020-06-23 19:23:22.548310,6,0
Jackson,2020-06-23 19:23:22.548310,1054,23
Stoddard,2020-06-23 19:23:22.548310,129,8
Johnson,2020-06-23 19:23:22.548310,91,0
McDonald,2020-06-23 19:23:22.548310,403,0
Crawford,2020-06-23 19:23:22.548310,10,0
Clinton,2020-06-23 19:23:22.548310,23,0
Linn,2020-06-23 19:23:22.548310,14,1
Barry,2020-06-23 19:23:22.548310,31,0
Cole,2020-06-23 19:23:22.548310,63,2
Dent,2020-06-23 19:23:22.548310,2,0
Miller,2020-06-23 19:23:22.548310,11,0
Reynolds,2020-06-23 19:23:22.548310,2,0
Saline,2020-06-23 19:23:22.548310,278,4
Christian,2020-06-23 19:23:22.548310,35,0
Montgomery,2020-06-23 19:23:22.548310,15,0
Worth,2020-06-23 19:23:22.548310,4,0
Pettis,2020-06-23 19:23:22.548310,102,1
Clark,2020-06-23 19:23:22.548310,1,0
Marion,2020-06-23 19:23:22.548310,13,0
Cooper,2020-06-23 19:23:22.548310,13,0
Phelps,2020-06-23 19:23:22.548310,8,0
Greene,2020-06-23 19:23:22.548310,233,8
Monroe,2020-06-23 19:23:22.548310,5,0
Daviess,2020-06-23 19:23:22.548310,7,0
Barton,2020-06-23 19:23:22.548310,16,0
Ripley,2020-06-23 19:23:22.548310,14,0
Gentry,2020-06-23 19:23:22.548310,56,9
Benton,2020-06-23 19:23:22.548310,16,0
Wright,2020-06-23 19:23:22.548310,14,0
Lincoln,2020-06-23 19:23:22.548310,94,1
Howell,2020-06-23 19:23:22.548310,30,0
Schuyler,2020-06-23 19:23:22.548310,4,0
Maries,2020-06-23 19:23:22.548310,4,0
Laclede,2020-06-23 19:23:22.548310,19,0
DeKalb,2020-06-23 19:23:22.548310,10,0
Vernon,2020-06-23 19:23:22.548310,13,0
Buchanan,2020-06-23 19:23:22.548310,812,3
Clay,2020-06-23 19:23:22.548310,367,8
Stone,2020-06-23 19:23:22.548310,11,0
Bollinger,2020-06-23 19:23:22.548310,12,0
Jefferson,2020-06-23 19:23:22.548310,407,19
Knox,2020-06-23 19:23:22.548310,2,0
Lafayette,2020-06-23 19:23:22.548310,86,2
Nodaway,2020-06-23 19:23:22.548310,18,0
Gasconade,2020-06-23 19:23:22.548310,5,0
Kansas City,2020-06-23 19:23:22.548310,2014,31
Livingston,2020-06-23 19:23:22.548310,7,0
Perry,2020-06-23 19:23:22.548310,111,0
Franklin,2020-06-23 19:23:22.548310,193,18
New Madrid,2020-06-23 19:23:22.548310,36,1
Iron,2020-06-23 19:23:22.548310,2,0
Howard,2020-06-23 19:23:22.548310,5,0
Randolph,2020-06-23 19:23:22.548310,12,0
Lewis,2020-06-23 19:23:22.548310,7,1
Texas,2020-06-23 19:23:22.548310,2,0
Douglas,2020-06-23 19:23:22.548310,3,0
Moniteau,2020-06-23 19:23:22.548310,49,1
Callaway,2020-06-23 19:23:22.548310,45,1
Atchison,2020-06-23 19:23:22.548310,3,0
St Charles,2020-06-23 19:23:22.548310,968,69
Ste Genevieve,2020-06-23 19:23:22.548310,16,1
Jasper,2020-06-23 19:23:22.548310,265,0
Joplin,2020-06-23 19:23:22.548310,59,0
Cedar,2020-06-23 19:23:22.548310,9,0
Andrew,2020-06-23 19:23:22.548310,43,0
Carroll,2020-06-23 19:23:22.548310,11,0
Henry,2020-06-23 19:23:22.548310,17,3
Madison,2020-06-23 19:23:22.548310,3,0
Boone,2020-06-23 19:23:22.548310,280,2
Ray,2020-06-23 19:23:22.548310,25,0
Sullivan,2020-06-23 19:23:22.548310,103,0
Taney,2020-06-23 19:23:22.548310,34,2
St Louis City,2020-06-23 19:23:22.548310,2159,148
Newton,2020-06-23 19:23:22.548310,284,2
Webster,2020-06-23 19:23:22.548310,22,1
Lawrence,2020-06-23 19:23:22.548310,19,0
Dunklin,2020-06-23 19:23:22.548310,81,3
Macon,2020-06-23 19:23:22.548310,7,0
Polk,2020-06-23 19:23:22.548310,12,0
Camden,2020-06-23 19:23:22.548310,54,1
Chariton,2020-06-23 19:23:22.548310,6,0
St Francois,2020-06-23 19:23:22.548310,84,2
Morgan,2020-06-23 19:23:22.548310,11,0
Holt,2020-06-23 19:23:22.548310,1,0
Audrain,2020-06-23 19:23:22.548310,137,1
Mercer,2020-06-23 19:23:22.548310,5,0
St Louis,2020-06-23 19:23:22.548310,5673,551
Carter,2020-06-23 19:23:22.548310,6,1
Shelby,2020-06-24 21:20:17.202736,3,0
Warren,2020-06-24 21:20:17.202736,34,0
St Clair,2020-06-24 21:20:17.202736,2,0
Shannon,2020-06-24 21:20:17.202736,6,0
Pemiscot,2020-06-24 21:20:17.202736,108,6
Ralls,2020-06-24 21:20:17.202736,9,0
Pulaski,2020-06-24 21:20:17.202736,115,1
Harrison,2020-06-24 21:20:17.202736,12,0
Grundy,2020-06-24 21:20:17.202736,18,0
Oregon,2020-06-24 21:20:17.202736,6,0
Dade,2020-06-24 21:20:17.202736,1,0
Scotland,2020-06-24 21:20:17.202736,8,1
Cass,2020-06-24 21:20:17.202736,116,8
Wayne,2020-06-24 21:20:17.202736,3,0
Hickory,2020-06-24 21:20:17.202736,0,0
Dallas,2020-06-24 21:20:17.202736,12,1
Washington,2020-06-24 21:20:17.202736,17,1
Pike,2020-06-24 21:20:17.202736,34,1
Caldwell,2020-06-24 21:20:17.202736,9,0
Adair,2020-06-24 21:20:17.202736,87,0
Platte,2020-06-24 21:20:17.202736,107,4
Butler,2020-06-24 21:20:17.202736,68,0
Cape Girardeau,2020-06-24 21:20:17.202736,123,3
Ozark,2020-06-24 21:20:17.202736,1,0
Bates,2020-06-24 21:20:17.202736,12,1
Putnam,2020-06-24 21:20:17.202736,2,0
Osage,2020-06-24 21:20:17.202736,6,0
Jackson,2020-06-24 21:20:17.202736,1076,23
Stoddard,2020-06-24 21:20:17.202736,129,8
Johnson,2020-06-24 21:20:17.202736,91,0
McDonald,2020-06-24 21:20:17.202736,422,1
Crawford,2020-06-24 21:20:17.202736,10,0
Clinton,2020-06-24 21:20:17.202736,23,0
Linn,2020-06-24 21:20:17.202736,14,1
Barry,2020-06-24 21:20:17.202736,32,0
Cole,2020-06-24 21:20:17.202736,64,2
Dent,2020-06-24 21:20:17.202736,2,0
Miller,2020-06-24 21:20:17.202736,11,0
Reynolds,2020-06-24 21:20:17.202736,2,0
Saline,2020-06-24 21:20:17.202736,278,4
Christian,2020-06-24 21:20:17.202736,37,0
Montgomery,2020-06-24 21:20:17.202736,15,0
Worth,2020-06-24 21:20:17.202736,4,0
Pettis,2020-06-24 21:20:17.202736,102,1
Clark,2020-06-24 21:20:17.202736,2,0
Marion,2020-06-24 21:20:17.202736,13,0
Cooper,2020-06-24 21:20:17.202736,13,0
Phelps,2020-06-24 21:20:17.202736,12,0
Greene,2020-06-24 21:20:17.202736,238,8
Monroe,2020-06-24 21:20:17.202736,5,0
Daviess,2020-06-24 21:20:17.202736,7,0
Barton,2020-06-24 21:20:17.202736,17,0
Ripley,2020-06-24 21:20:17.202736,16,0
Gentry,2020-06-24 21:20:17.202736,57,9
Benton,2020-06-24 21:20:17.202736,16,0
Wright,2020-06-24 21:20:17.202736,14,0
Lincoln,2020-06-24 21:20:17.202736,95,1
Howell,2020-06-24 21:20:17.202736,34,0
Schuyler,2020-06-24 21:20:17.202736,4,0
Maries,2020-06-24 21:20:17.202736,4,0
Laclede,2020-06-24 21:20:17.202736,20,0
DeKalb,2020-06-24 21:20:17.202736,10,0
Vernon,2020-06-24 21:20:17.202736,13,0
Buchanan,2020-06-24 21:20:17.202736,819,3
Clay,2020-06-24 21:20:17.202736,375,8
Stone,2020-06-24 21:20:17.202736,11,0
Bollinger,2020-06-24 21:20:17.202736,12,0
Jefferson,2020-06-24 21:20:17.202736,428,19
Knox,2020-06-24 21:20:17.202736,2,0
Lafayette,2020-06-24 21:20:17.202736,86,2
Nodaway,2020-06-24 21:20:17.202736,17,0
Gasconade,2020-06-24 21:20:17.202736,6,0
Kansas City,2020-06-24 21:20:17.202736,2057,31
Livingston,2020-06-24 21:20:17.202736,10,0
Perry,2020-06-24 21:20:17.202736,111,0
Franklin,2020-06-24 21:20:17.202736,192,18
New Madrid,2020-06-24 21:20:17.202736,36,1
Iron,2020-06-24 21:20:17.202736,2,0
Howard,2020-06-24 21:20:17.202736,5,0
Randolph,2020-06-24 21:20:17.202736,12,0
Lewis,2020-06-24 21:20:17.202736,7,1
Texas,2020-06-24 21:20:17.202736,5,0
Douglas,2020-06-24 21:20:17.202736,3,0
Moniteau,2020-06-24 21:20:17.202736,49,1
Callaway,2020-06-24 21:20:17.202736,46,1
Atchison,2020-06-24 21:20:17.202736,3,0
St Charles,2020-06-24 21:20:17.202736,974,73
Ste Genevieve,2020-06-24 21:20:17.202736,16,1
Jasper,2020-06-24 21:20:17.202736,271,0
Joplin,2020-06-24 21:20:17.202736,63,0
Cedar,2020-06-24 21:20:17.202736,9,0
Andrew,2020-06-24 21:20:17.202736,45,0
Carroll,2020-06-24 21:20:17.202736,11,0
Henry,2020-06-24 21:20:17.202736,17,3
Madison,2020-06-24 21:20:17.202736,3,0
Boone,2020-06-24 21:20:17.202736,288,2
Ray,2020-06-24 21:20:17.202736,25,0
Sullivan,2020-06-24 21:20:17.202736,102,0
Taney,2020-06-24 21:20:17.202736,35,2
St Louis City,2020-06-24 21:20:17.202736,2170,148
Newton,2020-06-24 21:20:17.202736,301,2
Webster,2020-06-24 21:20:17.202736,23,1
Lawrence,2020-06-24 21:20:17.202736,20,0
Dunklin,2020-06-24 21:20:17.202736,82,3
Macon,2020-06-24 21:20:17.202736,7,0
Polk,2020-06-24 21:20:17.202736,11,0
Camden,2020-06-24 21:20:17.202736,55,1
Chariton,2020-06-24 21:20:17.202736,6,0
St Francois,2020-06-24 21:20:17.202736,97,2
Morgan,2020-06-24 21:20:17.202736,13,0
Holt,2020-06-24 21:20:17.202736,1,0
Audrain,2020-06-24 21:20:17.202736,137,1
Mercer,2020-06-24 21:20:17.202736,5,0
St Louis,2020-06-24 21:20:17.202736,5721,554
Carter,2020-06-24 21:20:17.202736,6,1
Shelby,2020-06-25 20:01:45.010538,3,0
Warren,2020-06-25 20:01:45.010538,37,0
St Clair,2020-06-25 20:01:45.010538,2,0
Shannon,2020-06-25 20:01:45.010538,6,0
Pemiscot,2020-06-25 20:01:45.010538,109,6
Ralls,2020-06-25 20:01:45.010538,9,0
Pulaski,2020-06-25 20:01:45.010538,116,1
Harrison,2020-06-25 20:01:45.010538,12,0
Grundy,2020-06-25 20:01:45.010538,18,0
Oregon,2020-06-25 20:01:45.010538,6,0
Dade,2020-06-25 20:01:45.010538,1,0
Scotland,2020-06-25 20:01:45.010538,8,1
Cass,2020-06-25 20:01:45.010538,120,8
Wayne,2020-06-25 20:01:45.010538,3,0
Hickory,2020-06-25 20:01:45.010538,0,0
Dallas,2020-06-25 20:01:45.010538,12,1
Washington,2020-06-25 20:01:45.010538,19,1
Pike,2020-06-25 20:01:45.010538,36,1
Caldwell,2020-06-25 20:01:45.010538,9,0
Adair,2020-06-25 20:01:45.010538,88,0
Platte,2020-06-25 20:01:45.010538,108,4
Butler,2020-06-25 20:01:45.010538,71,0
Cape Girardeau,2020-06-25 20:01:45.010538,126,3
Ozark,2020-06-25 20:01:45.010538,1,0
Bates,2020-06-25 20:01:45.010538,12,1
Putnam,2020-06-25 20:01:45.010538,2,0
Osage,2020-06-25 20:01:45.010538,6,0
Jackson,2020-06-25 20:01:45.010538,1074,23
Stoddard,2020-06-25 20:01:45.010538,132,8
Johnson,2020-06-25 20:01:45.010538,96,0
McDonald,2020-06-25 20:01:45.010538,451,1
Crawford,2020-06-25 20:01:45.010538,10,0
Clinton,2020-06-25 20:01:45.010538,23,0
Linn,2020-06-25 20:01:45.010538,14,1
Barry,2020-06-25 20:01:45.010538,34,0
Cole,2020-06-25 20:01:45.010538,63,2
Dent,2020-06-25 20:01:45.010538,3,0
Miller,2020-06-25 20:01:45.010538,11,0
Reynolds,2020-06-25 20:01:45.010538,2,0
Saline,2020-06-25 20:01:45.010538,282,4
Christian,2020-06-25 20:01:45.010538,38,0
Montgomery,2020-06-25 20:01:45.010538,16,0
Worth,2020-06-25 20:01:45.010538,4,0
Pettis,2020-06-25 20:01:45.010538,110,1
Clark,2020-06-25 20:01:45.010538,2,0
Marion,2020-06-25 20:01:45.010538,14,0
Cooper,2020-06-25 20:01:45.010538,14,0
Phelps,2020-06-25 20:01:45.010538,15,0
Greene,2020-06-25 20:01:45.010538,246,8
Monroe,2020-06-25 20:01:45.010538,5,0
Daviess,2020-06-25 20:01:45.010538,7,0
Barton,2020-06-25 20:01:45.010538,21,0
Ripley,2020-06-25 20:01:45.010538,17,0
Gentry,2020-06-25 20:01:45.010538,56,9
Benton,2020-06-25 20:01:45.010538,16,0
Wright,2020-06-25 20:01:45.010538,14,0
Lincoln,2020-06-25 20:01:45.010538,96,1
Howell,2020-06-25 20:01:45.010538,36,0
Schuyler,2020-06-25 20:01:45.010538,4,0
Maries,2020-06-25 20:01:45.010538,4,0
Laclede,2020-06-25 20:01:45.010538,23,0
DeKalb,2020-06-25 20:01:45.010538,10,0
Vernon,2020-06-25 20:01:45.010538,15,0
Buchanan,2020-06-25 20:01:45.010538,827,3
Clay,2020-06-25 20:01:45.010538,386,8
Stone,2020-06-25 20:01:45.010538,11,0
Bollinger,2020-06-25 20:01:45.010538,12,0
Jefferson,2020-06-25 20:01:45.010538,432,19
Knox,2020-06-25 20:01:45.010538,2,0
Lafayette,2020-06-25 20:01:45.010538,87,2
Nodaway,2020-06-25 20:01:45.010538,17,0
Gasconade,2020-06-25 20:01:45.010538,7,0
Kansas City,2020-06-25 20:01:45.010538,2162,31
Livingston,2020-06-25 20:01:45.010538,10,0
Perry,2020-06-25 20:01:45.010538,112,0
Franklin,2020-06-25 20:01:45.010538,201,18
New Madrid,2020-06-25 20:01:45.010538,36,1
Iron,2020-06-25 20:01:45.010538,2,0
Howard,2020-06-25 20:01:45.010538,5,0
Randolph,2020-06-25 20:01:45.010538,12,0
Lewis,2020-06-25 20:01:45.010538,7,1
Texas,2020-06-25 20:01:45.010538,4,0
Douglas,2020-06-25 20:01:45.010538,3,0
Moniteau,2020-06-25 20:01:45.010538,49,1
Callaway,2020-06-25 20:01:45.010538,45,1
Atchison,2020-06-25 20:01:45.010538,3,0
St Charles,2020-06-25 20:01:45.010538,995,73
Ste Genevieve,2020-06-25 20:01:45.010538,17,1
Jasper,2020-06-25 20:01:45.010538,311,1
Joplin,2020-06-25 20:01:45.010538,78,0
Cedar,2020-06-25 20:01:45.010538,9,0
Andrew,2020-06-25 20:01:45.010538,45,0
Carroll,2020-06-25 20:01:45.010538,11,0
Henry,2020-06-25 20:01:45.010538,19,3
Madison,2020-06-25 20:01:45.010538,3,0
Boone,2020-06-25 20:01:45.010538,298,2
Ray,2020-06-25 20:01:45.010538,25,0
Sullivan,2020-06-25 20:01:45.010538,108,0
Taney,2020-06-25 20:01:45.010538,39,2
St Louis City,2020-06-25 20:01:45.010538,2252,151
Newton,2020-06-25 20:01:45.010538,312,2
Webster,2020-06-25 20:01:45.010538,24,1
Lawrence,2020-06-25 20:01:45.010538,20,0
Dunklin,2020-06-25 20:01:45.010538,84,3
Macon,2020-06-25 20:01:45.010538,7,0
Polk,2020-06-25 20:01:45.010538,11,0
Camden,2020-06-25 20:01:45.010538,57,1
Chariton,2020-06-25 20:01:45.010538,6,0
St Francois,2020-06-25 20:01:45.010538,100,2
Morgan,2020-06-25 20:01:45.010538,13,0
Holt,2020-06-25 20:01:45.010538,1,0
Audrain,2020-06-25 20:01:45.010538,137,1
Mercer,2020-06-25 20:01:45.010538,5,0
St Louis,2020-06-25 20:01:45.010538,5837,557
Carter,2020-06-25 20:01:45.010538,6,1
