deaths,fips,hospitalizations,locality,report_date,total_cases,vdh_health_district
8,51065,29,Fluvanna,2020-07-23 00:00:00,154,Thomas Jefferson
1,51067,8,Franklin County,2020-07-23 00:00:00,132,West Piedmont
7,51069,46,Frederick,2020-07-23 00:00:00,614,Lord Fairfax
0,51071,1,Giles,2020-07-23 00:00:00,18,New River
1,51073,12,Gloucester,2020-07-23 00:00:00,115,Three Rivers
6,51075,24,Goochland,2020-07-23 00:00:00,143,Chickahominy
4,51077,6,Grayson,2020-07-23 00:00:00,110,Mount Rogers
2,51079,7,Greene,2020-07-23 00:00:00,108,Thomas Jefferson
9,51081,23,Greensville,2020-07-23 00:00:00,394,Crater
1,51083,5,Halifax,2020-07-23 00:00:00,110,Southside
30,51085,71,Hanover,2020-07-23 00:00:00,539,Chickahominy
177,51087,300,Henrico,2020-07-23 00:00:00,3139,Henrico
5,51089,42,Henry,2020-07-23 00:00:00,422,West Piedmont
0,51091,0,Highland,2020-07-23 00:00:00,3,Central Shenandoah
9,51093,19,Isle of Wight,2020-07-23 00:00:00,294,Western Tidewater
16,51095,59,James City,2020-07-23 00:00:00,471,Peninsula
1,51097,4,King and Queen,2020-07-23 00:00:00,32,Three Rivers
4,51099,15,King George,2020-07-23 00:00:00,111,Rappahannock
2,51101,7,King William,2020-07-23 00:00:00,67,Three Rivers
0,51103,1,Lancaster,2020-07-23 00:00:00,24,Three Rivers
0,51105,4,Lee,2020-07-23 00:00:00,58,Lenowisco
106,51107,325,Loudoun,2020-07-23 00:00:00,4758,Loudoun
2,51109,21,Louisa,2020-07-23 00:00:00,157,Thomas Jefferson
0,51111,4,Lunenburg,2020-07-23 00:00:00,45,Piedmont
1,51113,5,Madison,2020-07-23 00:00:00,51,Rappahannock Rapidan
0,51115,2,Mathews,2020-07-23 00:00:00,9,Three Rivers
30,51117,34,Mecklenburg,2020-07-23 00:00:00,286,Southside
1,51119,2,Middlesex,2020-07-23 00:00:00,21,Three Rivers
3,51121,13,Montgomery,2020-07-23 00:00:00,232,New River
0,51125,0,Nelson,2020-07-23 00:00:00,30,Thomas Jefferson
1,51127,8,New Kent,2020-07-23 00:00:00,99,Chickahominy
28,51131,44,Northampton,2020-07-23 00:00:00,289,Eastern Shore
1,51133,3,Northumberland,2020-07-23 00:00:00,55,Three Rivers
6,51135,40,Nottoway,2020-07-23 00:00:00,157,Piedmont
3,51137,15,Orange,2020-07-23 00:00:00,188,Rappahannock Rapidan
24,51139,35,Page,2020-07-23 00:00:00,326,Lord Fairfax
3,51141,14,Patrick,2020-07-23 00:00:00,67,West Piedmont
2,51143,24,Pittsylvania,2020-07-23 00:00:00,253,Pittsylvania-Danville
3,51145,8,Powhatan,2020-07-23 00:00:00,108,Chesterfield
6,51147,27,Prince Edward,2020-07-23 00:00:00,242,Piedmont
2,51149,13,Prince George,2020-07-23 00:00:00,298,Crater
165,51153,758,Prince William,2020-07-23 00:00:00,8321,Prince William
2,51155,8,Pulaski,2020-07-23 00:00:00,62,New River
1,51157,4,Rappahannock,2020-07-23 00:00:00,36,Rappahannock Rapidan
4,51159,13,Richmond County,2020-07-23 00:00:00,318,Three Rivers
6,51161,13,Roanoke County,2020-07-23 00:00:00,383,Alleghany
0,51163,0,Rockbridge,2020-07-23 00:00:00,51,Central Shenandoah
16,51165,91,Rockingham,2020-07-23 00:00:00,838,Central Shenandoah
0,51167,7,Russell,2020-07-23 00:00:00,36,Cumberland Plateau
2,51169,4,Scott,2020-07-23 00:00:00,30,Lenowisco
40,51171,70,Shenandoah,2020-07-23 00:00:00,649,Lord Fairfax
1,51173,6,Smyth,2020-07-23 00:00:00,75,Mount Rogers
11,51175,11,Southampton,2020-07-23 00:00:00,210,Western Tidewater
33,51177,87,Spotsylvania,2020-07-23 00:00:00,1212,Rappahannock
7,51179,111,Stafford,2020-07-23 00:00:00,1163,Rappahannock
1,51181,4,Surry,2020-07-23 00:00:00,31,Crater
7,51183,19,Sussex,2020-07-23 00:00:00,245,Crater
0,51185,1,Tazewell,2020-07-23 00:00:00,55,Cumberland Plateau
7,51187,22,Warren,2020-07-23 00:00:00,339,Lord Fairfax
4,51191,16,Washington,2020-07-23 00:00:00,119,Mount Rogers
2,51193,14,Westmoreland,2020-07-23 00:00:00,187,Three Rivers
3,51195,13,Wise,2020-07-23 00:00:00,61,Lenowisco
2,51197,9,Wythe,2020-07-23 00:00:00,83,Mount Rogers
3,51199,14,York,2020-07-23 00:00:00,243,Peninsula
56,51510,256,Alexandria,2020-07-23 00:00:00,2639,Alexandria
0,51520,2,Bristol,2020-07-23 00:00:00,31,Mount Rogers
0,51530,2,Buena Vista City,2020-07-23 00:00:00,37,Central Shenandoah
8,51540,22,Charlottesville,2020-07-23 00:00:00,385,Thomas Jefferson
24,51550,179,Chesapeake,2020-07-23 00:00:00,1867,Chesapeake
20,51570,22,Colonial Heights,2020-07-23 00:00:00,168,Chesterfield
0,51580,0,Covington,2020-07-23 00:00:00,7,Alleghany
3,51590,33,Danville,2020-07-23 00:00:00,229,Pittsylvania-Danville
15,51595,24,Emporia,2020-07-23 00:00:00,156,Crater
7,51600,9,Fairfax City,2020-07-23 00:00:00,74,Fairfax
6,51610,10,Falls Church,2020-07-23 00:00:00,55,Fairfax
4,51620,7,Franklin City,2020-07-23 00:00:00,97,Western Tidewater
1,51630,31,Fredericksburg,2020-07-23 00:00:00,308,Rappahannock
16,51640,34,Galax,2020-07-23 00:00:00,306,Mount Rogers
4,51650,46,Hampton,2020-07-23 00:00:00,786,Hampton
29,51660,79,Harrisonburg,2020-07-23 00:00:00,1015,Central Shenandoah
5,51670,22,Hopewell,2020-07-23 00:00:00,238,Crater
0,51678,1,Lexington,2020-07-23 00:00:00,26,Central Shenandoah
1,51680,6,Lynchburg,2020-07-23 00:00:00,295,Central Virginia
20,51683,117,Manassas City,2020-07-23 00:00:00,1553,Prince William
7,51685,49,Manassas Park,2020-07-23 00:00:00,479,Prince William
1,51690,21,Martinsville,2020-07-23 00:00:00,147,West Piedmont
14,51700,69,Newport News,2020-07-23 00:00:00,1308,Peninsula
20,51710,152,Norfolk,2020-07-23 00:00:00,2489,Norfolk
0,51720,2,Norton,2020-07-23 00:00:00,8,Lenowisco
9,51730,57,Petersburg,2020-07-23 00:00:00,380,Crater
0,51735,2,Poquoson,2020-07-23 00:00:00,30,Peninsula
21,51740,107,Portsmouth,2020-07-23 00:00:00,1115,Portsmouth
0,51750,1,Radford,2020-07-23 00:00:00,21,New River
35,51760,263,Richmond City,2020-07-23 00:00:00,2670,Richmond
10,51770,15,Roanoke City,2020-07-23 00:00:00,684,Roanoke
3,51775,5,Salem,2020-07-23 00:00:00,117,Alleghany
0,51790,8,Staunton,2020-07-23 00:00:00,124,Central Shenandoah
45,51800,80,Suffolk,2020-07-23 00:00:00,826,Western Tidewater
39,51810,174,Virginia Beach,2020-07-23 00:00:00,3030,Virginia Beach
2,51820,8,Waynesboro,2020-07-23 00:00:00,154,Central Shenandoah
6,51830,12,Williamsburg,2020-07-23 00:00:00,99,Peninsula
4,51840,27,Winchester,2020-07-23 00:00:00,382,Lord Fairfax
15,51001,76,Accomack,2020-07-22 00:00:00,1057,Eastern Shore
10,51003,46,Albemarle,2020-07-22 00:00:00,647,Thomas Jefferson
2,51005,5,Alleghany,2020-07-22 00:00:00,56,Alleghany
1,51007,13,Amelia,2020-07-22 00:00:00,60,Piedmont
0,51009,3,Amherst,2020-07-22 00:00:00,66,Central Virginia
0,51011,2,Appomattox,2020-07-22 00:00:00,55,Central Virginia
135,51013,431,Arlington,2020-07-22 00:00:00,2763,Arlington
2,51015,8,Augusta,2020-07-22 00:00:00,230,Central Shenandoah
0,51017,0,Bath,2020-07-22 00:00:00,2,Central Shenandoah
4,51019,4,Bedford,2020-07-22 00:00:00,207,Central Virginia
0,51021,0,Bland,2020-07-22 00:00:00,7,Mount Rogers
4,51023,13,Botetourt,2020-07-22 00:00:00,166,Alleghany
1,51025,23,Brunswick,2020-07-22 00:00:00,162,Southside
0,51027,2,Buchanan,2020-07-22 00:00:00,61,Cumberland Plateau
6,51029,22,Buckingham,2020-07-22 00:00:00,587,Piedmont
1,51031,3,Campbell,2020-07-22 00:00:00,89,Central Virginia
4,51033,19,Caroline,2020-07-22 00:00:00,163,Rappahannock
10,51035,25,Carroll,2020-07-22 00:00:00,281,Mount Rogers
3,51036,15,Charles City,2020-07-22 00:00:00,45,Chickahominy
0,51037,5,Charlotte,2020-07-22 00:00:00,42,Piedmont
65,51041,188,Chesterfield,2020-07-22 00:00:00,3564,Chesterfield
0,51043,7,Clarke,2020-07-22 00:00:00,64,Lord Fairfax
0,51045,1,Craig,2020-07-22 00:00:00,11,Alleghany
12,51047,71,Culpeper,2020-07-22 00:00:00,912,Rappahannock Rapidan
0,51049,4,Cumberland,2020-07-22 00:00:00,60,Piedmont
0,51051,0,Dickenson,2020-07-22 00:00:00,10,Cumberland Plateau
2,51053,30,Dinwiddie,2020-07-22 00:00:00,172,Crater
0,51057,5,Essex,2020-07-22 00:00:00,72,Three Rivers
510,51059,1793,Fairfax,2020-07-22 00:00:00,15078,Fairfax
8,51061,32,Fauquier,2020-07-22 00:00:00,545,Rappahannock Rapidan
1,51063,2,Floyd,2020-07-22 00:00:00,27,New River
8,51065,29,Fluvanna,2020-07-22 00:00:00,151,Thomas Jefferson
1,51067,8,Franklin County,2020-07-22 00:00:00,132,West Piedmont
7,51069,46,Frederick,2020-07-22 00:00:00,607,Lord Fairfax
0,51071,1,Giles,2020-07-22 00:00:00,18,New River
1,51073,11,Gloucester,2020-07-22 00:00:00,112,Three Rivers
6,51075,24,Goochland,2020-07-22 00:00:00,142,Chickahominy
4,51077,6,Grayson,2020-07-22 00:00:00,107,Mount Rogers
2,51079,7,Greene,2020-07-22 00:00:00,105,Thomas Jefferson
9,51081,23,Greensville,2020-07-22 00:00:00,390,Crater
1,51083,5,Halifax,2020-07-22 00:00:00,109,Southside
30,51085,70,Hanover,2020-07-22 00:00:00,531,Chickahominy
177,51087,295,Henrico,2020-07-22 00:00:00,3112,Henrico
5,51089,42,Henry,2020-07-22 00:00:00,413,West Piedmont
0,51091,0,Highland,2020-07-22 00:00:00,3,Central Shenandoah
9,51093,19,Isle of Wight,2020-07-22 00:00:00,288,Western Tidewater
16,51095,59,James City,2020-07-22 00:00:00,464,Peninsula
1,51097,4,King and Queen,2020-07-22 00:00:00,32,Three Rivers
4,51099,15,King George,2020-07-22 00:00:00,110,Rappahannock
2,51101,7,King William,2020-07-22 00:00:00,67,Three Rivers
0,51103,1,Lancaster,2020-07-22 00:00:00,23,Three Rivers
0,51105,3,Lee,2020-07-22 00:00:00,52,Lenowisco
106,51107,324,Loudoun,2020-07-22 00:00:00,4738,Loudoun
2,51109,21,Louisa,2020-07-22 00:00:00,155,Thomas Jefferson
0,51111,4,Lunenburg,2020-07-22 00:00:00,44,Piedmont
1,51113,5,Madison,2020-07-22 00:00:00,52,Rappahannock Rapidan
0,51115,2,Mathews,2020-07-22 00:00:00,9,Three Rivers
30,51117,32,Mecklenburg,2020-07-22 00:00:00,283,Southside
1,51119,2,Middlesex,2020-07-22 00:00:00,21,Three Rivers
3,51121,13,Montgomery,2020-07-22 00:00:00,224,New River
0,51125,0,Nelson,2020-07-22 00:00:00,29,Thomas Jefferson
1,51127,8,New Kent,2020-07-22 00:00:00,98,Chickahominy
28,51131,44,Northampton,2020-07-22 00:00:00,285,Eastern Shore
1,51133,2,Northumberland,2020-07-22 00:00:00,55,Three Rivers
6,51135,40,Nottoway,2020-07-22 00:00:00,157,Piedmont
3,51137,16,Orange,2020-07-22 00:00:00,187,Rappahannock Rapidan
23,51139,32,Page,2020-07-22 00:00:00,324,Lord Fairfax
2,51141,14,Patrick,2020-07-22 00:00:00,67,West Piedmont
2,51143,24,Pittsylvania,2020-07-22 00:00:00,248,Pittsylvania-Danville
3,51145,8,Powhatan,2020-07-22 00:00:00,105,Chesterfield
6,51147,27,Prince Edward,2020-07-22 00:00:00,242,Piedmont
2,51149,13,Prince George,2020-07-22 00:00:00,293,Crater
165,51153,743,Prince William,2020-07-22 00:00:00,8265,Prince William
2,51155,8,Pulaski,2020-07-22 00:00:00,61,New River
1,51157,4,Rappahannock,2020-07-22 00:00:00,36,Rappahannock Rapidan
4,51159,13,Richmond County,2020-07-22 00:00:00,319,Three Rivers
6,51161,13,Roanoke County,2020-07-22 00:00:00,377,Alleghany
0,51163,0,Rockbridge,2020-07-22 00:00:00,51,Central Shenandoah
16,51165,89,Rockingham,2020-07-22 00:00:00,836,Central Shenandoah
0,51167,7,Russell,2020-07-22 00:00:00,35,Cumberland Plateau
2,51169,4,Scott,2020-07-22 00:00:00,30,Lenowisco
40,51171,71,Shenandoah,2020-07-22 00:00:00,655,Lord Fairfax
1,51173,6,Smyth,2020-07-22 00:00:00,74,Mount Rogers
11,51175,10,Southampton,2020-07-22 00:00:00,205,Western Tidewater
33,51177,86,Spotsylvania,2020-07-22 00:00:00,1197,Rappahannock
6,51179,110,Stafford,2020-07-22 00:00:00,1151,Rappahannock
1,51181,4,Surry,2020-07-22 00:00:00,30,Crater
7,51183,19,Sussex,2020-07-22 00:00:00,238,Crater
0,51185,1,Tazewell,2020-07-22 00:00:00,54,Cumberland Plateau
8,51187,22,Warren,2020-07-22 00:00:00,340,Lord Fairfax
4,51191,16,Washington,2020-07-22 00:00:00,118,Mount Rogers
2,51193,14,Westmoreland,2020-07-22 00:00:00,187,Three Rivers
3,51195,13,Wise,2020-07-22 00:00:00,58,Lenowisco
2,51197,8,Wythe,2020-07-22 00:00:00,78,Mount Rogers
3,51199,13,York,2020-07-22 00:00:00,237,Peninsula
56,51510,256,Alexandria,2020-07-22 00:00:00,2618,Alexandria
0,51520,2,Bristol,2020-07-22 00:00:00,27,Mount Rogers
0,51530,2,Buena Vista City,2020-07-22 00:00:00,36,Central Shenandoah
8,51540,21,Charlottesville,2020-07-22 00:00:00,371,Thomas Jefferson
24,51550,176,Chesapeake,2020-07-22 00:00:00,1850,Chesapeake
20,51570,22,Colonial Heights,2020-07-22 00:00:00,168,Chesterfield
0,51580,0,Covington,2020-07-22 00:00:00,7,Alleghany
3,51590,32,Danville,2020-07-22 00:00:00,214,Pittsylvania-Danville
15,51595,24,Emporia,2020-07-22 00:00:00,154,Crater
7,51600,9,Fairfax City,2020-07-22 00:00:00,74,Fairfax
6,51610,10,Falls Church,2020-07-22 00:00:00,54,Fairfax
4,51620,7,Franklin City,2020-07-22 00:00:00,96,Western Tidewater
1,51630,30,Fredericksburg,2020-07-22 00:00:00,302,Rappahannock
16,51640,34,Galax,2020-07-22 00:00:00,305,Mount Rogers
4,51650,43,Hampton,2020-07-22 00:00:00,772,Hampton
29,51660,77,Harrisonburg,2020-07-22 00:00:00,1013,Central Shenandoah
5,51670,22,Hopewell,2020-07-22 00:00:00,236,Crater
0,51678,1,Lexington,2020-07-22 00:00:00,26,Central Shenandoah
1,51680,6,Lynchburg,2020-07-22 00:00:00,294,Central Virginia
20,51683,117,Manassas City,2020-07-22 00:00:00,1544,Prince William
7,51685,49,Manassas Park,2020-07-22 00:00:00,478,Prince William
1,51690,21,Martinsville,2020-07-22 00:00:00,145,West Piedmont
14,51700,65,Newport News,2020-07-22 00:00:00,1276,Peninsula
20,51710,149,Norfolk,2020-07-22 00:00:00,2389,Norfolk
0,51720,2,Norton,2020-07-22 00:00:00,5,Lenowisco
9,51730,57,Petersburg,2020-07-22 00:00:00,374,Crater
0,51735,2,Poquoson,2020-07-22 00:00:00,30,Peninsula
21,51740,103,Portsmouth,2020-07-22 00:00:00,1085,Portsmouth
0,51750,1,Radford,2020-07-22 00:00:00,21,New River
35,51760,261,Richmond City,2020-07-22 00:00:00,2643,Richmond
10,51770,15,Roanoke City,2020-07-22 00:00:00,679,Roanoke
3,51775,5,Salem,2020-07-22 00:00:00,116,Alleghany
0,51790,8,Staunton,2020-07-22 00:00:00,122,Central Shenandoah
45,51800,77,Suffolk,2020-07-22 00:00:00,797,Western Tidewater
39,51810,170,Virginia Beach,2020-07-22 00:00:00,2968,Virginia Beach
2,51820,8,Waynesboro,2020-07-22 00:00:00,150,Central Shenandoah
6,51830,12,Williamsburg,2020-07-22 00:00:00,97,Peninsula
4,51840,27,Winchester,2020-07-22 00:00:00,380,Lord Fairfax
15,51001,76,Accomack,2020-07-24 00:00:00,1059,Eastern Shore
10,51003,50,Albemarle,2020-07-24 00:00:00,685,Thomas Jefferson
2,51005,5,Alleghany,2020-07-24 00:00:00,56,Alleghany
1,51007,13,Amelia,2020-07-24 00:00:00,61,Piedmont
0,51009,3,Amherst,2020-07-24 00:00:00,71,Central Virginia
0,51011,2,Appomattox,2020-07-24 00:00:00,55,Central Virginia
135,51013,431,Arlington,2020-07-24 00:00:00,2783,Arlington
3,51015,8,Augusta,2020-07-24 00:00:00,236,Central Shenandoah
0,51017,0,Bath,2020-07-24 00:00:00,3,Central Shenandoah
4,51019,5,Bedford,2020-07-24 00:00:00,217,Central Virginia
0,51021,0,Bland,2020-07-24 00:00:00,7,Mount Rogers
4,51023,13,Botetourt,2020-07-24 00:00:00,171,Alleghany
1,51025,23,Brunswick,2020-07-24 00:00:00,170,Southside
0,51027,2,Buchanan,2020-07-24 00:00:00,62,Cumberland Plateau
6,51029,23,Buckingham,2020-07-24 00:00:00,590,Piedmont
1,51031,3,Campbell,2020-07-24 00:00:00,94,Central Virginia
4,51033,22,Caroline,2020-07-24 00:00:00,167,Rappahannock
10,51035,26,Carroll,2020-07-24 00:00:00,290,Mount Rogers
3,51036,15,Charles City,2020-07-24 00:00:00,45,Chickahominy
0,51037,5,Charlotte,2020-07-24 00:00:00,45,Piedmont
66,51041,197,Chesterfield,2020-07-24 00:00:00,3673,Chesterfield
0,51043,7,Clarke,2020-07-24 00:00:00,63,Lord Fairfax
0,51045,1,Craig,2020-07-24 00:00:00,11,Alleghany
12,51047,72,Culpeper,2020-07-24 00:00:00,916,Rappahannock Rapidan
0,51049,4,Cumberland,2020-07-24 00:00:00,60,Piedmont
0,51051,0,Dickenson,2020-07-24 00:00:00,12,Cumberland Plateau
2,51053,30,Dinwiddie,2020-07-24 00:00:00,173,Crater
0,51057,5,Essex,2020-07-24 00:00:00,73,Three Rivers
513,51059,1837,Fairfax,2020-07-24 00:00:00,15231,Fairfax
8,51061,34,Fauquier,2020-07-24 00:00:00,552,Rappahannock Rapidan
1,51063,2,Floyd,2020-07-24 00:00:00,26,New River
8,51065,29,Fluvanna,2020-07-24 00:00:00,157,Thomas Jefferson
1,51067,8,Franklin County,2020-07-24 00:00:00,137,West Piedmont
7,51069,46,Frederick,2020-07-24 00:00:00,626,Lord Fairfax
0,51071,1,Giles,2020-07-24 00:00:00,18,New River
1,51073,12,Gloucester,2020-07-24 00:00:00,118,Three Rivers
6,51075,24,Goochland,2020-07-24 00:00:00,144,Chickahominy
4,51077,6,Grayson,2020-07-24 00:00:00,113,Mount Rogers
2,51079,7,Greene,2020-07-24 00:00:00,114,Thomas Jefferson
9,51081,24,Greensville,2020-07-24 00:00:00,398,Crater
1,51083,5,Halifax,2020-07-24 00:00:00,113,Southside
30,51085,71,Hanover,2020-07-24 00:00:00,546,Chickahominy
177,51087,300,Henrico,2020-07-24 00:00:00,3190,Henrico
5,51089,43,Henry,2020-07-24 00:00:00,424,West Piedmont
0,51091,0,Highland,2020-07-24 00:00:00,3,Central Shenandoah
9,51093,19,Isle of Wight,2020-07-24 00:00:00,300,Western Tidewater
16,51095,59,James City,2020-07-24 00:00:00,484,Peninsula
1,51097,4,King and Queen,2020-07-24 00:00:00,33,Three Rivers
4,51099,15,King George,2020-07-24 00:00:00,112,Rappahannock
2,51101,7,King William,2020-07-24 00:00:00,69,Three Rivers
0,51103,1,Lancaster,2020-07-24 00:00:00,24,Three Rivers
0,51105,4,Lee,2020-07-24 00:00:00,61,Lenowisco
106,51107,326,Loudoun,2020-07-24 00:00:00,4769,Loudoun
2,51109,21,Louisa,2020-07-24 00:00:00,158,Thomas Jefferson
0,51111,4,Lunenburg,2020-07-24 00:00:00,45,Piedmont
1,51113,5,Madison,2020-07-24 00:00:00,51,Rappahannock Rapidan
0,51115,2,Mathews,2020-07-24 00:00:00,11,Three Rivers
30,51117,34,Mecklenburg,2020-07-24 00:00:00,288,Southside
1,51119,2,Middlesex,2020-07-24 00:00:00,20,Three Rivers
3,51121,13,Montgomery,2020-07-24 00:00:00,234,New River
0,51125,0,Nelson,2020-07-24 00:00:00,32,Thomas Jefferson
1,51127,8,New Kent,2020-07-24 00:00:00,103,Chickahominy
28,51131,45,Northampton,2020-07-24 00:00:00,292,Eastern Shore
1,51133,3,Northumberland,2020-07-24 00:00:00,56,Three Rivers
6,51135,40,Nottoway,2020-07-24 00:00:00,157,Piedmont
3,51137,15,Orange,2020-07-24 00:00:00,191,Rappahannock Rapidan
24,51139,35,Page,2020-07-24 00:00:00,326,Lord Fairfax
3,51141,14,Patrick,2020-07-24 00:00:00,85,West Piedmont
2,51143,24,Pittsylvania,2020-07-24 00:00:00,254,Pittsylvania-Danville
3,51145,8,Powhatan,2020-07-24 00:00:00,110,Chesterfield
6,51147,27,Prince Edward,2020-07-24 00:00:00,242,Piedmont
2,51149,13,Prince George,2020-07-24 00:00:00,302,Crater
167,51153,762,Prince William,2020-07-24 00:00:00,8370,Prince William
2,51155,8,Pulaski,2020-07-24 00:00:00,63,New River
1,51157,4,Rappahannock,2020-07-24 00:00:00,39,Rappahannock Rapidan
4,51159,13,Richmond County,2020-07-24 00:00:00,318,Three Rivers
6,51161,13,Roanoke County,2020-07-24 00:00:00,390,Alleghany
0,51163,1,Rockbridge,2020-07-24 00:00:00,54,Central Shenandoah
16,51165,91,Rockingham,2020-07-24 00:00:00,841,Central Shenandoah
1,51167,7,Russell,2020-07-24 00:00:00,38,Cumberland Plateau
3,51169,4,Scott,2020-07-24 00:00:00,33,Lenowisco
40,51171,70,Shenandoah,2020-07-24 00:00:00,658,Lord Fairfax
2,51173,6,Smyth,2020-07-24 00:00:00,86,Mount Rogers
11,51175,11,Southampton,2020-07-24 00:00:00,217,Western Tidewater
33,51177,87,Spotsylvania,2020-07-24 00:00:00,1213,Rappahannock
7,51179,111,Stafford,2020-07-24 00:00:00,1169,Rappahannock
1,51181,4,Surry,2020-07-24 00:00:00,35,Crater
7,51183,20,Sussex,2020-07-24 00:00:00,253,Crater
0,51185,1,Tazewell,2020-07-24 00:00:00,57,Cumberland Plateau
7,51187,22,Warren,2020-07-24 00:00:00,339,Lord Fairfax
4,51191,16,Washington,2020-07-24 00:00:00,131,Mount Rogers
2,51193,14,Westmoreland,2020-07-24 00:00:00,187,Three Rivers
3,51195,13,Wise,2020-07-24 00:00:00,61,Lenowisco
3,51197,9,Wythe,2020-07-24 00:00:00,84,Mount Rogers
3,51199,14,York,2020-07-24 00:00:00,259,Peninsula
56,51510,262,Alexandria,2020-07-24 00:00:00,2662,Alexandria
0,51520,2,Bristol,2020-07-24 00:00:00,34,Mount Rogers
0,51530,2,Buena Vista City,2020-07-24 00:00:00,36,Central Shenandoah
8,51540,22,Charlottesville,2020-07-24 00:00:00,405,Thomas Jefferson
24,51550,180,Chesapeake,2020-07-24 00:00:00,1953,Chesapeake
20,51570,22,Colonial Heights,2020-07-24 00:00:00,171,Chesterfield
0,51580,0,Covington,2020-07-24 00:00:00,8,Alleghany
3,51590,33,Danville,2020-07-24 00:00:00,233,Pittsylvania-Danville
15,51595,24,Emporia,2020-07-24 00:00:00,156,Crater
7,51600,10,Fairfax City,2020-07-24 00:00:00,73,Fairfax
6,51610,10,Falls Church,2020-07-24 00:00:00,55,Fairfax
4,51620,7,Franklin City,2020-07-24 00:00:00,98,Western Tidewater
1,51630,31,Fredericksburg,2020-07-24 00:00:00,312,Rappahannock
16,51640,34,Galax,2020-07-24 00:00:00,312,Mount Rogers
4,51650,48,Hampton,2020-07-24 00:00:00,822,Hampton
29,51660,79,Harrisonburg,2020-07-24 00:00:00,1018,Central Shenandoah
5,51670,22,Hopewell,2020-07-24 00:00:00,239,Crater
0,51678,1,Lexington,2020-07-24 00:00:00,26,Central Shenandoah
1,51680,6,Lynchburg,2020-07-24 00:00:00,301,Central Virginia
20,51683,117,Manassas City,2020-07-24 00:00:00,1559,Prince William
7,51685,49,Manassas Park,2020-07-24 00:00:00,482,Prince William
1,51690,21,Martinsville,2020-07-24 00:00:00,149,West Piedmont
14,51700,69,Newport News,2020-07-24 00:00:00,1356,Peninsula
20,51710,155,Norfolk,2020-07-24 00:00:00,2582,Norfolk
0,51720,2,Norton,2020-07-24 00:00:00,9,Lenowisco
9,51730,57,Petersburg,2020-07-24 00:00:00,385,Crater
0,51735,2,Poquoson,2020-07-24 00:00:00,32,Peninsula
21,51740,107,Portsmouth,2020-07-24 00:00:00,1165,Portsmouth
0,51750,1,Radford,2020-07-24 00:00:00,22,New River
36,51760,265,Richmond City,2020-07-24 00:00:00,2686,Richmond
10,51770,15,Roanoke City,2020-07-24 00:00:00,690,Roanoke
3,51775,5,Salem,2020-07-24 00:00:00,119,Alleghany
0,51790,9,Staunton,2020-07-24 00:00:00,128,Central Shenandoah
45,51800,83,Suffolk,2020-07-24 00:00:00,862,Western Tidewater
41,51810,177,Virginia Beach,2020-07-24 00:00:00,3119,Virginia Beach
2,51820,8,Waynesboro,2020-07-24 00:00:00,160,Central Shenandoah
6,51830,12,Williamsburg,2020-07-24 00:00:00,100,Peninsula
4,51840,27,Winchester,2020-07-24 00:00:00,383,Lord Fairfax
15,51001,76,Accomack,2020-07-25 00:00:00,1060,Eastern Shore
10,51003,50,Albemarle,2020-07-25 00:00:00,695,Thomas Jefferson
2,51005,5,Alleghany,2020-07-25 00:00:00,56,Alleghany
1,51007,13,Amelia,2020-07-25 00:00:00,65,Piedmont
0,51009,3,Amherst,2020-07-25 00:00:00,76,Central Virginia
0,51011,2,Appomattox,2020-07-25 00:00:00,56,Central Virginia
135,51013,431,Arlington,2020-07-25 00:00:00,2801,Arlington
3,51015,8,Augusta,2020-07-25 00:00:00,238,Central Shenandoah
0,51017,0,Bath,2020-07-25 00:00:00,3,Central Shenandoah
4,51019,5,Bedford,2020-07-25 00:00:00,224,Central Virginia
0,51021,0,Bland,2020-07-25 00:00:00,7,Mount Rogers
4,51023,13,Botetourt,2020-07-25 00:00:00,172,Alleghany
1,51025,23,Brunswick,2020-07-25 00:00:00,172,Southside
0,51027,2,Buchanan,2020-07-25 00:00:00,62,Cumberland Plateau
6,51029,23,Buckingham,2020-07-25 00:00:00,591,Piedmont
1,51031,3,Campbell,2020-07-25 00:00:00,101,Central Virginia
4,51033,22,Caroline,2020-07-25 00:00:00,170,Rappahannock
10,51035,27,Carroll,2020-07-25 00:00:00,295,Mount Rogers
3,51036,15,Charles City,2020-07-25 00:00:00,45,Chickahominy
0,51037,5,Charlotte,2020-07-25 00:00:00,46,Piedmont
66,51041,202,Chesterfield,2020-07-25 00:00:00,3702,Chesterfield
0,51043,7,Clarke,2020-07-25 00:00:00,63,Lord Fairfax
0,51045,1,Craig,2020-07-25 00:00:00,11,Alleghany
12,51047,72,Culpeper,2020-07-25 00:00:00,916,Rappahannock Rapidan
0,51049,4,Cumberland,2020-07-25 00:00:00,60,Piedmont
0,51051,0,Dickenson,2020-07-25 00:00:00,12,Cumberland Plateau
2,51053,30,Dinwiddie,2020-07-25 00:00:00,175,Crater
1,51057,7,Essex,2020-07-25 00:00:00,73,Three Rivers
515,51059,1849,Fairfax,2020-07-25 00:00:00,15265,Fairfax
8,51061,34,Fauquier,2020-07-25 00:00:00,557,Rappahannock Rapidan
1,51063,2,Floyd,2020-07-25 00:00:00,27,New River
8,51065,29,Fluvanna,2020-07-25 00:00:00,157,Thomas Jefferson
