FIPS,Scrape Time,Total Cases,Total Deaths,Total Tested
01023,2020-11-07 20:51:32.753508,407,12,1801
01025,2020-11-07 20:51:32.753508,1435,18,7681
01027,2020-11-07 20:51:32.753508,812,13,4105
01029,2020-11-07 20:51:32.753508,622,11,2974
01031,2020-11-07 20:51:32.753508,1970,12,15706
01033,2020-11-07 20:51:32.753508,2450,33,15762
01035,2020-11-07 20:51:32.753508,604,13,2779
01037,2020-11-07 20:51:32.753508,235,3,1875
01039,2020-11-07 20:51:32.753508,1941,32,10589
01041,2020-11-07 20:51:32.753508,641,30,3585
01043,2020-11-07 20:51:32.753508,3140,27,23017
01045,2020-11-07 20:51:32.753508,2027,55,15424
01047,2020-11-07 20:51:32.753508,1981,27,11491
01049,2020-11-07 20:51:32.753508,3857,32,19250
01051,2020-11-07 20:51:32.753508,3438,59,25087
01053,2020-11-07 20:51:32.753508,1823,31,9364
01055,2020-11-07 20:51:32.753508,4853,58,33946
01057,2020-11-07 20:51:32.753508,658,15,4670
01059,2020-11-07 20:51:32.753508,2245,33,9661
01061,2020-11-07 20:51:32.753508,1016,8,7182
01063,2020-11-07 20:51:32.753508,358,17,2482
01065,2020-11-07 20:51:32.753508,823,30,5825
01067,2020-11-07 20:51:32.753508,776,6,5373
01069,2020-11-07 20:51:32.753508,4472,36,39197
01071,2020-11-07 20:51:32.753508,2465,22,17930
01073,2020-11-07 20:51:32.753508,25627,403,245305
01075,2020-11-07 20:51:32.753508,553,7,3622
01077,2020-11-07 20:51:32.753508,2911,47,24239
01079,2020-11-07 20:51:32.753508,995,35,5431
01081,2020-11-07 20:51:32.753508,6878,65,54279
01083,2020-11-07 20:51:32.753508,3311,37,21670
01085,2020-11-07 20:51:32.753508,745,29,2902
01087,2020-11-07 20:51:32.753508,598,20,4317
01089,2020-11-07 20:51:32.753508,10284,105,111483
01091,2020-11-07 20:51:32.753508,1090,24,7285
01093,2020-11-07 20:51:32.753508,1203,31,7553
01095,2020-11-07 20:51:32.753508,4809,53,27886
01097,2020-11-07 20:51:32.753508,17729,327,118553
01099,2020-11-07 20:51:32.753508,691,10,5114
01101,2020-11-07 20:51:32.753508,11080,219,64322
01103,2020-11-07 20:51:32.753508,4818,40,30995
01105,2020-11-07 20:51:32.753508,618,6,3421
01107,2020-11-07 20:51:32.753508,991,18,6549
01109,2020-11-07 20:51:32.753508,1425,14,10002
01111,2020-11-07 20:51:32.753508,888,18,5243
01113,2020-11-07 20:51:32.753508,2022,3,12676
01115,2020-11-07 20:51:32.753508,3447,52,25350
01117,2020-11-07 20:51:32.753508,8182,71,69061
01119,2020-11-07 20:51:32.753508,506,21,3101
01121,2020-11-07 20:51:32.753508,2935,40,21114
01123,2020-11-07 20:51:32.753508,1467,87,12751
01125,2020-11-07 20:51:32.753508,11141,146,86200
01127,2020-11-07 20:51:32.753508,3129,96,19436
01129,2020-11-07 20:51:32.753508,806,12,4093
01131,2020-11-07 20:51:32.753508,589,12,2876
01133,2020-11-07 20:51:32.753508,1026,14,6519
01001,2020-11-08 20:26:33.147022,2283,30,15162
01003,2020-11-08 20:26:33.147022,7226,83,60764
01005,2020-11-08 20:26:33.147022,1095,9,6283
01007,2020-11-08 20:26:33.147022,926,16,7037
01009,2020-11-08 20:26:33.147022,2297,26,13599
01011,2020-11-08 20:26:33.147022,664,17,3144
01013,2020-11-08 20:26:33.147022,1052,41,5231
01015,2020-11-08 20:26:33.147022,5181,67,34864
01017,2020-11-08 20:26:33.147022,1485,48,10413
01019,2020-11-08 20:26:33.147022,840,15,5682
01021,2020-11-08 20:26:33.147022,2011,35,10870
01023,2020-11-08 20:26:33.147022,407,12,1808
01025,2020-11-08 20:26:33.147022,1443,18,7705
01027,2020-11-08 20:26:33.147022,816,13,4123
01029,2020-11-08 20:26:33.147022,627,11,2988
01031,2020-11-08 20:26:33.147022,1985,12,15777
01033,2020-11-08 20:26:33.147022,2461,33,15820
01035,2020-11-08 20:26:33.147022,605,13,2794
01037,2020-11-08 20:26:33.147022,235,3,1886
01039,2020-11-08 20:26:33.147022,1941,32,10678
01041,2020-11-08 20:26:33.147022,644,30,3610
01043,2020-11-08 20:26:33.147022,3195,27,23161
01045,2020-11-08 20:26:33.147022,2043,55,15470
01047,2020-11-08 20:26:33.147022,1986,27,11510
01049,2020-11-08 20:26:33.147022,3896,32,19310
01051,2020-11-08 20:26:33.147022,3454,59,25232
01053,2020-11-08 20:26:33.147022,1829,31,9414
01055,2020-11-08 20:26:33.147022,4887,58,34125
01057,2020-11-08 20:26:33.147022,664,15,4699
01059,2020-11-08 20:26:33.147022,2250,34,9686
01061,2020-11-08 20:26:33.147022,1025,8,7222
01063,2020-11-08 20:26:33.147022,361,17,2487
01065,2020-11-08 20:26:33.147022,825,30,5842
01067,2020-11-08 20:26:33.147022,777,6,5400
01069,2020-11-08 20:26:33.147022,4485,36,39273
01071,2020-11-08 20:26:33.147022,2476,22,17990
01073,2020-11-08 20:26:33.147022,25827,403,246481
01075,2020-11-08 20:26:33.147022,554,7,3632
01077,2020-11-08 20:26:33.147022,2937,47,24366
01079,2020-11-08 20:26:33.147022,1003,35,5463
01081,2020-11-08 20:26:33.147022,6903,65,54422
01083,2020-11-08 20:26:33.147022,3350,37,21817
01085,2020-11-08 20:26:33.147022,745,29,2909
01087,2020-11-08 20:26:33.147022,610,20,4347
01089,2020-11-08 20:26:33.147022,10358,105,112026
01091,2020-11-08 20:26:33.147022,1095,24,7317
01093,2020-11-08 20:26:33.147022,1211,31,7582
01095,2020-11-08 20:26:33.147022,4852,53,28022
01097,2020-11-08 20:26:33.147022,17782,328,119017
01099,2020-11-08 20:26:33.147022,692,10,5130
01101,2020-11-08 20:26:33.147022,11119,219,64651
01103,2020-11-08 20:26:33.147022,4877,40,31220
01105,2020-11-08 20:26:33.147022,618,6,3427
01107,2020-11-08 20:26:33.147022,994,18,6560
01109,2020-11-08 20:26:33.147022,1429,14,10025
01111,2020-11-08 20:26:33.147022,890,18,5263
01113,2020-11-08 20:26:33.147022,2022,3,12697
01115,2020-11-08 20:26:33.147022,3477,52,25475
01117,2020-11-08 20:26:33.147022,8251,71,69392
01119,2020-11-08 20:26:33.147022,509,21,3109
01121,2020-11-08 20:26:33.147022,2941,40,21171
01123,2020-11-08 20:26:33.147022,1476,87,12786
01125,2020-11-08 20:26:33.147022,11205,146,86614
01127,2020-11-08 20:26:33.147022,3141,96,19511
01129,2020-11-08 20:26:33.147022,812,12,4115
01131,2020-11-08 20:26:33.147022,591,12,2886
01133,2020-11-08 20:26:33.147022,1039,14,6572
01001,2020-11-09 19:19:48.165337,2304,30,15225
01003,2020-11-09 19:19:48.165337,7263,83,60971
01005,2020-11-09 19:19:48.165337,1098,9,6295
01007,2020-11-09 19:19:48.165337,932,16,7044
01009,2020-11-09 19:19:48.165337,2335,26,13651
01011,2020-11-09 19:19:48.165337,664,17,3146
01013,2020-11-09 19:19:48.165337,1054,41,5248
01015,2020-11-09 19:19:48.165337,5217,67,34971
01017,2020-11-09 19:19:48.165337,1489,48,10419
01019,2020-11-09 19:19:48.165337,845,15,5689
01021,2020-11-09 19:19:48.165337,2018,35,10885
01023,2020-11-09 19:19:48.165337,407,12,1810
01025,2020-11-09 19:19:48.165337,1449,18,7722
01027,2020-11-09 19:19:48.165337,817,13,4132
01029,2020-11-09 19:19:48.165337,629,11,2994
01031,2020-11-09 19:19:48.165337,2000,12,15816
01033,2020-11-09 19:19:48.165337,2479,33,15870
01035,2020-11-09 19:19:48.165337,607,13,2798
01037,2020-11-09 19:19:48.165337,236,3,1889
01039,2020-11-09 19:19:48.165337,1944,32,10694
01041,2020-11-09 19:19:48.165337,648,30,3626
01043,2020-11-09 19:19:48.165337,3246,27,23269
01045,2020-11-09 19:19:48.165337,2057,55,15500
01047,2020-11-09 19:19:48.165337,1987,27,11520
01049,2020-11-09 19:19:48.165337,3911,32,19367
01051,2020-11-09 19:19:48.165337,3477,59,25316
01053,2020-11-09 19:19:48.165337,1830,31,9420
01055,2020-11-09 19:19:48.165337,4925,58,34218
01057,2020-11-09 19:19:48.165337,678,15,4716
01059,2020-11-09 19:19:48.165337,2257,34,9712
01061,2020-11-09 19:19:48.165337,1032,8,7238
01063,2020-11-09 19:19:48.165337,362,17,2492
01065,2020-11-09 19:19:48.165337,833,30,5849
01067,2020-11-09 19:19:48.165337,782,6,5409
01069,2020-11-09 19:19:48.165337,4516,36,39341
01071,2020-11-09 19:19:48.165337,2491,22,18029
01073,2020-11-09 19:19:48.165337,26003,403,247461
01075,2020-11-09 19:19:48.165337,559,7,3641
01077,2020-11-09 19:19:48.165337,2963,47,24434
01079,2020-11-09 19:19:48.165337,1007,35,5488
01081,2020-11-09 19:19:48.165337,6926,65,54506
01083,2020-11-09 19:19:48.165337,3380,37,21921
01085,2020-11-09 19:19:48.165337,745,29,2917
01087,2020-11-09 19:19:48.165337,612,20,4371
01089,2020-11-09 19:19:48.165337,10459,105,112438
01091,2020-11-09 19:19:48.165337,1099,24,7333
01093,2020-11-09 19:19:48.165337,1215,31,7592
01095,2020-11-09 19:19:48.165337,4864,53,28078
01097,2020-11-09 19:19:48.165337,17807,328,119235
01099,2020-11-09 19:19:48.165337,692,10,5137
01101,2020-11-09 19:19:48.165337,11175,219,64833
01103,2020-11-09 19:19:48.165337,4924,40,31361
01105,2020-11-09 19:19:48.165337,619,6,3431
01107,2020-11-09 19:19:48.165337,1008,18,6567
01109,2020-11-09 19:19:48.165337,1431,14,10039
01111,2020-11-09 19:19:48.165337,895,18,5288
01113,2020-11-09 19:19:48.165337,2022,3,12719
01115,2020-11-09 19:19:48.165337,3499,52,25531
01117,2020-11-09 19:19:48.165337,8319,71,69641
01119,2020-11-09 19:19:48.165337,510,21,3120
01121,2020-11-09 19:19:48.165337,2953,40,21213
01123,2020-11-09 19:19:48.165337,1486,87,12856
01125,2020-11-09 19:19:48.165337,11260,146,86764
01127,2020-11-09 19:19:48.165337,3152,96,19551
01129,2020-11-09 19:19:48.165337,818,12,4127
01131,2020-11-09 19:19:48.165337,593,12,2886
01133,2020-11-09 19:19:48.165337,1043,14,6579
01001,2020-11-10 19:43:49.976428,2328,30,15328
01003,2020-11-10 19:43:49.976428,7348,84,61238
01005,2020-11-10 19:43:49.976428,1107,9,6343
01007,2020-11-10 19:43:49.976428,948,17,7079
01009,2020-11-10 19:43:49.976428,2378,26,13730
01011,2020-11-10 19:43:49.976428,665,18,3154
01013,2020-11-10 19:43:49.976428,1061,41,5265
01015,2020-11-10 19:43:49.976428,5254,68,35091
01017,2020-11-10 19:43:49.976428,1507,48,10549
01019,2020-11-10 19:43:49.976428,857,15,5710
01021,2020-11-10 19:43:49.976428,2027,35,10911
01023,2020-11-10 19:43:49.976428,407,12,1814
01025,2020-11-10 19:43:49.976428,1451,18,7746
01027,2020-11-10 19:43:49.976428,819,13,4148
01029,2020-11-10 19:43:49.976428,630,11,3002
01031,2020-11-10 19:43:49.976428,2018,12,15866
01033,2020-11-10 19:43:49.976428,2515,33,16017
01035,2020-11-10 19:43:49.976428,616,13,2830
01037,2020-11-10 19:43:49.976428,240,3,1901
01039,2020-11-10 19:43:49.976428,1967,32,10791
01041,2020-11-10 19:43:49.976428,654,30,3656
01043,2020-11-10 19:43:49.976428,3328,29,23431
01045,2020-11-10 19:43:49.976428,2070,55,15578
01047,2020-11-10 19:43:49.976428,2008,28,11562
01049,2020-11-10 19:43:49.976428,3942,34,19533
01051,2020-11-10 19:43:49.976428,3495,60,25507
01053,2020-11-10 19:43:49.976428,1835,31,9466
01055,2020-11-10 19:43:49.976428,4967,60,34371
01057,2020-11-10 19:43:49.976428,684,15,4745
01059,2020-11-10 19:43:49.976428,2261,34,9732
01061,2020-11-10 19:43:49.976428,1038,8,7261
01063,2020-11-10 19:43:49.976428,361,17,2499
01065,2020-11-10 19:43:49.976428,833,30,5859
01067,2020-11-10 19:43:49.976428,787,6,5436
01069,2020-11-10 19:43:49.976428,4543,36,39513
01071,2020-11-10 19:43:49.976428,2509,23,18116
01073,2020-11-10 19:43:49.976428,26232,409,248615
01075,2020-11-10 19:43:49.976428,565,7,3645
01077,2020-11-10 19:43:49.976428,3011,49,24590
01079,2020-11-10 19:43:49.976428,1014,35,5523
01081,2020-11-10 19:43:49.976428,6952,65,54857
01083,2020-11-10 19:43:49.976428,3414,37,21997
01085,2020-11-10 19:43:49.976428,749,29,2927
01087,2020-11-10 19:43:49.976428,618,20,4403
01089,2020-11-10 19:43:49.976428,10524,108,112816
01091,2020-11-10 19:43:49.976428,1103,24,7358
01093,2020-11-10 19:43:49.976428,1222,31,7605
01095,2020-11-10 19:43:49.976428,4910,53,28200
01097,2020-11-10 19:43:49.976428,17998,334,119782
01099,2020-11-10 19:43:49.976428,701,10,5174
01101,2020-11-10 19:43:49.976428,11225,221,65097
01103,2020-11-10 19:43:49.976428,4974,40,31569
01105,2020-11-10 19:43:49.976428,626,6,3447
01107,2020-11-10 19:43:49.976428,1017,18,6651
01109,2020-11-10 19:43:49.976428,1437,14,10100
01111,2020-11-10 19:43:49.976428,896,19,5312
01113,2020-11-10 19:43:49.976428,2028,3,12777
01115,2020-11-10 19:43:49.976428,3537,52,25672
01117,2020-11-10 19:43:49.976428,8423,72,70055
01119,2020-11-10 19:43:49.976428,510,21,3130
01121,2020-11-10 19:43:49.976428,2992,40,21357
01123,2020-11-10 19:43:49.976428,1506,87,12983
01125,2020-11-10 19:43:49.976428,11298,147,87007
01127,2020-11-10 19:43:49.976428,3155,96,19589
01129,2020-11-10 19:43:49.976428,828,12,4158
01131,2020-11-10 19:43:49.976428,594,12,2896
01133,2020-11-10 19:43:49.976428,1050,15,6597
01001,2020-11-11 19:45:58.571263,2351,32,15393
01003,2020-11-11 19:45:58.571263,7409,84,61565
01005,2020-11-11 19:45:58.571263,1112,9,6362
01007,2020-11-11 19:45:58.571263,961,17,7123
01009,2020-11-11 19:45:58.571263,2400,34,13777
01011,2020-11-11 19:45:58.571263,668,19,3161
01013,2020-11-11 19:45:58.571263,1062,41,5289
01015,2020-11-11 19:45:58.571263,5282,77,35193
01017,2020-11-11 19:45:58.571263,1508,48,10574
01019,2020-11-11 19:45:58.571263,865,15,5733
01021,2020-11-11 19:45:58.571263,2037,36,10941
01023,2020-11-11 19:45:58.571263,407,12,1816
01025,2020-11-11 19:45:58.571263,1467,18,7806
01027,2020-11-11 19:45:58.571263,826,13,4163
01029,2020-11-11 19:45:58.571263,638,11,3063
01031,2020-11-11 19:45:58.571263,2054,12,15980
01033,2020-11-11 19:45:58.571263,2557,37,16132
01035,2020-11-11 19:45:58.571263,624,14,2848
01037,2020-11-11 19:45:58.571263,246,3,1909
01039,2020-11-11 19:45:58.571263,1982,32,10806
01041,2020-11-11 19:45:58.571263,660,30,3671
01043,2020-11-11 19:45:58.571263,3398,30,23607
01045,2020-11-11 19:45:58.571263,2090,55,15684
01047,2020-11-11 19:45:58.571263,2020,28,11584
01049,2020-11-11 19:45:58.571263,4005,34,19664
01051,2020-11-11 19:45:58.571263,3522,60,25629
01053,2020-11-11 19:45:58.571263,1847,31,9516
01055,2020-11-11 19:45:58.571263,5030,60,34617
01057,2020-11-11 19:45:58.571263,694,15,4797
01059,2020-11-11 19:45:58.571263,2281,33,9758
01061,2020-11-11 19:45:58.571263,1053,8,7309
01063,2020-11-11 19:45:58.571263,362,17,2503
01065,2020-11-11 19:45:58.571263,843,30,5886
01067,2020-11-11 19:45:58.571263,797,6,5461
01069,2020-11-11 19:45:58.571263,4597,36,39699
01071,2020-11-11 19:45:58.571263,2563,23,18224
01073,2020-11-11 19:45:58.571263,26514,442,250100
01075,2020-11-11 19:45:58.571263,570,7,3666
01077,2020-11-11 19:45:58.571263,3088,49,24806
01079,2020-11-11 19:45:58.571263,1028,35,5553
01081,2020-11-11 19:45:58.571263,6994,65,55114
01083,2020-11-11 19:45:58.571263,3457,38,22104
01085,2020-11-11 19:45:58.571263,750,29,2933
01087,2020-11-11 19:45:58.571263,621,20,4425
01089,2020-11-11 19:45:58.571263,10635,117,113310
01091,2020-11-11 19:45:58.571263,1111,24,7384
01093,2020-11-11 19:45:58.571263,1226,33,7685
01095,2020-11-11 19:45:58.571263,5020,53,28386
01097,2020-11-11 19:45:58.571263,18089,334,120488
01099,2020-11-11 19:45:58.571263,708,10,5199
01101,2020-11-11 19:45:58.571263,11287,221,65467
01103,2020-11-11 19:45:58.571263,5061,41,31832
01105,2020-11-11 19:45:58.571263,626,6,3453
01107,2020-11-11 19:45:58.571263,1030,18,6682
01109,2020-11-11 19:45:58.571263,1452,14,10166
01111,2020-11-11 19:45:58.571263,909,19,5337
01113,2020-11-11 19:45:58.571263,2029,3,12832
01115,2020-11-11 19:45:58.571263,3580,54,25797
01117,2020-11-11 19:45:58.571263,8539,73,70481
01119,2020-11-11 19:45:58.571263,514,21,3138
01121,2020-11-11 19:45:58.571263,3009,40,21444
01123,2020-11-11 19:45:58.571263,1517,87,13020
01125,2020-11-11 19:45:58.571263,11369,147,87394
01127,2020-11-11 19:45:58.571263,3176,96,19695
01129,2020-11-11 19:45:58.571263,841,12,4185
01131,2020-11-11 19:45:58.571263,597,12,2913
01133,2020-11-11 19:45:58.571263,1072,21,6637
01001,2020-11-12 20:45:54.912915,2385,32,15475
01003,2020-11-12 20:45:54.912915,7454,84,61860
01005,2020-11-12 20:45:54.912915,1113,9,6377
01007,2020-11-12 20:45:54.912915,966,17,7169
01009,2020-11-12 20:45:54.912915,2429,34,13851
01011,2020-11-12 20:45:54.912915,669,19,3167
01013,2020-11-12 20:45:54.912915,1062,41,5311
01015,2020-11-12 20:45:54.912915,5345,77,35379
01017,2020-11-12 20:45:54.912915,1514,48,10642
01019,2020-11-12 20:45:54.912915,870,15,5745
01021,2020-11-12 20:45:54.912915,2048,36,10998
01023,2020-11-12 20:45:54.912915,407,12,1823
01025,2020-11-12 20:45:54.912915,1472,18,7854
01027,2020-11-12 20:45:54.912915,825,13,4183
01029,2020-11-12 20:45:54.912915,646,11,3116
01031,2020-11-12 20:45:54.912915,2074,12,16080
01033,2020-11-12 20:45:54.912915,2603,37,16394
01035,2020-11-12 20:45:54.912915,627,14,2851
01037,2020-11-12 20:45:54.912915,247,3,1919
01039,2020-11-12 20:45:54.912915,1991,32,10818
01041,2020-11-12 20:45:54.912915,665,30,3687
01043,2020-11-12 20:45:54.912915,3454,30,23782
01045,2020-11-12 20:45:54.912915,2111,55,15747
01047,2020-11-12 20:45:54.912915,2025,28,11606
01049,2020-11-12 20:45:54.912915,4057,34,19787
01051,2020-11-12 20:45:54.912915,3544,60,25786
01053,2020-11-12 20:45:54.912915,1847,31,9523
01055,2020-11-12 20:45:54.912915,5087,60,34730
01057,2020-11-12 20:45:54.912915,702,15,4828
01059,2020-11-12 20:45:54.912915,2286,33,9791
01061,2020-11-12 20:45:54.912915,1065,8,7345
01063,2020-11-12 20:45:54.912915,364,17,2520
01065,2020-11-12 20:45:54.912915,847,30,5896
01067,2020-11-12 20:45:54.912915,799,6,5482
01069,2020-11-12 20:45:54.912915,4631,36,39854
01071,2020-11-12 20:45:54.912915,2595,23,18369
01073,2020-11-12 20:45:54.912915,26813,454,252073
01075,2020-11-12 20:45:54.912915,576,7,3685
01077,2020-11-12 20:45:54.912915,3140,49,25025
01079,2020-11-12 20:45:54.912915,1037,35,5580
01081,2020-11-12 20:45:54.912915,7043,65,55497
01083,2020-11-12 20:45:54.912915,3512,38,22303
01085,2020-11-12 20:45:54.912915,753,29,2943
01087,2020-11-12 20:45:54.912915,630,20,4443
01089,2020-11-12 20:45:54.912915,10806,117,114273
01091,2020-11-12 20:45:54.912915,1116,24,7417
01093,2020-11-12 20:45:54.912915,1243,33,7726
01095,2020-11-12 20:45:54.912915,5066,53,28529
01097,2020-11-12 20:45:54.912915,18228,334,121301
01099,2020-11-12 20:45:54.912915,713,10,5214
01101,2020-11-12 20:45:54.912915,11375,221,65799
01103,2020-11-12 20:45:54.912915,5157,41,32143
01105,2020-11-12 20:45:54.912915,631,6,3461
01107,2020-11-12 20:45:54.912915,1040,18,6812
01109,2020-11-12 20:45:54.912915,1461,14,10194
01111,2020-11-12 20:45:54.912915,912,19,5364
01113,2020-11-12 20:45:54.912915,2033,3,12868
01115,2020-11-12 20:45:54.912915,3613,54,25916
01117,2020-11-12 20:45:54.912915,8635,73,70976
01119,2020-11-12 20:45:54.912915,517,21,3153
01121,2020-11-12 20:45:54.912915,3045,40,21570
01123,2020-11-12 20:45:54.912915,1542,87,13132
01125,2020-11-12 20:45:54.912915,11440,147,87852
01127,2020-11-12 20:45:54.912915,3203,96,19755
01129,2020-11-12 20:45:54.912915,852,12,4219
01131,2020-11-12 20:45:54.912915,597,12,2917
01133,2020-11-12 20:45:54.912915,1082,21,6669
01001,2020-11-13 21:16:50.909711,2417,36,15577
01003,2020-11-13 21:16:50.909711,7523,84,62246
01005,2020-11-13 21:16:50.909711,1117,9,6408
01007,2020-11-13 21:16:50.909711,973,17,7223
01009,2020-11-13 21:16:50.909711,2488,34,13927
01011,2020-11-13 21:16:50.909711,673,19,3187
01013,2020-11-13 21:16:50.909711,1068,41,5328
01015,2020-11-13 21:16:50.909711,5429,77,35648
01017,2020-11-13 21:16:50.909711,1545,48,10715
01019,2020-11-13 21:16:50.909711,892,15,5769
01021,2020-11-13 21:16:50.909711,2053,36,11048
01023,2020-11-13 21:16:50.909711,409,12,1834
01025,2020-11-13 21:16:50.909711,1485,18,7901
01027,2020-11-13 21:16:50.909711,833,13,4204
01029,2020-11-13 21:16:50.909711,655,11,3142
01031,2020-11-13 21:16:50.909711,2116,12,16205
01033,2020-11-13 21:16:50.909711,2681,38,16575
01035,2020-11-13 21:16:50.909711,637,14,2877
01037,2020-11-13 21:16:50.909711,257,3,1935
01039,2020-11-13 21:16:50.909711,2008,32,10872
01041,2020-11-13 21:16:50.909711,669,30,3706
01043,2020-11-13 21:16:50.909711,3596,30,24048
01045,2020-11-13 21:16:50.909711,2142,54,15836
01047,2020-11-13 21:16:50.909711,2043,28,11647
01049,2020-11-13 21:16:50.909711,4118,34,19939
01051,2020-11-13 21:16:50.909711,3587,61,25971
01053,2020-11-13 21:16:50.909711,1862,31,9572
01055,2020-11-13 21:16:50.909711,5187,60,35140
01057,2020-11-13 21:16:50.909711,714,15,4897
01059,2020-11-13 21:16:50.909711,2309,33,9847
01061,2020-11-13 21:16:50.909711,1078,8,7403
01063,2020-11-13 21:16:50.909711,369,17,2537
01065,2020-11-13 21:16:50.909711,851,30,5932
01067,2020-11-13 21:16:50.909711,807,6,5507
01069,2020-11-13 21:16:50.909711,4688,37,40123
01071,2020-11-13 21:16:50.909711,2644,23,18553
01073,2020-11-13 21:16:50.909711,27264,454,253910
01075,2020-11-13 21:16:50.909711,579,7,3716
01077,2020-11-13 21:16:50.909711,3221,51,25238
01079,2020-11-13 21:16:50.909711,1050,35,5616
01081,2020-11-13 21:16:50.909711,7122,65,55914
01083,2020-11-13 21:16:50.909711,3577,41,22454
01085,2020-11-13 21:16:50.909711,755,29,2958
01087,2020-11-13 21:16:50.909711,646,20,4498
01089,2020-11-13 21:16:50.909711,11002,118,115012
01091,2020-11-13 21:16:50.909711,1123,24,7464
01093,2020-11-13 21:16:50.909711,1258,32,7859
01095,2020-11-13 21:16:50.909711,5159,53,28677
01097,2020-11-13 21:16:50.909711,18319,336,122154
01099,2020-11-13 21:16:50.909711,719,10,5253
01101,2020-11-13 21:16:50.909711,11449,221,66247
01103,2020-11-13 21:16:50.909711,5270,41,32319
01105,2020-11-13 21:16:50.909711,634,6,3469
01107,2020-11-13 21:16:50.909711,1053,18,6784
01109,2020-11-13 21:16:50.909711,1482,14,10248
01111,2020-11-13 21:16:50.909711,933,20,5404
01113,2020-11-13 21:16:50.909711,2047,3,12942
01115,2020-11-13 21:16:50.909711,3668,54,26100
01117,2020-11-13 21:16:50.909711,8792,73,71527
01119,2020-11-13 21:16:50.909711,521,21,3160
01121,2020-11-13 21:16:50.909711,3083,41,21720
01123,2020-11-13 21:16:50.909711,1564,88,13269
01125,2020-11-13 21:16:50.909711,11566,148,88468
01127,2020-11-13 21:16:50.909711,3252,96,19862
01129,2020-11-13 21:16:50.909711,865,12,4263
01131,2020-11-13 21:16:50.909711,602,12,2941
01133,2020-11-13 21:16:50.909711,1119,22,6730
01001,2020-11-14 19:59:30.080276,2435,36,15702
01003,2020-11-14 19:59:30.080276,7596,84,62792
01005,2020-11-14 19:59:30.080276,1123,9,6450
01007,2020-11-14 19:59:30.080276,978,17,7339
01009,2020-11-14 19:59:30.080276,2518,34,14059
01011,2020-11-14 19:59:30.080276,675,19,3194
01013,2020-11-14 19:59:30.080276,1075,41,5353
01015,2020-11-14 19:59:30.080276,5470,77,36005
01017,2020-11-14 19:59:30.080276,1556,48,10812
01019,2020-11-14 19:59:30.080276,898,15,5824
01021,2020-11-14 19:59:30.080276,2068,36,11112
01023,2020-11-14 19:59:30.080276,410,12,1841
01025,2020-11-14 19:59:30.080276,1495,18,7936
01027,2020-11-14 19:59:30.080276,845,13,4240
01029,2020-11-14 19:59:30.080276,659,11,3201
01031,2020-11-14 19:59:30.080276,2155,14,16324
01033,2020-11-14 19:59:30.080276,2707,38,16896
01035,2020-11-14 19:59:30.080276,639,14,2906
01037,2020-11-14 19:59:30.080276,267,3,1962
01039,2020-11-14 19:59:30.080276,2022,32,10973
01041,2020-11-14 19:59:30.080276,671,30,3738
01043,2020-11-14 19:59:30.080276,3651,30,24360
01045,2020-11-14 19:59:30.080276,2157,54,15915
01047,2020-11-14 19:59:30.080276,2055,28,11724
01049,2020-11-14 19:59:30.080276,4175,34,20084
01051,2020-11-14 19:59:30.080276,3624,61,26204
01053,2020-11-14 19:59:30.080276,1869,31,9632
01055,2020-11-14 19:59:30.080276,5290,61,35422
01057,2020-11-14 19:59:30.080276,727,15,4965
01059,2020-11-14 19:59:30.080276,2320,33,9916
01061,2020-11-14 19:59:30.080276,1084,8,7454
01063,2020-11-14 19:59:30.080276,374,17,2555
01065,2020-11-14 19:59:30.080276,868,30,6004
01067,2020-11-14 19:59:30.080276,810,6,5534
01069,2020-11-14 19:59:30.080276,4713,37,40234
01071,2020-11-14 19:59:30.080276,2688,23,18769
01073,2020-11-14 19:59:30.080276,27579,461,255954
01075,2020-11-14 19:59:30.080276,581,7,3758
01077,2020-11-14 19:59:30.080276,3259,51,25487
01079,2020-11-14 19:59:30.080276,1071,35,5689
01081,2020-11-14 19:59:30.080276,7181,65,56241
01083,2020-11-14 19:59:30.080276,3615,41,22643
01085,2020-11-14 19:59:30.080276,758,29,2973
01087,2020-11-14 19:59:30.080276,649,20,4533
01089,2020-11-14 19:59:30.080276,11155,118,115802
01091,2020-11-14 19:59:30.080276,1130,24,7505
01093,2020-11-14 19:59:30.080276,1263,32,7918
01095,2020-11-14 19:59:30.080276,5243,53,28920
01097,2020-11-14 19:59:30.080276,18445,337,122872
01099,2020-11-14 19:59:30.080276,722,10,5310
01101,2020-11-14 19:59:30.080276,11528,224,66674
01103,2020-11-14 19:59:30.080276,5333,41,32692
01105,2020-11-14 19:59:30.080276,639,6,3490
01107,2020-11-14 19:59:30.080276,1067,18,6873
01109,2020-11-14 19:59:30.080276,1492,14,10329
01111,2020-11-14 19:59:30.080276,939,20,5449
01113,2020-11-14 19:59:30.080276,2058,3,13029
01115,2020-11-14 19:59:30.080276,3709,55,26304
01117,2020-11-14 19:59:30.080276,8913,73,72163
01119,2020-11-14 19:59:30.080276,527,21,3180
01121,2020-11-14 19:59:30.080276,3120,41,21950
01123,2020-11-14 19:59:30.080276,1592,88,13420
01125,2020-11-14 19:59:30.080276,11726,148,89825
01127,2020-11-14 19:59:30.080276,3278,96,19982
01129,2020-11-14 19:59:30.080276,869,12,4282
