# Deaths Age [0-9],# Deaths Age [10-19],# Deaths Age [20-29],# Deaths Age [30-39],# Deaths Age [40-49],# Deaths Age [50-59],# Deaths Age [60-69],# Deaths Age [70-79],# Deaths Age [80+],# Deaths Age [Unknown],# Hospitalized Age [0-9],# Hospitalized Age [10-19],# Hospitalized Age [20-29],# Hospitalized Age [30-39],# Hospitalized Age [40-49],# Hospitalized Age [50-59],# Hospitalized Age [60-69],# Hospitalized Age [70-79],# Hospitalized Age [80+],# Hospitalized Age [Unknown],# Not Hospitalized Age [0-9],# Not Hospitalized Age [10-19],# Not Hospitalized Age [20-29],# Not Hospitalized Age [30-39],# Not Hospitalized Age [40-49],# Not Hospitalized Age [50-59],# Not Hospitalized Age [60-69],# Not Hospitalized Age [70-79],# Not Hospitalized Age [80+],# Not Hospitalized Age [Unknown],# Outbreaks,% Cases Age [0-9],% Cases Age [10-19],% Cases Age [20-29],% Cases Age [30-39],% Cases Age [40-49],% Cases Age [50-59],% Cases Age [60-69],% Cases Age [70-79],% Cases Age [80+],% Cases Age [Unknown],% Cases Race/Ethnicity: AIAN - Non Hispanic,% Cases Race/Ethnicity: Asian - Non Hispanic,% Cases Race/Ethnicity: Black - Non Hispanic,"% Cases Race/Ethnicity: Hispanic, All Races",% Cases Race/Ethnicity: Multiple - Non Hispanic,% Cases Race/Ethnicity: NHOPI - Non Hispanic,% Cases Race/Ethnicity: Other,% Cases Race/Ethnicity: Unknown/Not Provided,% Cases Race/Ethnicity: White - Non Hispanic,% Deaths Age [0-9],% Deaths Age [10-19],% Deaths Age [20-29],% Deaths Age [30-39],% Deaths Age [40-49],% Deaths Age [50-59],% Deaths Age [60-69],% Deaths Age [70-79],% Deaths Age [80+],% Deaths Age [Unknown],% Deaths Race/Ethnicity: AIAN - Non Hispanic,% Deaths Race/Ethnicity: Asian - Non Hispanic,% Deaths Race/Ethnicity: Black - Non Hispanic,"% Deaths Race/Ethnicity: Hispanic, All Races",% Deaths Race/Ethnicity: Multiple - Non Hispanic,% Deaths Race/Ethnicity: NHOPI - Non Hispanic,% Deaths Race/Ethnicity: Other,% Deaths Race/Ethnicity: Unknown/Not Provided,% Deaths Race/Ethnicity: White - Non Hispanic,% Total Cases: Female,% Total Cases: Male,% Total Cases: Unknown Sex,Total Cases,Total Deaths,Total Hospitalized,Total Tested,FileDate,Scrape Time
0,3.0,13.0,17.0,54.0,122.0,240.0,446.0,1005.0,0,64.0,99.0,439.0,618.0,861.0,1227.0,1131.0,794.0,506.0,1.0,1662.0,4009.0,11188.0,9135.0,7723.0,6254.0,3487.0,1599.0,1159.0,45.0,561.0,3.2,7.63,21.6,18.13,16.03,14.11,9.01,5.27,4.95,0.09,0.56,2.06,4.83,38.39,1.32,0.39,0.82,14.87,36.74,0,0.16,0.68,0.89,2.84,6.42,12.63,23.47,52.89,0,0.74,3.21,6.63,22.74,1.32,0.32,0.42,1.84,62.79,48.6,46.71,4.66,53901.0,,6784.0,645170.0,2020-08-19,2020-08-19 20:20:06.722173
0,3.0,13.0,17.0,54.0,122.0,241.0,446.0,1007.0,0,64.0,99.0,440.0,620.0,863.0,1227.0,1134.0,797.0,507.0,1.0,1677.0,4043.0,11251.0,9191.0,7780.0,6303.0,3510.0,1611.0,1165.0,44.0,566.0,3.21,7.64,21.58,18.12,16.04,14.11,9.01,5.26,4.94,0.08,0.56,2.06,4.84,38.46,1.34,0.4,0.82,14.64,36.87,0,0.16,0.68,0.89,2.84,6.41,12.66,23.44,52.92,0,0.74,3.21,6.62,22.75,1.31,0.32,0.42,1.84,62.8,48.64,46.67,4.67,54230.0,,6797.0,651250.0,2020-08-20,2020-08-20 20:21:23.338311
0,3.0,13.0,17.0,54.0,125.0,244.0,445.0,1009.0,0,64.0,101.0,440.0,621.0,865.0,1225.0,1135.0,800.0,505.0,1.0,1690.0,4096.0,11339.0,9249.0,7825.0,6344.0,3539.0,1618.0,1175.0,44.0,567.0,3.21,7.69,21.6,18.11,16.02,14.1,9.01,5.24,4.93,0.08,0.56,2.06,4.82,38.4,1.34,0.4,0.83,14.8,36.8,0,0.16,0.68,0.89,2.83,6.54,12.77,23.3,52.83,0,0.73,3.19,6.6,22.77,1.36,0.31,0.47,1.88,62.67,48.62,46.66,4.7,54586.0,,6808.0,657852.0,2020-08-21,2020-08-21 22:08:50.246311
0,3.0,13.0,17.0,54.0,126.0,246.0,448.0,1011.0,0,66.0,101.0,442.0,621.0,868.0,1226.0,1137.0,804.0,507.0,1.0,1706.0,4133.0,11408.0,9301.0,7864.0,6376.0,3560.0,1623.0,1177.0,44.0,570.0,3.23,7.72,21.62,18.11,16.01,14.08,9.01,5.24,4.91,0.08,0.56,2.05,4.83,38.45,1.34,0.4,0.83,14.65,36.9,0,0.16,0.68,0.89,2.82,6.57,12.83,23.36,52.71,0,0.73,3.18,6.57,22.84,1.41,0.31,0.47,1.88,62.62,48.62,46.66,4.7,54883.0,,6831.0,663781.0,2020-08-22,2020-08-22 19:20:52.752896
0,3.0,13.0,17.0,54.0,126.0,246.0,448.0,1011.0,0,66.0,101.0,442.0,623.0,868.0,1226.0,1139.0,807.0,510.0,1.0,1719.0,4166.0,11473.0,9341.0,7908.0,6404.0,3574.0,1631.0,1182.0,44.0,571.0,3.24,7.74,21.63,18.1,16.01,14.07,8.99,5.23,4.9,0.08,0.56,2.04,4.81,38.38,1.34,0.4,0.83,14.84,36.8,0,0.16,0.68,0.89,2.82,6.57,12.83,23.36,52.71,0,0.73,3.18,6.57,22.84,1.41,0.31,0.47,1.88,62.62,48.61,46.65,4.72,55143.0,,6841.0,668994.0,2020-08-23,2020-08-23 20:15:47.295150
0,3.0,13.0,17.0,54.0,126.0,247.0,448.0,1011.0,0,66.0,101.0,442.0,623.0,868.0,1226.0,1140.0,807.0,512.0,1.0,1728.0,4192.0,11525.0,9368.0,7942.0,6424.0,3589.0,1634.0,1190.0,44.0,572.0,3.24,7.76,21.65,18.08,16.02,14.05,8.99,5.22,4.9,0.08,0.56,2.03,4.82,38.41,1.35,0.4,0.82,14.72,36.87,0,0.16,0.68,0.89,2.81,6.57,12.87,23.35,52.68,0,0.73,3.18,6.57,22.82,1.41,0.31,0.47,1.93,62.58,48.62,46.64,4.72,55341.0,,6845.0,673913.0,2020-08-24,2020-08-24 19:21:37.099505
0,3.0,13.0,17.0,55.0,127.0,247.0,449.0,1015.0,0,67.0,103.0,448.0,632.0,874.0,1236.0,1143.0,806.0,517.0,1.0,1761.0,4249.0,11608.0,9461.0,8015.0,6466.0,3613.0,1640.0,1190.0,44.0,581.0,3.28,7.8,21.63,18.12,16.03,14.03,8.97,5.19,4.88,0.08,0.56,2.03,4.81,38.35,1.35,0.4,0.82,14.85,36.83,0,0.16,0.67,0.88,2.86,6.59,12.82,23.31,52.7,0,0.73,3.17,6.54,22.85,1.4,0.31,0.47,1.87,62.67,48.63,46.63,4.73,55800.0,,6894.0,678335.0,2020-08-25,2020-08-25 20:18:57.322387
0,3.0,13.0,17.0,56.0,129.0,245.0,450.0,1014.0,0,67.0,103.0,448.0,633.0,876.0,1235.0,1145.0,805.0,520.0,1.0,1769.0,4276.0,11657.0,9483.0,8044.0,6496.0,3621.0,1645.0,1197.0,45.0,590.0,3.28,7.83,21.64,18.1,16.03,14.04,8.95,5.18,4.88,0.08,0.56,2.03,4.79,38.32,1.34,0.4,0.82,14.94,36.81,0,0.16,0.67,0.88,2.91,6.69,12.71,23.35,52.62,0,0.73,3.17,6.54,22.94,1.4,0.31,0.42,1.82,62.69,48.63,46.63,4.72,55993.0,,6902.0,682339.0,2020-08-26,2020-08-26 20:23:09.760915
0,3.0,13.0,17.0,56.0,129.0,246.0,450.0,1017.0,0,67.0,105.0,449.0,636.0,879.0,1237.0,1149.0,810.0,523.0,1.0,1784.0,4322.0,11735.0,9552.0,8085.0,6543.0,3642.0,1652.0,1196.0,45.0,594.0,3.29,7.86,21.65,18.11,16.01,14.04,8.94,5.17,4.86,0.08,0.55,2.02,4.77,38.25,1.34,0.4,0.82,15.15,36.7,0,0.16,0.67,0.88,2.9,6.68,12.74,23.3,52.67,0,0.73,3.16,6.53,22.89,1.4,0.31,0.41,1.81,62.77,48.66,46.61,4.71,56343.0,,6928.0,687530.0,2020-08-27,2020-08-27 20:13:37.908676
0,3.0,13.0,17.0,56.0,129.0,248.0,453.0,1018.0,0,67.0,106.0,449.0,638.0,886.0,1241.0,1148.0,812.0,523.0,1.0,1809.0,4367.0,11836.0,9645.0,8147.0,6576.0,3676.0,1662.0,1202.0,45.0,600.0,3.3,7.88,21.66,18.14,16.01,14.0,8.93,5.16,4.83,0.08,0.55,2.01,4.75,38.17,1.34,0.39,0.81,15.37,36.61,0,0.15,0.67,0.88,2.89,6.66,12.8,23.39,52.56,0,0.72,3.2,6.56,22.82,1.39,0.31,0.41,1.81,62.78,48.63,46.62,4.73,56773.0,,6945.0,695569.0,2020-08-28,2020-08-28 20:04:33.562972
0,3.0,13.0,17.0,56.0,129.0,249.0,453.0,1024.0,0,68.0,107.0,455.0,643.0,890.0,1254.0,1153.0,821.0,523.0,1.0,1816.0,4391.0,11910.0,9685.0,8177.0,6602.0,3686.0,1664.0,1206.0,45.0,602.0,3.3,7.89,21.7,18.14,15.99,14.0,8.92,5.15,4.83,0.08,0.55,2.01,4.74,38.18,1.33,0.39,0.82,15.43,36.55,0,0.15,0.67,0.87,2.88,6.64,12.81,23.3,52.67,0,0.72,3.19,6.53,22.89,1.39,0.31,0.41,1.8,62.76,48.65,46.58,4.75,57041.0,,6993.0,701377.0,2020-08-29,2020-08-29 20:07:57.075892
0,3.0,13.0,17.0,56.0,129.0,249.0,453.0,1024.0,0,69.0,107.0,457.0,646.0,892.0,1256.0,1155.0,823.0,525.0,1.0,1831.0,4406.0,11942.0,9707.0,8206.0,6627.0,3704.0,1674.0,1206.0,45.0,604.0,3.32,7.89,21.69,18.12,16.0,14.0,8.93,5.16,4.81,0.08,0.55,2.0,4.73,38.12,1.33,0.39,0.81,15.58,36.49,0,0.15,0.67,0.87,2.88,6.64,12.81,23.3,52.67,0,0.72,3.19,6.53,22.89,1.39,0.31,0.41,1.8,62.76,48.66,46.57,4.75,57223.0,,7010.0,706067.0,2020-08-30,2020-08-30 19:59:03.260500
0,3.0,13.0,17.0,56.0,129.0,249.0,454.0,1024.0,0,69.0,107.0,458.0,647.0,892.0,1260.0,1157.0,828.0,529.0,1.0,1845.0,4437.0,11987.0,9745.0,8228.0,6649.0,3714.0,1676.0,1205.0,45.0,604.0,3.33,7.92,21.69,18.13,15.98,14.0,8.92,5.15,4.8,0.08,0.55,2.0,4.73,38.07,1.33,0.39,0.81,15.63,36.49,0,0.15,0.67,0.87,2.88,6.63,12.8,23.34,52.65,0,0.72,3.19,6.53,22.88,1.39,0.31,0.41,1.8,62.78,48.65,46.57,4.75,57424.0,,7028.0,710923.0,2020-08-31,2020-08-31 21:29:31.162050
0,3.0,13.0,18.0,56.0,129.0,249.0,454.0,1024.0,0,69.0,109.0,464.0,648.0,893.0,1262.0,1161.0,835.0,530.0,1.0,1868.0,4472.0,12055.0,9808.0,8277.0,6688.0,3748.0,1681.0,1215.0,45.0,607.0,3.35,7.93,21.69,18.13,15.97,13.98,8.93,5.14,4.79,0.08,0.55,2.0,4.71,38.03,1.32,0.39,0.82,15.71,36.47,0,0.15,0.67,0.92,2.88,6.63,12.8,23.33,52.62,0,0.72,3.19,6.53,22.87,1.39,0.31,0.41,1.8,62.8,48.66,46.56,4.76,57775.0,,7053.0,714501.0,2020-09-01,2020-09-01 20:11:49.323490
0,3.0,13.0,18.0,56.0,129.0,250.0,456.0,1027.0,0,70.0,109.0,467.0,654.0,896.0,1274.0,1164.0,837.0,533.0,1.0,1882.0,4511.0,12097.0,9842.0,8310.0,6701.0,3763.0,1694.0,1217.0,45.0,624.0,3.36,7.97,21.68,18.12,15.96,13.97,8.92,5.15,4.79,0.08,0.56,2.01,4.74,38.27,1.37,0.39,0.82,14.85,36.98,0,0.15,0.67,0.92,2.87,6.61,12.81,23.36,52.61,0,0.72,3.18,6.51,22.85,1.38,0.31,0.41,1.79,62.86,48.66,46.57,4.75,58019.0,,7090.0,719148.0,2020-09-02,2020-09-02 20:13:29.546954
0,3.0,13.0,18.0,56.0,130.0,250.0,458.0,1027.0,0,71.0,111.0,469.0,655.0,897.0,1272.0,1166.0,838.0,536.0,1.0,1888.0,4540.0,12155.0,9882.0,8353.0,6732.0,3794.0,1705.0,1222.0,45.0,625.0,3.36,7.98,21.68,18.11,15.97,13.96,8.94,5.15,4.78,0.08,0.56,2.01,4.72,38.21,1.37,0.39,0.82,15.0,36.93,0,0.15,0.66,0.92,2.86,6.65,12.79,23.43,52.53,0,0.72,3.17,6.5,22.92,1.38,0.31,0.41,1.79,62.81,48.67,46.56,4.74,58287.0,,7104.0,725095.0,2020-09-03,2020-09-03 21:06:56.959421
0,3.0,13.0,17.0,56.0,131.0,250.0,461.0,1035.0,0,70.0,111.0,469.0,656.0,906.0,1275.0,1169.0,843.0,532.0,1.0,1914.0,4604.0,12234.0,9930.0,8402.0,6768.0,3817.0,1711.0,1231.0,46.0,628.0,3.38,8.04,21.68,18.08,15.96,13.94,8.93,5.14,4.77,0.08,0.56,2.0,4.7,38.15,1.36,0.39,0.82,15.17,36.86,0,0.15,0.66,0.86,2.85,6.66,12.72,23.45,52.64,0,0.71,3.15,6.46,22.99,1.37,0.31,0.41,1.83,62.77,48.72,46.53,4.73,58655.0,,7125.0,732022.0,2020-09-04,2020-09-04 21:00:20.477009
0,3.0,14.0,17.0,56.0,132.0,250.0,462.0,1037.0,0,70.0,111.0,472.0,656.0,909.0,1275.0,1168.0,845.0,533.0,1.0,1925.0,4666.0,12303.0,9981.0,8452.0,6807.0,3848.0,1719.0,1231.0,46.0,631.0,3.38,8.1,21.68,18.06,15.96,13.92,8.93,5.13,4.75,0.08,0.56,2.0,4.68,38.1,1.35,0.39,0.82,15.3,36.8,0,0.15,0.71,0.86,2.84,6.7,12.68,23.44,52.61,0,0.71,3.15,6.44,23.14,1.37,0.3,0.41,1.83,62.66,48.72,46.51,4.74,58989.0,,7134.0,738563.0,2020-09-05,2020-09-05 20:18:55.620967
0,3.0,15.0,17.0,56.0,132.0,250.0,462.0,1037.0,0,70.0,111.0,472.0,656.0,909.0,1276.0,1169.0,846.0,533.0,1.0,1936.0,4741.0,12356.0,10021.0,8491.0,6851.0,3854.0,1728.0,1232.0,49.0,631.0,3.38,8.19,21.67,18.04,15.95,13.93,8.9,5.12,4.73,0.08,0.56,1.99,4.67,38.03,1.35,0.39,0.82,15.46,36.74,0,0.15,0.76,0.86,2.84,6.69,12.68,23.43,52.59,0,0.71,3.14,6.44,23.12,1.37,0.3,0.41,1.83,62.68,48.73,46.51,4.73,59274.0,,7138.0,744443.0,2020-09-06,2020-09-06 20:18:12.802153
0,3.0,15.0,17.0,56.0,132.0,250.0,462.0,1038.0,0,70.0,111.0,471.0,657.0,909.0,1276.0,1171.0,847.0,533.0,1.0,1939.0,4768.0,12403.0,10051.0,8521.0,6883.0,3877.0,1737.0,1236.0,53.0,631.0,3.38,8.21,21.67,18.03,15.95,13.94,8.91,5.12,4.72,0.09,0.55,1.99,4.66,37.98,1.35,0.39,0.82,15.53,36.74,0,0.15,0.76,0.86,2.84,6.69,12.67,23.42,52.61,0,0.71,3.14,6.39,23.11,1.37,0.3,0.46,1.82,62.7,48.73,46.5,4.75,59487.0,,7142.0,750290.0,2020-09-07,2020-09-07 20:40:42.433464
0,3.0,15.0,17.0,56.0,132.0,250.0,462.0,1038.0,0,70.0,112.0,472.0,656.0,911.0,1279.0,1173.0,854.0,537.0,1.0,1946.0,4801.0,12437.0,10086.0,8544.0,6898.0,3892.0,1737.0,1244.0,51.0,634.0,3.38,8.24,21.66,18.03,15.94,13.92,8.91,5.12,4.72,0.09,0.56,2.0,4.68,38.13,1.36,0.4,0.82,14.98,37.08,0,0.15,0.76,0.86,2.84,6.69,12.67,23.42,52.61,0,0.71,3.14,6.39,23.11,1.37,0.3,0.46,1.82,62.7,48.75,46.49,4.73,59674.0,,7161.0,753209.0,2020-09-08,2020-09-08 20:14:33.608053
0,3.0,15.0,17.0,56.0,134.0,250.0,462.0,1040.0,0,70.0,113.0,473.0,656.0,913.0,1278.0,1175.0,857.0,537.0,1.0,1955.0,4846.0,12498.0,10113.0,8579.0,6930.0,3904.0,1740.0,1247.0,58.0,646.0,3.38,8.28,21.67,18.0,15.93,13.92,8.89,5.11,4.71,0.1,0.56,1.99,4.66,38.08,1.35,0.4,0.82,15.08,37.07,0,0.15,0.76,0.86,2.83,6.78,12.65,23.37,52.6,0,0.71,3.14,6.37,23.17,1.37,0.3,0.46,1.82,62.67,48.74,46.49,4.75,59920.0,,7173.0,756298.0,2020-09-09,2020-09-09 20:14:53.546050
0,3.0,15.0,17.0,56.0,133.0,250.0,462.0,1043.0,0,72.0,113.0,473.0,658.0,915.0,1283.0,1175.0,858.0,538.0,1.0,1974.0,4890.0,12555.0,10157.0,8609.0,6957.0,3916.0,1749.0,1255.0,58.0,652.0,3.4,8.32,21.67,18.0,15.92,13.91,8.87,5.1,4.71,0.1,0.55,1.99,4.65,38.07,1.36,0.41,0.81,15.06,37.11,0,0.15,0.76,0.86,2.83,6.72,12.63,23.35,52.7,0,0.71,3.13,6.37,23.09,1.41,0.3,0.45,1.82,62.71,48.76,46.48,4.73,60185.0,,7186.0,760610.0,2020-09-10,2020-09-10 20:41:28.867952
0,3.0,15.0,17.0,58.0,134.0,252.0,462.0,1044.0,0,74.0,115.0,473.0,662.0,917.0,1286.0,1178.0,860.0,540.0,1.0,1985.0,4943.0,12632.0,10186.0,8651.0,6993.0,3937.0,1758.0,1258.0,58.0,655.0,3.4,8.37,21.69,17.96,15.91,13.91,8.87,5.09,4.7,0.1,0.55,1.99,4.63,38.01,1.35,0.4,0.81,15.18,37.07,0,0.15,0.76,0.86,2.92,6.75,12.7,23.27,52.59,0,0.71,3.12,6.4,23.12,1.41,0.3,0.45,1.91,62.57,48.77,46.48,4.73,60492.0,,7208.0,766113.0,2020-09-11,2020-09-11 20:37:37.622471
0,3.0,15.0,17.0,58.0,134.0,252.0,463.0,1046.0,0,74.0,115.0,473.0,666.0,918.0,1287.0,1182.0,861.0,542.0,1.0,2000.0,5025.0,12752.0,10251.0,8698.0,7037.0,3960.0,1763.0,1256.0,58.0,658.0,3.41,8.44,21.74,17.95,15.88,13.89,8.86,5.07,4.67,0.1,0.55,1.98,4.61,37.92,1.35,0.4,0.81,15.31,37.07,0,0.15,0.75,0.86,2.92,6.74,12.68,23.29,52.62,0,0.7,3.17,6.39,23.14,1.41,0.3,0.45,1.86,62.58,48.74,46.43,4.8,60907.0,,7223.0,773285.0,2020-09-12,2020-09-12 20:20:34.698163
0,3.0,15.0,17.0,58.0,134.0,252.0,463.0,1046.0,0,74.0,116.0,474.0,666.0,918.0,1287.0,1182.0,863.0,542.0,1.0,2015.0,5127.0,12839.0,10336.0,8751.0,7073.0,3984.0,1771.0,1259.0,58.0,660.0,3.41,8.55,21.73,17.97,15.86,13.85,8.84,5.05,4.64,0.1,0.54,1.97,4.59,37.82,1.34,0.4,0.81,15.6,36.93,0,0.15,0.75,0.86,2.92,6.74,12.68,23.29,52.62,0,0.7,3.17,6.39,23.14,1.41,0.3,0.45,1.86,62.58,48.7,46.42,4.85,61324.0,,7227.0,780305.0,2020-09-13,2020-09-13 20:20:09.788636
0,3.0,15.0,17.0,58.0,134.0,252.0,463.0,1048.0,0,74.0,116.0,476.0,666.0,921.0,1289.0,1185.0,866.0,541.0,1.0,2024.0,5207.0,12956.0,10389.0,8788.0,7111.0,4009.0,1778.0,1262.0,50.0,662.0,3.4,8.63,21.79,17.95,15.83,13.83,8.83,5.04,4.62,0.08,0.54,1.97,4.58,37.83,1.36,0.4,0.8,15.37,37.15,0,0.15,0.75,0.85,2.91,6.73,12.66,23.27,52.66,0,0.7,3.17,6.38,23.17,1.41,0.3,0.45,1.86,62.56,48.72,46.38,4.88,61699.0,,7240.0,786511.0,2020-09-14,2020-09-14 20:37:23.661045
0,3.0,15.0,17.0,58.0,135.0,252.0,463.0,1053.0,0,75.0,117.0,476.0,669.0,922.0,1296.0,1192.0,867.0,542.0,1.0,2033.0,5268.0,13090.0,10450.0,8839.0,7145.0,4020.0,1789.0,1262.0,50.0,670.0,3.39,8.68,21.87,17.93,15.81,13.81,8.8,5.02,4.6,0.08,0.54,1.98,4.56,37.76,1.35,0.4,0.8,15.47,37.15,0,0.15,0.75,0.85,2.91,6.76,12.63,23.2,52.76,0,0.7,3.16,6.36,23.2,1.4,0.3,0.45,1.85,62.58,48.71,46.34,4.92,62099.0,,7262.0,791439.0,2020-09-15,2020-09-16 09:26:13.591651
0,3.0,15.0,17.0,58.0,135.0,252.0,465.0,1057.0,0,76.0,118.0,477.0,671.0,928.0,1300.0,1194.0,869.0,546.0,1.0,2057.0,5395.0,13249.0,10515.0,8895.0,7207.0,4055.0,1806.0,1276.0,49.0,681.0,3.4,8.8,21.92,17.87,15.76,13.79,8.78,5.01,4.59,0.08,0.54,1.97,4.52,37.6,1.34,0.39,0.8,15.75,37.09,0,0.15,0.75,0.85,2.9,6.74,12.59,23.23,52.8,0,0.7,3.15,6.39,23.18,1.4,0.3,0.45,1.85,62.59,48.76,46.35,4.87,62686.0,,7288.0,797493.0,2020-09-16,2020-09-16 20:23:32.797511
0,3.0,15.0,17.0,59.0,135.0,252.0,467.0,1058.0,0,76.0,118.0,478.0,675.0,933.0,1308.0,1203.0,874.0,550.0,1.0,2081.0,5488.0,13359.0,10585.0,8948.0,7249.0,4071.0,1814.0,1277.0,51.0,684.0,3.42,8.88,21.94,17.86,15.74,13.77,8.75,5.0,4.57,0.08,0.55,1.96,4.49,37.45,1.34,0.39,0.8,16.02,37.01,0,0.15,0.75,0.85,2.94,6.73,12.56,23.28,52.74,0,0.7,3.14,6.38,23.18,1.4,0.3,0.45,1.89,62.56,48.77,46.31,4.9,63145.0,,7327.0,804767.0,2020-09-17,2020-09-17 20:47:33.221791
0,3.0,15.0,17.0,59.0,135.0,253.0,467.0,1060.0,0,77.0,118.0,483.0,675.0,935.0,1309.0,1203.0,878.0,555.0,1.0,2099.0,5623.0,13540.0,10659.0,9005.0,7322.0,4103.0,1829.0,1275.0,52.0,691.0,3.41,9.01,22.02,17.81,15.68,13.75,8.72,4.98,4.53,0.08,0.55,1.95,4.45,37.3,1.33,0.39,0.8,16.25,36.99,0,0.15,0.75,0.85,2.94,6.72,12.59,23.25,52.76,0,0.7,3.14,6.37,23.15,1.39,0.3,0.45,1.89,62.62,48.78,46.3,4.9,63750.0,,7347.0,813355.0,2020-09-18,2020-09-18 20:24:07.688844
0,3.0,15.0,17.0,59.0,135.0,253.0,469.0,1062.0,0,77.0,119.0,484.0,677.0,935.0,1312.0,1205.0,878.0,555.0,1.0,2134.0,5746.0,13709.0,10747.0,9073.0,7382.0,4125.0,1848.0,1285.0,51.0,698.0,3.44,9.12,22.08,17.78,15.64,13.72,8.68,4.96,4.51,0.08,0.54,1.94,4.42,37.18,1.32,0.39,0.79,16.52,36.9,0,0.15,0.75,0.84,2.93,6.71,12.57,23.3,52.76,0,0.7,3.13,6.36,23.1,1.39,0.35,0.45,1.94,62.59,48.79,46.26,4.93,64356.0,,7357.0,821128.0,2020-09-19,2020-09-19 21:09:42.508184
0,3.0,15.0,18.0,59.0,135.0,253.0,469.0,1062.0,0,77.0,120.0,486.0,676.0,936.0,1313.0,1205.0,879.0,555.0,1.0,2150.0,5906.0,13839.0,10801.0,9130.0,7423.0,4142.0,1863.0,1290.0,51.0,697.0,3.43,9.3,22.11,17.72,15.61,13.68,8.63,4.95,4.48,0.08,0.56,1.96,4.42,37.3,1.35,0.4,0.78,15.72,37.51,0,0.15,0.74,0.89,2.93,6.7,12.56,23.29,52.73,0,0.7,3.13,6.36,23.14,1.44,0.35,0.45,1.89,62.56,48.77,46.25,4.95,64857.0,,7363.0,828108.0,2020-09-20,2020-09-20 19:44:42.104944
0,3.0,15.0,18.0,59.0,135.0,252.0,471.0,1065.0,0,78.0,121.0,488.0,677.0,937.0,1314.0,1207.0,880.0,553.0,1.0,2168.0,6110.0,13943.0,10869.0,9181.0,7467.0,4163.0,1878.0,1293.0,53.0,701.0,3.43,9.53,22.09,17.68,15.56,13.63,8.6,4.94,4.45,0.08,0.56,1.95,4.39,37.15,1.34,0.4,0.79,16.11,37.32,0,0.15,0.74,0.89,2.92,6.69,12.49,23.34,52.78,0,0.69,3.12,6.34,23.19,1.44,0.35,0.45,1.83,62.59,48.78,46.25,4.95,65399.0,,7373.0,834277.0,2020-09-21,2020-09-21 20:55:24.326789
0,3.0,15.0,18.0,60.0,135.0,252.0,472.0,1070.0,0,79.0,124.0,493.0,678.0,942.0,1324.0,1217.0,884.0,552.0,1.0,2195.0,6275.0,14093.0,10967.0,9264.0,7500.0,4191.0,1892.0,1302.0,55.0,709.0,3.44,9.69,22.1,17.66,15.54,13.56,8.57,4.92,4.43,0.08,0.55,1.94,4.35,37.01,1.32,0.4,0.79,16.46,37.17,0,0.15,0.74,0.89,2.96,6.67,12.44,23.31,52.84,0,0.69,3.11,6.37,23.26,1.43,0.35,0.44,1.88,62.47,48.77,46.25,4.96,66053.0,,7416.0,840452.0,2020-09-22,2020-09-22 20:44:03.488078
0,3.0,15.0,18.0,60.0,136.0,252.0,472.0,1074.0,0,81.0,125.0,495.0,682.0,946.0,1325.0,1222.0,890.0,551.0,1.0,2209.0,6425.0,14280.0,11046.0,9330.0,7560.0,4216.0,1897.0,1303.0,55.0,717.0,3.43,9.83,22.18,17.62,15.5,13.53,8.53,4.89,4.39,0.08,0.55,1.94,4.32,36.88,1.31,0.39,0.79,16.76,37.06,0,0.15,0.74,0.89,2.96,6.7,12.41,23.25,52.91,0,0.69,3.15,6.35,23.3,1.43,0.34,0.44,1.87,62.41,48.78,46.23,4.97,66669.0,,7444.0,848906.0,2020-09-23,2020-09-23 20:18:31.776852
0,3.0,15.0,18.0,60.0,136.0,251.0,474.0,1076.0,0,81.0,125.0,496.0,683.0,945.0,1326.0,1227.0,893.0,552.0,1.0,2229.0,6511.0,14414.0,11134.0,9412.0,7622.0,4263.0,1908.0,1307.0,55.0,724.0,3.44,9.88,22.2,17.61,15.5,13.51,8.54,4.87,4.37,0.08,0.55,1.93,4.29,36.85,1.3,0.39,0.79,16.96,36.95,0,0.15,0.74,0.89,2.95,6.69,12.35,23.32,52.93,0,0.69,3.2,6.35,23.27,1.43,0.34,0.44,1.87,62.42,48.8,46.24,4.94,67217.0,,7454.0,858108.0,2020-09-24,2020-09-24 20:22:21.467222
0,3.0,15.0,18.0,60.0,137.0,252.0,474.0,1078.0,0,81.0,125.0,498.0,687.0,947.0,1329.0,1234.0,896.0,554.0,1.0,2277.0,6686.0,14570.0,11229.0,9487.0,7700.0,4297.0,1921.0,1315.0,55.0,728.0,3.47,10.03,22.21,17.57,15.45,13.49,8.51,4.84,4.34,0.08,0.57,1.94,4.28,36.94,1.32,0.39,0.79,16.28,37.5,0,0.15,0.74,0.88,2.95,6.73,12.37,23.27,52.92,0,0.69,3.19,6.33,23.22,1.42,0.34,0.44,1.91,62.44,48.77,46.24,4.96,67926.0,,7479.0,867943.0,2020-09-25,2020-09-25 20:47:24.171849
