Active Cases,County Name,Deaths,FIPS,Negative Cases,Pending Cases,Positive Cases,Recovered,Scrape Time,Testing: Private Lab,Testing: Public Lab,Total Tested
9,Dallas,0,039,670,0,21,12,2020-07-21 21:50:36.663038,586,105,691
42,Desha,1,041,1386,0,116,73,2020-07-21 21:50:36.663038,1215,287,1502
32,Drew,2,043,2251,0,116,82,2020-07-21 21:50:36.663038,2045,322,2367
196,Faulkner,4,045,13455,0,940,740,2020-07-21 21:50:36.663038,12650,1745,14395
28,Franklin,1,047,1965,0,59,30,2020-07-21 21:50:36.663038,1704,320,2024
3,Fulton,0,049,1112,0,21,18,2020-07-21 21:50:36.663038,1038,95,1133
173,Garland,5,051,10238,0,519,341,2020-07-21 21:50:36.663038,9980,777,10757
27,Grant,0,053,1698,0,90,63,2020-07-21 21:50:36.663038,1649,139,1788
33,Greene,0,055,4893,0,185,152,2020-07-21 21:50:36.663038,4570,508,5078
50,Hempstead,2,057,2209,0,134,82,2020-07-21 21:50:36.663038,1800,543,2343
615,Hot Spring,2,059,4521,0,1362,745,2020-07-21 21:50:36.663038,2670,3213,5883
59,Howard,1,061,1975,0,196,136,2020-07-21 21:50:36.663038,1694,477,2171
51,Independence,0,063,3666,0,125,74,2020-07-21 21:50:36.663038,3553,238,3791
4,Izard,1,065,1166,0,29,24,2020-07-21 21:50:36.663038,1064,131,1195
9,Jackson,0,067,1536,0,47,38,2020-07-21 21:50:36.663038,1102,481,1583
234,Jefferson,32,069,10552,0,1063,797,2020-07-21 21:50:36.663038,7757,3858,11615
97,Johnson,0,071,2134,0,506,409,2020-07-21 21:50:36.663038,1465,1175,2640
10,Lafayette,2,073,469,0,38,26,2020-07-21 21:50:36.663038,423,84,507
35,Lawrence,9,075,1905,0,144,100,2020-07-21 21:50:36.663038,1755,294,2049
48,Lee,6,077,2554,0,866,812,2020-07-21 21:50:36.663038,1585,1835,3420
97,Lincoln,11,079,2310,0,1132,1024,2020-07-21 21:50:36.663038,2051,1391,3442
18,Little River,1,081,1001,0,67,48,2020-07-21 21:50:36.663038,1004,64,1068
32,Logan,0,083,2657,0,112,80,2020-07-21 21:50:36.663038,2403,366,2769
60,Lonoke,2,085,6079,0,266,204,2020-07-21 21:50:36.663038,5629,716,6345
20,Madison,1,087,2158,0,236,215,2020-07-21 21:50:36.663038,2216,178,2394
4,Marion,0,089,1109,0,16,12,2020-07-21 21:50:36.663038,1004,121,1125
85,Miller,2,091,3269,0,363,276,2020-07-21 21:50:36.663038,2986,646,3632
410,Missing County Info,0,05,59233,0,1207,797,2020-07-21 21:50:36.663038,60291,149,60440
148,Mississippi,7,093,4891,0,475,320,2020-07-21 21:50:36.663038,4530,836,5366
11,Monroe,0,095,994,0,35,24,2020-07-21 21:50:36.663038,884,145,1029
5,Montgomery,0,097,754,0,15,10,2020-07-21 21:50:36.663038,729,40,769
24,Nevada,7,099,1391,0,117,86,2020-07-21 21:50:36.663038,1233,275,1508
7,Newton,0,101,629,0,17,10,2020-07-21 21:50:36.663038,594,52,646
21,Ouachita,1,103,2323,0,55,33,2020-07-21 21:50:36.663038,1878,500,2378
5,Perry,0,105,1163,0,39,34,2020-07-21 21:50:36.663038,994,208,1202
52,Phillips,6,107,3104,0,217,159,2020-07-21 21:50:36.663038,1842,1479,3321
13,Pike,0,109,2242,0,39,26,2020-07-21 21:50:36.663038,2142,139,2281
29,Poinsett,3,111,2018,0,102,70,2020-07-21 21:50:36.663038,1890,230,2120
15,Polk,0,113,1837,0,106,91,2020-07-21 21:50:36.663038,1583,360,1943
215,Pope,5,115,7579,0,913,693,2020-07-21 21:50:36.663038,7267,1225,8492
20,Prairie,0,117,782,0,52,32,2020-07-21 21:50:36.663038,728,106,834
925,Pulaski,69,119,49164,0,3843,2849,2020-07-21 21:50:36.663038,44278,8729,53007
34,Randolph,2,121,2321,0,106,70,2020-07-21 21:50:36.663038,2129,298,2427
153,Saline,3,125,11948,0,625,469,2020-07-21 21:50:36.663038,11419,1154,12573
6,Scott,0,127,755,0,21,15,2020-07-21 21:50:36.663038,678,98,776
3,Searcy,0,129,945,0,20,17,2020-07-21 21:50:36.663038,922,43,965
388,Sebastian,10,131,15630,0,1197,799,2020-07-21 21:50:36.663038,15426,1401,16827
60,Sevier,9,133,3962,0,869,800,2020-07-21 21:50:36.663038,4567,264,4831
16,Sharp,5,135,1341,0,81,60,2020-07-21 21:50:36.663038,1261,161,1422
57,St. Francis,3,123,5027,0,964,904,2020-07-21 21:50:36.663038,4869,1122,5991
15,Stone,1,137,1444,0,37,21,2020-07-21 21:50:36.663038,1079,402,1481
63,Union,14,139,3619,0,333,256,2020-07-21 21:50:36.663038,3327,625,3952
1,Van Buren,2,141,1327,0,39,36,2020-07-21 21:50:36.663038,1206,160,1366
702,Washington,39,143,19143,0,5312,4571,2020-07-21 21:50:36.663038,16912,7543,24455
37,White,2,145,4992,0,177,138,2020-07-21 21:50:36.663038,4647,522,5169
2,Woodruff,0,147,880,0,17,15,2020-07-21 21:50:36.663038,833,64,897
130,Yell,13,149,3088,0,927,784,2020-07-21 21:50:36.663038,2988,1027,4015
78,Arkansas,1,001,2060,0,146,67,2020-07-22 21:43:31.519870,1835,371,2206
41,Ashley,4,003,2042,0,142,97,2020-07-22 21:43:31.519870,1850,334,2184
14,Baxter,0,005,2860,0,48,34,2020-07-22 21:43:31.519870,2468,440,2908
443,Benton,29,007,44465,0,3985,3513,2020-07-22 21:43:31.519870,44588,3862,48450
32,Boone,1,009,3170,0,83,50,2020-07-22 21:43:31.519870,2948,305,3253
33,Bradley,2,011,1487,0,104,69,2020-07-22 21:43:31.519870,1037,554,1591
3,Calhoun,0,013,448,0,8,5,2020-07-22 21:43:31.519870,374,82,456
64,Carroll,6,015,3469,0,294,224,2020-07-22 21:43:31.519870,2869,894,3763
62,Chicot,3,017,1753,0,266,201,2020-07-22 21:43:31.519870,1736,283,2019
22,Clark,0,019,2294,0,107,85,2020-07-22 21:43:31.519870,2015,386,2401
16,Clay,4,021,1929,0,94,74,2020-07-22 21:43:31.519870,1867,156,2023
22,Cleburne,5,023,2746,0,160,133,2020-07-22 21:43:31.519870,2684,222,2906
12,Cleveland,0,025,947,0,49,37,2020-07-22 21:43:31.519870,867,129,996
37,Columbia,5,027,2026,0,147,105,2020-07-22 21:43:31.519870,1350,823,2173
24,Conway,3,029,2359,0,117,90,2020-07-22 21:43:31.519870,2069,407,2476
183,Craighead,8,031,13558,0,828,637,2020-07-22 21:43:31.519870,13611,775,14386
100,Crawford,3,033,6250,0,379,276,2020-07-22 21:43:31.519870,6124,505,6629
121,Crittenden,15,035,6940,0,994,858,2020-07-22 21:43:31.519870,7049,885,7934
25,Cross,1,037,1765,0,124,98,2020-07-22 21:43:31.519870,1599,290,1889
10,Dallas,0,039,674,0,22,12,2020-07-22 21:43:31.519870,591,105,696
42,Desha,1,041,1393,0,117,74,2020-07-22 21:43:31.519870,1221,289,1510
33,Drew,2,043,2260,0,117,82,2020-07-22 21:43:31.519870,2050,327,2377
178,Faulkner,4,045,13930,0,970,788,2020-07-22 21:43:31.519870,12959,1941,14900
29,Franklin,1,047,2005,0,60,30,2020-07-22 21:43:31.519870,1738,327,2065
3,Fulton,0,049,1114,0,21,18,2020-07-22 21:43:31.519870,1039,96,1135
189,Garland,5,051,10434,0,549,355,2020-07-22 21:43:31.519870,10206,777,10983
28,Grant,0,053,1713,0,94,66,2020-07-22 21:43:31.519870,1667,140,1807
39,Greene,0,055,4980,0,191,152,2020-07-22 21:43:31.519870,4647,524,5171
55,Hempstead,2,057,2235,0,145,88,2020-07-22 21:43:31.519870,1818,562,2380
616,Hot Spring,2,059,4555,0,1367,749,2020-07-22 21:43:31.519870,2706,3216,5922
69,Howard,1,061,2009,0,209,139,2020-07-22 21:43:31.519870,1743,475,2218
49,Independence,0,063,3682,0,126,77,2020-07-22 21:43:31.519870,3568,240,3808
4,Izard,1,065,1169,0,29,24,2020-07-22 21:43:31.519870,1065,133,1198
8,Jackson,1,067,1546,0,47,38,2020-07-22 21:43:31.519870,1112,481,1593
217,Jefferson,32,069,10612,0,1069,820,2020-07-22 21:43:31.519870,7813,3868,11681
88,Johnson,0,071,2314,0,515,427,2020-07-22 21:43:31.519870,1632,1197,2829
11,Lafayette,2,073,474,0,41,28,2020-07-22 21:43:31.519870,430,85,515
35,Lawrence,9,075,1923,0,148,104,2020-07-22 21:43:31.519870,1773,298,2071
47,Lee,6,077,2557,0,867,814,2020-07-22 21:43:31.519870,1588,1836,3424
95,Lincoln,11,079,2316,0,1132,1026,2020-07-22 21:43:31.519870,2055,1393,3448
23,Little River,1,081,1013,0,72,48,2020-07-22 21:43:31.519870,1020,65,1085
32,Logan,0,083,2708,0,112,80,2020-07-22 21:43:31.519870,2449,371,2820
68,Lonoke,2,085,6150,0,276,206,2020-07-22 21:43:31.519870,5709,717,6426
18,Madison,1,087,2176,0,238,219,2020-07-22 21:43:31.519870,2235,179,2414
5,Marion,0,089,1121,0,17,12,2020-07-22 21:43:31.519870,1008,130,1138
81,Miller,2,091,3315,0,368,285,2020-07-22 21:43:31.519870,3032,651,3683
425,Missing County Info,0,05,59416,0,1266,841,2020-07-22 21:43:31.519870,60514,168,60682
143,Mississippi,7,093,5016,0,489,339,2020-07-22 21:43:31.519870,4650,855,5505
11,Monroe,0,095,1004,0,36,25,2020-07-22 21:43:31.519870,891,149,1040
4,Montgomery,0,097,759,0,16,12,2020-07-22 21:43:31.519870,735,40,775
24,Nevada,8,099,1399,0,117,85,2020-07-22 21:43:31.519870,1238,278,1516
8,Newton,0,101,642,0,18,10,2020-07-22 21:43:31.519870,597,63,660
19,Ouachita,1,103,2341,0,55,35,2020-07-22 21:43:31.519870,1894,502,2396
5,Perry,0,105,1183,0,39,34,2020-07-22 21:43:31.519870,1013,209,1222
47,Phillips,6,107,3120,0,219,166,2020-07-22 21:43:31.519870,1860,1479,3339
15,Pike,0,109,2267,0,43,28,2020-07-22 21:43:31.519870,2168,142,2310
29,Poinsett,3,111,2079,0,109,77,2020-07-22 21:43:31.519870,1952,236,2188
13,Polk,0,113,1851,0,106,93,2020-07-22 21:43:31.519870,1591,366,1957
211,Pope,5,115,7948,0,937,721,2020-07-22 21:43:31.519870,7644,1241,8885
19,Prairie,0,117,786,0,52,33,2020-07-22 21:43:31.519870,732,106,838
931,Pulaski,69,119,50183,0,3923,2923,2020-07-22 21:43:31.519870,45316,8790,54106
41,Randolph,2,121,2347,0,115,72,2020-07-22 21:43:31.519870,2151,311,2462
148,Saline,3,125,12090,0,637,486,2020-07-22 21:43:31.519870,11569,1158,12727
4,Scott,0,127,760,0,21,17,2020-07-22 21:43:31.519870,683,98,781
2,Searcy,0,129,951,0,20,18,2020-07-22 21:43:31.519870,928,43,971
364,Sebastian,11,131,15786,0,1214,839,2020-07-22 21:43:31.519870,15591,1409,17000
66,Sevier,9,133,4015,0,880,805,2020-07-22 21:43:31.519870,4631,264,4895
16,Sharp,5,135,1347,0,83,62,2020-07-22 21:43:31.519870,1268,162,1430
55,St. Francis,3,123,5065,0,968,910,2020-07-22 21:43:31.519870,4910,1123,6033
15,Stone,1,137,1449,0,37,21,2020-07-22 21:43:31.519870,1080,406,1486
61,Union,14,139,3639,0,335,260,2020-07-22 21:43:31.519870,3348,626,3974
2,Van Buren,2,141,1347,0,40,36,2020-07-22 21:43:31.519870,1227,160,1387
640,Washington,39,143,19302,0,5350,4671,2020-07-22 21:43:31.519870,17002,7650,24652
39,White,2,145,5018,0,182,141,2020-07-22 21:43:31.519870,4676,524,5200
2,Woodruff,0,147,886,0,17,15,2020-07-22 21:43:31.519870,839,64,903
113,Yell,14,149,3279,0,928,801,2020-07-22 21:43:31.519870,3181,1026,4207
83,Arkansas,1,001,2081,0,157,73,2020-07-23 19:40:31.590879,1855,383,2238
47,Ashley,4,003,2106,0,153,102,2020-07-23 19:40:31.590879,1913,346,2259
12,Baxter,0,005,2911,0,49,37,2020-07-23 19:40:31.590879,2488,472,2960
443,Benton,30,007,45326,0,4068,3595,2020-07-23 19:40:31.590879,45500,3894,49394
35,Boone,1,009,3252,0,92,56,2020-07-23 19:40:31.590879,3032,312,3344
29,Bradley,2,011,1503,0,106,75,2020-07-23 19:40:31.590879,1047,562,1609
3,Calhoun,0,013,449,0,8,5,2020-07-23 19:40:31.590879,374,83,457
66,Carroll,6,015,3545,0,304,232,2020-07-23 19:40:31.590879,2920,929,3849
73,Chicot,3,017,1807,0,282,206,2020-07-23 19:40:31.590879,1790,299,2089
32,Clark,0,019,2320,0,120,88,2020-07-23 19:40:31.590879,2053,387,2440
19,Clay,4,021,1975,0,101,78,2020-07-23 19:40:31.590879,1920,156,2076
23,Cleburne,5,023,2774,0,165,137,2020-07-23 19:40:31.590879,2714,225,2939
12,Cleveland,0,025,957,0,50,38,2020-07-23 19:40:31.590879,878,129,1007
34,Columbia,5,027,2060,0,152,113,2020-07-23 19:40:31.590879,1375,837,2212
22,Conway,3,029,2434,0,118,93,2020-07-23 19:40:31.590879,2128,424,2552
193,Craighead,8,031,13876,0,873,672,2020-07-23 19:40:31.590879,13943,806,14749
101,Crawford,3,033,6403,0,393,289,2020-07-23 19:40:31.590879,6286,510,6796
148,Crittenden,15,035,7124,0,1044,881,2020-07-23 19:40:31.590879,7277,891,8168
29,Cross,1,037,1787,0,131,101,2020-07-23 19:40:31.590879,1624,294,1918
12,Dallas,0,039,682,0,24,12,2020-07-23 19:40:31.590879,600,106,706
45,Desha,1,041,1426,0,123,77,2020-07-23 19:40:31.590879,1252,297,1549
35,Drew,2,043,2347,0,124,87,2020-07-23 19:40:31.590879,2134,337,2471
184,Faulkner,4,045,14229,0,996,808,2020-07-23 19:40:31.590879,13268,1957,15225
26,Franklin,1,047,2057,0,61,34,2020-07-23 19:40:31.590879,1783,335,2118
3,Fulton,0,049,1131,0,22,19,2020-07-23 19:40:31.590879,1056,97,1153
200,Garland,5,051,10671,0,581,376,2020-07-23 19:40:31.590879,10454,798,11252
24,Grant,0,053,1736,0,95,71,2020-07-23 19:40:31.590879,1687,144,1831
52,Greene,0,055,5192,0,208,156,2020-07-23 19:40:31.590879,4862,538,5400
54,Hempstead,2,057,2276,0,150,94,2020-07-23 19:40:31.590879,1834,592,2426
570,Hot Spring,2,059,4616,0,1372,800,2020-07-23 19:40:31.590879,2769,3219,5988
70,Howard,1,061,2033,0,217,146,2020-07-23 19:40:31.590879,1764,486,2250
67,Independence,0,063,3779,0,152,85,2020-07-23 19:40:31.590879,3678,253,3931
4,Izard,1,065,1186,0,30,25,2020-07-23 19:40:31.590879,1077,139,1216
8,Jackson,1,067,1568,0,47,38,2020-07-23 19:40:31.590879,1130,485,1615
222,Jefferson,32,069,10753,0,1094,840,2020-07-23 19:40:31.590879,7942,3905,11847
94,Johnson,0,071,2392,0,540,446,2020-07-23 19:40:31.590879,1700,1232,2932
11,Lafayette,2,073,483,0,42,29,2020-07-23 19:40:31.590879,439,86,525
35,Lawrence,9,075,1946,0,150,106,2020-07-23 19:40:31.590879,1798,298,2096
42,Lee,6,077,2574,0,868,820,2020-07-23 19:40:31.590879,1601,1841,3442
100,Lincoln,11,079,2348,0,1138,1027,2020-07-23 19:40:31.590879,2082,1404,3486
26,Little River,1,081,1019,0,75,48,2020-07-23 19:40:31.590879,1028,66,1094
31,Logan,0,083,2772,0,117,86,2020-07-23 19:40:31.590879,2502,387,2889
76,Lonoke,2,085,6224,0,291,213,2020-07-23 19:40:31.590879,5790,725,6515
17,Madison,1,087,2203,0,238,220,2020-07-23 19:40:31.590879,2255,186,2441
5,Marion,0,089,1137,0,18,13,2020-07-23 19:40:31.590879,1018,137,1155
80,Miller,2,091,3344,0,379,297,2020-07-23 19:40:31.590879,3061,662,3723
437,Missing County Info,0,05,59796,0,1287,850,2020-07-23 19:40:31.590879,60908,175,61083
144,Mississippi,7,093,5142,0,511,360,2020-07-23 19:40:31.590879,4791,862,5653
12,Monroe,0,095,1010,0,37,25,2020-07-23 19:40:31.590879,896,151,1047
6,Montgomery,0,097,765,0,18,12,2020-07-23 19:40:31.590879,742,41,783
23,Nevada,8,099,1412,0,117,86,2020-07-23 19:40:31.590879,1247,282,1529
7,Newton,0,101,654,0,18,11,2020-07-23 19:40:31.590879,609,63,672
21,Ouachita,1,103,2396,0,61,39,2020-07-23 19:40:31.590879,1939,518,2457
7,Perry,0,105,1218,0,41,34,2020-07-23 19:40:31.590879,1041,218,1259
50,Phillips,6,107,3188,0,226,170,2020-07-23 19:40:31.590879,1909,1505,3414
20,Pike,0,109,2333,0,49,29,2020-07-23 19:40:31.590879,2234,148,2382
27,Poinsett,3,111,2127,0,111,81,2020-07-23 19:40:31.590879,1990,248,2238
14,Polk,0,113,1861,0,109,95,2020-07-23 19:40:31.590879,1596,374,1970
215,Pope,5,115,8184,0,966,746,2020-07-23 19:40:31.590879,7864,1286,9150
18,Prairie,0,117,802,0,53,35,2020-07-23 19:40:31.590879,743,112,855
935,Pulaski,70,119,50965,0,4044,3039,2020-07-23 19:40:31.590879,46113,8896,55009
44,Randolph,2,121,2367,0,121,75,2020-07-23 19:40:31.590879,2173,315,2488
153,Saline,3,125,12304,0,667,511,2020-07-23 19:40:31.590879,11773,1198,12971
7,Scott,0,127,783,0,26,19,2020-07-23 19:40:31.590879,702,107,809
3,Searcy,0,129,977,0,21,18,2020-07-23 19:40:31.590879,948,50,998
378,Sebastian,13,131,16230,0,1278,887,2020-07-23 19:40:31.590879,16054,1454,17508
68,Sevier,9,133,4030,0,893,816,2020-07-23 19:40:31.590879,4653,270,4923
17,Sharp,5,135,1381,0,86,64,2020-07-23 19:40:31.590879,1301,166,1467
63,St. Francis,3,123,5206,0,981,915,2020-07-23 19:40:31.590879,5030,1157,6187
13,Stone,1,137,1463,0,39,25,2020-07-23 19:40:31.590879,1088,414,1502
60,Union,15,139,3667,0,345,270,2020-07-23 19:40:31.590879,3373,639,4012
3,Van Buren,2,141,1365,0,41,36,2020-07-23 19:40:31.590879,1242,164,1406
617,Washington,40,143,19680,0,5451,4794,2020-07-23 19:40:31.590879,17442,7689,25131
37,White,2,145,5092,0,185,146,2020-07-23 19:40:31.590879,4744,533,5277
3,Woodruff,0,147,892,0,17,14,2020-07-23 19:40:31.590879,844,65,909
110,Yell,14,149,3321,0,942,818,2020-07-23 19:40:31.590879,3221,1042,4263
80,Arkansas,1,001,2189,0,164,83,2020-07-24 20:11:58.325450,1900,453,2353
56,Ashley,4,003,2121,0,164,104,2020-07-24 20:11:58.325450,1939,346,2285
14,Baxter,0,005,2928,0,52,38,2020-07-24 20:11:58.325450,2499,481,2980
454,Benton,31,007,46843,0,4126,3641,2020-07-24 20:11:58.325450,46954,4015,50969
45,Boone,1,009,3265,0,104,58,2020-07-24 20:11:58.325450,3049,320,3369
33,Bradley,2,011,1521,0,112,77,2020-07-24 20:11:58.325450,1071,562,1633
3,Calhoun,0,013,450,0,8,5,2020-07-24 20:11:58.325450,375,83,458
65,Carroll,6,015,3581,0,309,238,2020-07-24 20:11:58.325450,2931,959,3890
72,Chicot,3,017,1820,0,284,209,2020-07-24 20:11:58.325450,1805,299,2104
35,Clark,0,019,2342,0,125,90,2020-07-24 20:11:58.325450,2078,389,2467
18,Clay,4,021,1984,0,101,79,2020-07-24 20:11:58.325450,1929,156,2085
24,Cleburne,5,023,2810,0,167,138,2020-07-24 20:11:58.325450,2752,225,2977
16,Cleveland,1,025,964,0,55,38,2020-07-24 20:11:58.325450,889,130,1019
36,Columbia,5,027,2072,0,158,117,2020-07-24 20:11:58.325450,1393,837,2230
20,Conway,3,029,2476,0,119,96,2020-07-24 20:11:58.325450,2162,433,2595
197,Craighead,8,031,14042,0,895,690,2020-07-24 20:11:58.325450,14127,810,14937
127,Crawford,3,033,6598,0,429,299,2020-07-24 20:11:58.325450,6335,692,7027
146,Crittenden,16,035,7207,0,1058,896,2020-07-24 20:11:58.325450,7370,895,8265
32,Cross,1,037,1797,0,137,104,2020-07-24 20:11:58.325450,1638,296,1934
13,Dallas,0,039,683,0,26,13,2020-07-24 20:11:58.325450,603,106,709
41,Desha,1,041,1430,0,125,83,2020-07-24 20:11:58.325450,1258,297,1555
34,Drew,2,043,2384,0,126,90,2020-07-24 20:11:58.325450,2158,352,2510
186,Faulkner,4,045,14437,0,1013,823,2020-07-24 20:11:58.325450,13492,1958,15450
28,Franklin,1,047,2087,0,63,34,2020-07-24 20:11:58.325450,1812,338,2150
3,Fulton,0,049,1135,0,22,19,2020-07-24 20:11:58.325450,1060,97,1157
204,Garland,5,051,10780,0,604,395,2020-07-24 20:11:58.325450,10587,797,11384
24,Grant,0,053,1767,0,100,76,2020-07-24 20:11:58.325450,1722,145,1867
50,Greene,1,055,5254,0,211,160,2020-07-24 20:11:58.325450,4926,539,5465
55,Hempstead,2,057,2293,0,159,102,2020-07-24 20:11:58.325450,1852,600,2452
261,Hot Spring,4,059,4651,0,1382,1117,2020-07-24 20:11:58.325450,2813,3220,6033
69,Howard,1,061,2053,0,222,152,2020-07-24 20:11:58.325450,1788,487,2275
93,Independence,0,063,3794,0,181,88,2020-07-24 20:11:58.325450,3714,261,3975
5,Izard,1,065,1191,0,31,25,2020-07-24 20:11:58.325450,1078,144,1222
7,Jackson,1,067,1577,0,48,40,2020-07-24 20:11:58.325450,1139,486,1625
249,Jefferson,33,069,10843,0,1133,851,2020-07-24 20:11:58.325450,8062,3914,11976
98,Johnson,0,071,2534,0,554,456,2020-07-24 20:11:58.325450,1826,1262,3088
12,Lafayette,2,073,484,0,43,29,2020-07-24 20:11:58.325450,441,86,527
32,Lawrence,9,075,1961,0,152,111,2020-07-24 20:11:58.325450,1814,299,2113
43,Lee,6,077,2586,0,869,820,2020-07-24 20:11:58.325450,1607,1848,3455
102,Lincoln,11,079,2361,0,1141,1028,2020-07-24 20:11:58.325450,2090,1412,3502
26,Little River,1,081,1028,0,77,50,2020-07-24 20:11:58.325450,1033,72,1105
30,Logan,0,083,2801,0,118,88,2020-07-24 20:11:58.325450,2531,388,2919
93,Lonoke,2,085,6461,0,324,229,2020-07-24 20:11:58.325450,5948,837,6785
18,Madison,1,087,2246,0,242,223,2020-07-24 20:11:58.325450,2301,187,2488
5,Marion,0,089,1142,0,18,13,2020-07-24 20:11:58.325450,1019,141,1160
71,Miller,2,091,3362,0,385,312,2020-07-24 20:11:58.325450,3084,663,3747
519,Missing County Info,0,05,59922,0,1398,879,2020-07-24 20:11:58.325450,61143,177,61320
141,Mississippi,7,093,5182,0,523,375,2020-07-24 20:11:58.325450,4842,863,5705
11,Monroe,0,095,1025,0,38,27,2020-07-24 20:11:58.325450,904,159,1063
6,Montgomery,0,097,770,0,19,13,2020-07-24 20:11:58.325450,748,41,789
24,Nevada,8,099,1417,0,119,87,2020-07-24 20:11:58.325450,1254,282,1536
61,Newton,0,101,676,0,73,12,2020-07-24 20:11:58.325450,612,137,749
15,Ouachita,1,103,2412,0,59,43,2020-07-24 20:11:58.325450,1951,520,2471
5,Perry,0,105,1236,0,41,36,2020-07-24 20:11:58.325450,1059,218,1277
50,Phillips,6,107,3200,0,230,174,2020-07-24 20:11:58.325450,1925,1505,3430
18,Pike,0,109,2346,0,49,31,2020-07-24 20:11:58.325450,2243,152,2395
27,Poinsett,3,111,2169,0,112,82,2020-07-24 20:11:58.325450,2033,248,2281
15,Polk,0,113,1877,0,111,96,2020-07-24 20:11:58.325450,1610,378,1988
229,Pope,5,115,8395,0,1004,770,2020-07-24 20:11:58.325450,8109,1290,9399
18,Prairie,0,117,817,0,56,38,2020-07-24 20:11:58.325450,754,119,873
978,Pulaski,71,119,52494,0,4183,3134,2020-07-24 20:11:58.325450,47743,8934,56677
53,Randolph,2,121,2378,0,133,78,2020-07-24 20:11:58.325450,2195,316,2511
156,Saline,3,125,12625,0,701,542,2020-07-24 20:11:58.325450,12110,1216,13326
7,Scott,0,127,795,0,26,19,2020-07-24 20:11:58.325450,714,107,821
4,Searcy,0,129,980,0,22,18,2020-07-24 20:11:58.325450,952,50,1002
389,Sebastian,13,131,16357,0,1318,916,2020-07-24 20:11:58.325450,16220,1455,17675
61,Sevier,9,133,4050,0,893,823,2020-07-24 20:11:58.325450,4671,272,4943
20,Sharp,5,135,1393,0,89,64,2020-07-24 20:11:58.325450,1309,173,1482
73,St. Francis,3,123,5312,0,998,922,2020-07-24 20:11:58.325450,5051,1259,6310
12,Stone,1,137,1475,0,40,27,2020-07-24 20:11:58.325450,1093,422,1515
59,Union,15,139,3696,0,350,276,2020-07-24 20:11:58.325450,3407,639,4046
4,Van Buren,2,141,1374,0,42,36,2020-07-24 20:11:58.325450,1252,164,1416
612,Washington,40,143,20064,0,5536,4884,2020-07-24 20:11:58.325450,17749,7851,25600
35,White,2,145,5185,0,189,152,2020-07-24 20:11:58.325450,4836,538,5374
2,Woodruff,0,147,898,0,17,15,2020-07-24 20:11:58.325450,850,65,915
99,Yell,14,149,3360,0,944,831,2020-07-24 20:11:58.325450,3263,1041,4304
73,Arkansas,1,001,2222,0,168,94,2020-07-25 20:08:53.464498,1930,460,2390
55,Ashley,4,003,2177,0,172,113,2020-07-25 20:08:53.464498,1990,359,2349
16,Baxter,0,005,2986,0,55,39,2020-07-25 20:08:53.464498,2552,489,3041
389,Benton,31,007,47551,0,4156,3736,2020-07-25 20:08:53.464498,47519,4188,51707
43,Boone,1,009,3307,0,106,62,2020-07-25 20:08:53.464498,3083,330,3413
32,Bradley,2,011,1548,0,114,80,2020-07-25 20:08:53.464498,1086,576,1662
5,Calhoun,0,013,453,0,10,5,2020-07-25 20:08:53.464498,380,83,463
60,Carroll,6,015,3617,0,314,248,2020-07-25 20:08:53.464498,2949,982,3931
57,Chicot,3,017,1859,0,292,232,2020-07-25 20:08:53.464498,1842,309,2151
35,Clark,0,019,2400,0,129,94,2020-07-25 20:08:53.464498,2131,398,2529
16,Clay,4,021,2020,0,102,82,2020-07-25 20:08:53.464498,1954,168,2122
