# Deaths Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Deaths Race/Ethnicity: Asian (Hispanic),# Deaths Race/Ethnicity: Asian (Not Hispanic),# Deaths Race/Ethnicity: Asian (Unknown Ethnicity),# Deaths Race/Ethnicity: Black or African American (Hispanic),# Deaths Race/Ethnicity: Black or African American (Not Hispanic),# Deaths Race/Ethnicity: Black or African American (Unknown Ethnicity),# Deaths Race/Ethnicity: Other Race (Hispanic),# Deaths Race/Ethnicity: Other Race (Not Hispanic),# Deaths Race/Ethnicity: Other Race (Unknown Ethnicity),# Deaths Race/Ethnicity: Unknown Race (Hispanic),# Deaths Race/Ethnicity: Unknown Race (Not Hispanic),# Deaths Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Deaths Race/Ethnicity: White (Hispanic),# Deaths Race/Ethnicity: White (Not Hispanic),# Deaths Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Deaths
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,AMITE,09/6/2020,8
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,09/6/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,09/6/2020,1
0,0,0,0,0,0,0,41,5,0,0,0,0,0,1,0,8,3,BOLIVAR,09/6/2020,58
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,CALHOUN,09/6/2020,11
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,1,CARROLL,09/6/2020,12
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,CHICKASAW,09/6/2020,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,09/6/2020,4
0,0,0,0,0,0,0,10,3,0,0,0,0,0,1,0,2,0,CLAIBORNE,09/6/2020,16
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,17,0,CLARKE,09/6/2020,32
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,1,CLAY,09/6/2020,16
0,0,0,0,0,0,0,13,4,1,0,1,0,0,1,0,2,0,COAHOMA,09/6/2020,22
0,0,0,0,0,0,0,22,1,0,0,0,0,0,1,2,4,1,COPIAH,09/6/2020,31
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,1,COVINGTON,09/6/2020,17
0,0,0,0,0,0,0,11,6,0,0,0,0,0,2,3,23,5,DESOTO,09/6/2020,50
0,0,0,0,0,0,0,31,2,1,0,0,0,0,2,1,28,3,FORREST,09/6/2020,68
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,FRANKLIN,09/6/2020,3
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,8,1,GEORGE,09/6/2020,13
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,7,2,GREENE,09/6/2020,14
0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,9,1,GRENADA,09/6/2020,32
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,HANCOCK,09/6/2020,20
0,0,0,0,0,2,0,14,4,0,1,0,0,0,0,2,34,6,HARRISON,09/6/2020,63
0,0,0,0,0,0,1,89,9,1,3,2,0,0,1,0,33,4,HINDS,09/6/2020,143
0,1,0,0,0,0,0,43,7,0,0,0,0,0,0,0,4,0,HOLMES,09/6/2020,55
0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,1,HUMPHREYS,09/6/2020,15
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,ISSAQUENA,09/6/2020,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,ITAWAMBA,09/6/2020,17
0,0,0,0,1,0,0,18,0,1,0,0,0,0,2,1,33,4,JACKSON,09/6/2020,60
0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,3,0,JASPER,09/6/2020,13
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,JEFFERSON,09/6/2020,9
0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,JEFFERSON DAVIS,09/6/2020,9
0,0,0,0,0,0,0,22,3,1,0,3,0,0,2,0,36,8,JONES,09/6/2020,75
0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,3,1,KEMPER,09/6/2020,15
0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,22,5,LAFAYETTE,09/6/2020,38
0,0,0,0,0,0,0,6,1,2,0,2,0,0,3,0,11,7,LAMAR,09/6/2020,32
0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,48,4,LAUDERDALE,09/6/2020,113
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,2,LAWRENCE,09/6/2020,11
0,7,3,0,0,0,0,9,0,1,0,0,0,0,1,0,9,1,LEAKE,09/6/2020,31
0,0,0,0,0,0,0,21,0,0,0,0,0,1,1,0,34,4,LEE,09/6/2020,61
0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,0,13,0,LEFLORE,09/6/2020,76
0,0,0,0,0,0,1,7,1,0,2,2,0,0,0,0,35,4,LINCOLN,09/6/2020,52
0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,25,2,LOWNDES,09/6/2020,56
0,0,0,0,0,0,0,32,2,0,0,1,0,0,1,0,43,4,MADISON,09/6/2020,83
0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,14,1,MARION,09/6/2020,27
0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,6,0,MARSHALL,09/6/2020,14
0,1,0,0,0,0,0,17,3,0,0,0,0,0,1,0,33,6,MONROE,09/6/2020,61
0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,MONTGOMERY,09/6/2020,18
0,48,15,0,0,0,0,15,0,0,0,1,0,0,1,0,18,3,NESHOBA,09/6/2020,101
0,3,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,3,NEWTON,09/6/2020,19
0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,3,3,NOXUBEE,09/6/2020,14
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,15,1,OKTIBBEHA,09/6/2020,46
0,0,0,0,0,0,0,11,6,0,1,0,0,0,2,0,4,1,PANOLA,09/6/2020,25
0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,36,2,PEARL RIVER,09/6/2020,49
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,5,PERRY,09/6/2020,12
0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,22,1,PIKE,09/6/2020,46
0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,6,0,PONTOTOC,09/6/2020,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,PRENTISS,09/6/2020,15
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,QUITMAN,09/6/2020,4
0,0,0,0,1,0,0,21,3,1,0,0,0,0,1,2,36,4,RANKIN,09/6/2020,69
0,0,0,0,0,0,0,11,0,2,0,0,0,0,1,0,7,1,SCOTT,09/6/2020,22
0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,3,0,SHARKEY,09/6/2020,10
0,0,0,0,0,0,0,14,3,0,1,0,0,0,0,0,20,2,SIMPSON,09/6/2020,40
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,09/6/2020,13
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,STONE,09/6/2020,10
0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,7,2,SUNFLOWER,09/6/2020,40
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,09/6/2020,13
0,0,0,0,0,0,0,10,2,1,0,0,0,1,0,0,17,4,TATE,09/6/2020,35
0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,4,2,TIPPAH,09/6/2020,16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,1,TISHOMINGO,09/6/2020,31
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,2,1,TUNICA,09/6/2020,13
0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,15,3,UNION,09/6/2020,23
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,WALTHALL,09/6/2020,24
0,1,0,0,0,0,0,19,5,0,1,0,0,0,1,0,16,3,WARREN,09/6/2020,46
0,0,0,0,1,0,0,39,7,0,1,1,0,0,3,0,15,0,WASHINGTON,09/6/2020,67
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,09/6/2020,21
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,WEBSTER,09/6/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,3,0,WILKINSON,09/6/2020,17
0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,5,0,WINSTON,09/6/2020,19
0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,5,0,YALOBUSHA,09/6/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,6,0,YAZOO,09/6/2020,21
1,64,20,0,3,3,3,1088,117,13,14,24,1,3,42,18,1028,142,Total,09/6/2020,2584
0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,8,1,ADAMS,09/7/2020,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,ALCORN,09/7/2020,7
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,AMITE,09/7/2020,8
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,09/7/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,09/7/2020,1
0,0,0,0,0,0,0,41,5,0,0,0,0,0,1,0,8,3,BOLIVAR,09/7/2020,58
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,CALHOUN,09/7/2020,11
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,1,CARROLL,09/7/2020,12
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,CHICKASAW,09/7/2020,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,09/7/2020,4
0,0,0,0,0,0,0,10,3,0,0,0,0,0,1,0,2,0,CLAIBORNE,09/7/2020,16
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,17,0,CLARKE,09/7/2020,32
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,1,CLAY,09/7/2020,16
0,0,0,0,0,0,0,13,4,1,0,1,0,0,1,0,2,0,COAHOMA,09/7/2020,22
0,0,0,0,0,0,0,22,1,0,0,0,0,0,1,2,4,1,COPIAH,09/7/2020,31
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,1,COVINGTON,09/7/2020,17
0,0,0,0,0,0,0,11,6,0,0,0,0,0,2,3,23,5,DESOTO,09/7/2020,50
0,0,0,0,0,0,0,31,2,1,0,0,0,0,2,1,28,3,FORREST,09/7/2020,68
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,FRANKLIN,09/7/2020,3
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,8,1,GEORGE,09/7/2020,13
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,7,2,GREENE,09/7/2020,14
0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,9,1,GRENADA,09/7/2020,32
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,HANCOCK,09/7/2020,20
0,0,0,0,0,2,0,14,4,0,1,0,0,0,0,2,34,6,HARRISON,09/7/2020,63
0,0,0,0,0,0,1,89,9,1,3,2,0,0,1,0,33,4,HINDS,09/7/2020,143
0,1,0,0,0,0,0,43,7,0,0,0,0,0,0,0,4,0,HOLMES,09/7/2020,55
0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,1,HUMPHREYS,09/7/2020,15
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,ISSAQUENA,09/7/2020,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,ITAWAMBA,09/7/2020,17
0,0,0,0,1,0,0,18,0,1,0,0,0,0,2,1,33,4,JACKSON,09/7/2020,60
0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,3,0,JASPER,09/7/2020,13
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,JEFFERSON,09/7/2020,9
0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,JEFFERSON DAVIS,09/7/2020,9
0,0,0,0,0,0,0,22,3,1,0,3,0,0,2,0,36,8,JONES,09/7/2020,75
0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,3,1,KEMPER,09/7/2020,15
0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,22,5,LAFAYETTE,09/7/2020,38
0,0,0,0,0,0,0,6,1,2,0,2,0,0,3,0,11,7,LAMAR,09/7/2020,32
0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,48,4,LAUDERDALE,09/7/2020,113
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,2,LAWRENCE,09/7/2020,11
0,7,3,0,0,0,0,9,0,1,0,0,0,0,1,0,9,1,LEAKE,09/7/2020,31
0,0,0,0,0,0,0,21,0,0,0,0,0,1,1,0,34,4,LEE,09/7/2020,61
0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,0,13,0,LEFLORE,09/7/2020,76
0,0,0,0,0,0,1,7,1,0,2,2,0,0,0,0,35,4,LINCOLN,09/7/2020,52
0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,25,2,LOWNDES,09/7/2020,56
0,0,0,0,0,0,0,32,2,0,0,1,0,0,1,0,43,4,MADISON,09/7/2020,83
0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,14,1,MARION,09/7/2020,27
0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,6,0,MARSHALL,09/7/2020,14
0,1,0,0,0,0,0,17,3,0,0,0,0,0,1,0,33,6,MONROE,09/7/2020,61
0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,MONTGOMERY,09/7/2020,18
0,48,15,0,0,0,0,15,0,0,0,1,0,0,1,0,18,3,NESHOBA,09/7/2020,101
0,3,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,3,NEWTON,09/7/2020,19
0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,3,3,NOXUBEE,09/7/2020,14
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,15,1,OKTIBBEHA,09/7/2020,46
0,0,0,0,0,0,0,11,6,0,1,0,0,0,2,0,4,1,PANOLA,09/7/2020,25
0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,36,2,PEARL RIVER,09/7/2020,49
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,5,PERRY,09/7/2020,12
0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,22,1,PIKE,09/7/2020,46
0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,6,0,PONTOTOC,09/7/2020,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,PRENTISS,09/7/2020,15
0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,QUITMAN,09/7/2020,5
0,0,0,0,1,0,0,21,3,1,0,0,0,0,1,2,36,4,RANKIN,09/7/2020,69
0,0,0,0,0,0,0,11,0,2,0,0,0,0,1,0,7,1,SCOTT,09/7/2020,22
0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,3,0,SHARKEY,09/7/2020,10
0,0,0,0,0,0,0,14,3,0,1,0,0,0,0,0,20,2,SIMPSON,09/7/2020,40
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,09/7/2020,13
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,STONE,09/7/2020,10
0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,7,2,SUNFLOWER,09/7/2020,40
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,09/7/2020,13
0,0,0,0,0,0,0,10,2,1,0,0,0,1,0,0,17,4,TATE,09/7/2020,35
0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,4,2,TIPPAH,09/7/2020,16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,1,TISHOMINGO,09/7/2020,31
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,2,1,TUNICA,09/7/2020,13
0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,15,3,UNION,09/7/2020,23
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,WALTHALL,09/7/2020,24
0,1,0,0,0,0,0,19,5,0,1,0,0,0,1,0,16,3,WARREN,09/7/2020,46
0,0,0,0,1,0,0,39,7,0,1,1,0,0,3,0,15,0,WASHINGTON,09/7/2020,67
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,09/7/2020,21
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,WEBSTER,09/7/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,3,0,WILKINSON,09/7/2020,17
0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,5,0,WINSTON,09/7/2020,19
0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,5,0,YALOBUSHA,09/7/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,6,0,YAZOO,09/7/2020,21
1,64,20,0,3,3,3,1088,117,13,14,24,1,3,43,18,1028,142,Total,09/7/2020,2585
0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,8,1,ADAMS,09/8/2020,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,ALCORN,09/8/2020,7
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,AMITE,09/8/2020,8
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,09/8/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,09/8/2020,1
0,0,0,0,0,0,0,41,5,0,0,0,0,0,1,0,8,3,BOLIVAR,09/8/2020,58
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,CALHOUN,09/8/2020,11
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,1,CARROLL,09/8/2020,12
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,CHICKASAW,09/8/2020,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,09/8/2020,4
0,0,0,0,0,0,0,10,3,0,0,0,0,0,1,0,2,0,CLAIBORNE,09/8/2020,16
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,17,0,CLARKE,09/8/2020,32
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,1,CLAY,09/8/2020,16
0,0,0,0,0,0,0,13,4,1,0,1,0,0,1,0,2,0,COAHOMA,09/8/2020,22
0,0,0,0,0,0,0,22,1,0,0,0,0,0,1,2,4,1,COPIAH,09/8/2020,31
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,1,COVINGTON,09/8/2020,17
0,0,0,0,0,0,0,11,6,0,0,0,0,0,2,3,23,5,DESOTO,09/8/2020,50
0,0,0,0,0,0,0,31,2,1,0,0,0,0,2,1,28,3,FORREST,09/8/2020,68
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,FRANKLIN,09/8/2020,3
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,8,1,GEORGE,09/8/2020,13
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,7,2,GREENE,09/8/2020,14
0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,9,1,GRENADA,09/8/2020,32
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,HANCOCK,09/8/2020,20
0,0,0,0,0,2,0,14,4,0,1,0,0,0,0,2,34,6,HARRISON,09/8/2020,63
0,0,0,0,0,0,1,89,9,1,3,2,0,0,1,0,33,4,HINDS,09/8/2020,143
0,1,0,0,0,0,0,43,7,0,0,0,0,0,0,0,4,0,HOLMES,09/8/2020,55
0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,1,HUMPHREYS,09/8/2020,15
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,ISSAQUENA,09/8/2020,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,ITAWAMBA,09/8/2020,17
0,0,0,0,1,0,0,18,0,1,0,0,0,0,2,1,33,4,JACKSON,09/8/2020,60
0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,3,0,JASPER,09/8/2020,13
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,JEFFERSON,09/8/2020,9
0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,JEFFERSON DAVIS,09/8/2020,9
0,0,0,0,0,0,0,22,3,1,0,3,0,0,2,0,36,8,JONES,09/8/2020,75
0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,3,1,KEMPER,09/8/2020,15
0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,22,5,LAFAYETTE,09/8/2020,38
0,0,0,0,0,0,0,6,1,2,0,2,0,0,3,0,11,7,LAMAR,09/8/2020,32
0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,48,4,LAUDERDALE,09/8/2020,113
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,2,LAWRENCE,09/8/2020,11
0,7,3,0,0,0,0,9,0,1,0,0,0,0,1,0,9,1,LEAKE,09/8/2020,31
0,0,0,0,0,0,0,21,0,0,0,0,0,1,1,0,34,4,LEE,09/8/2020,61
0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,0,13,0,LEFLORE,09/8/2020,76
0,0,0,0,0,0,1,7,1,0,2,2,0,0,0,0,35,4,LINCOLN,09/8/2020,52
0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,25,2,LOWNDES,09/8/2020,56
0,0,0,0,0,0,0,32,2,0,0,1,0,0,1,0,43,4,MADISON,09/8/2020,83
0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,14,1,MARION,09/8/2020,27
0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,6,0,MARSHALL,09/8/2020,14
0,1,0,0,0,0,0,17,3,0,0,0,0,0,1,0,33,6,MONROE,09/8/2020,61
0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,MONTGOMERY,09/8/2020,18
0,48,15,0,0,0,0,15,0,0,0,1,0,0,1,0,18,3,NESHOBA,09/8/2020,101
0,3,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,3,NEWTON,09/8/2020,19
0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,3,3,NOXUBEE,09/8/2020,14
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,15,1,OKTIBBEHA,09/8/2020,46
0,0,0,0,0,0,0,11,6,0,1,0,0,0,2,0,4,1,PANOLA,09/8/2020,25
0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,36,2,PEARL RIVER,09/8/2020,49
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,5,PERRY,09/8/2020,12
0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,22,1,PIKE,09/8/2020,46
0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,6,0,PONTOTOC,09/8/2020,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,PRENTISS,09/8/2020,15
0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,QUITMAN,09/8/2020,5
0,0,0,0,1,0,0,21,3,1,0,0,0,0,1,2,36,4,RANKIN,09/8/2020,69
0,0,0,0,0,0,0,11,0,2,0,0,0,0,1,0,7,1,SCOTT,09/8/2020,22
0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,3,0,SHARKEY,09/8/2020,10
0,0,0,0,0,0,0,14,3,0,1,0,0,0,0,0,20,2,SIMPSON,09/8/2020,40
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,09/8/2020,13
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,STONE,09/8/2020,10
0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,6,2,SUNFLOWER,09/8/2020,40
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,09/8/2020,13
0,0,0,0,0,0,0,10,2,1,0,0,0,1,0,0,17,4,TATE,09/8/2020,35
0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,4,2,TIPPAH,09/8/2020,16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,1,TISHOMINGO,09/8/2020,31
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,2,1,TUNICA,09/8/2020,13
0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,15,3,UNION,09/8/2020,23
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,WALTHALL,09/8/2020,24
0,1,0,0,0,0,0,19,5,0,1,0,0,0,1,0,16,3,WARREN,09/8/2020,46
0,0,0,0,1,0,0,39,7,0,1,1,0,0,3,0,15,0,WASHINGTON,09/8/2020,67
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,09/8/2020,21
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,WEBSTER,09/8/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,3,0,WILKINSON,09/8/2020,17
0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,5,0,WINSTON,09/8/2020,19
0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,5,0,YALOBUSHA,09/8/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,6,0,YAZOO,09/8/2020,21
1,64,20,0,3,3,3,1089,117,13,14,24,1,3,43,18,1027,142,Total,09/8/2020,2585
0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,8,1,ADAMS,09/9/2020,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,ALCORN,09/9/2020,9
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2,AMITE,09/9/2020,9
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,09/9/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,09/9/2020,1
0,0,0,0,0,0,0,41,5,0,0,0,0,0,1,0,8,3,BOLIVAR,09/9/2020,58
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,CALHOUN,09/9/2020,11
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,1,CARROLL,09/9/2020,12
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,10,0,CHICKASAW,09/9/2020,23
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,09/9/2020,4
0,0,0,0,0,0,0,10,3,0,0,0,0,0,1,0,2,0,CLAIBORNE,09/9/2020,16
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,17,0,CLARKE,09/9/2020,32
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,1,CLAY,09/9/2020,16
