# Cases Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Cases Race/Ethnicity: Asian (Hispanic),# Cases Race/Ethnicity: Asian (Not Hispanic),# Cases Race/Ethnicity: Asian (Unknown Ethnicity),# Cases Race/Ethnicity: Black or African American (Hispanic),# Cases Race/Ethnicity: Black or African American (Not Hispanic),# Cases Race/Ethnicity: Black or African American (Unknown Ethnicity),# Cases Race/Ethnicity: Other Race (Hispanic),# Cases Race/Ethnicity: Other Race (Not Hispanic),# Cases Race/Ethnicity: Other Race (Unknown Ethnicity),# Cases Race/Ethnicity: Unknown Race (Hispanic),# Cases Race/Ethnicity: Unknown Race (Not Hispanic),# Cases Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Cases Race/Ethnicity: White (Hispanic),# Cases Race/Ethnicity: White (Not Hispanic),# Cases Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Cases
0,0,0,0,0,0,0,272,151,3,7,107,1,4,177,7,62,26,COAHOMA,08/16/2020,817
0,3,1,0,1,0,3,479,82,44,20,117,1,4,87,5,107,31,COPIAH,08/16/2020,985
0,0,0,0,0,0,1,203,41,10,3,29,1,6,58,3,260,49,COVINGTON,08/16/2020,664
0,6,0,3,21,5,10,916,205,122,61,149,14,20,1264,95,824,196,DESOTO,08/16/2020,3911
0,0,1,0,5,3,1,515,139,106,22,166,2,6,238,16,531,163,FORREST,08/16/2020,1914
0,0,1,0,0,0,0,66,13,0,0,5,0,1,5,1,51,9,FRANKLIN,08/16/2020,152
0,0,0,0,6,1,0,48,99,2,3,37,0,1,64,7,206,164,GEORGE,08/16/2020,638
0,0,0,0,1,0,0,45,15,0,3,35,0,1,28,0,100,48,GREENE,08/16/2020,276
0,0,19,0,0,0,2,471,34,0,10,27,0,4,48,0,203,51,GRENADA,08/16/2020,869
0,0,0,0,1,0,0,49,8,2,7,40,0,1,22,10,239,46,HANCOCK,08/16/2020,425
3,3,2,1,29,11,3,637,109,38,41,157,1,14,343,87,1008,301,HARRISON,08/16/2020,2788
1,5,0,0,18,5,16,3119,676,76,50,676,4,14,537,18,586,101,HINDS,08/16/2020,5902
0,1,1,0,0,0,0,671,123,2,15,34,0,1,41,0,54,8,HOLMES,08/16/2020,951
0,0,0,0,1,0,1,161,70,0,1,33,0,1,23,1,14,6,HUMPHREYS,08/16/2020,312
0,0,0,0,0,0,0,8,6,0,0,3,0,0,9,0,2,0,ISSAQUENA,08/16/2020,28
0,0,0,0,0,1,1,20,2,3,1,6,0,1,33,2,312,42,ITAWAMBA,08/16/2020,424
0,4,0,0,26,10,1,323,62,32,14,200,4,5,867,38,604,272,JACKSON,08/16/2020,2462
0,0,0,0,1,0,0,237,21,0,9,29,0,2,35,0,82,13,JASPER,08/16/2020,429
0,0,0,0,1,0,1,147,23,0,4,6,0,0,11,0,4,1,JEFFERSON,08/16/2020,198
0,2,0,0,0,0,0,125,27,1,5,2,0,0,9,0,70,13,JEFFERSON DAVIS,08/16/2020,254
0,12,2,0,5,1,1,604,69,183,27,173,3,4,79,33,654,137,JONES,08/16/2020,1987
0,10,17,0,1,1,2,129,24,0,4,3,0,0,14,0,37,8,KEMPER,08/16/2020,250
0,0,0,0,1,1,1,197,83,18,20,60,2,6,229,9,316,122,LAFAYETTE,08/16/2020,1065
0,1,1,0,2,1,0,232,63,47,8,147,3,10,169,10,476,121,LAMAR,08/16/2020,1291
0,4,4,0,8,0,0,709,100,3,8,42,0,3,55,5,459,93,LAUDERDALE,08/16/2020,1493
0,0,0,0,1,0,0,133,15,0,4,16,0,3,49,1,109,11,LAWRENCE,08/16/2020,342
1,58,131,0,0,0,1,262,14,69,5,24,3,1,41,11,165,25,LEAKE,08/16/2020,811
0,1,0,2,6,4,2,501,83,23,14,26,12,13,120,17,774,126,LEE,08/16/2020,1724
0,1,10,0,2,1,1,486,174,2,5,90,1,5,57,2,89,64,LEFLORE,08/16/2020,990
0,0,0,0,0,0,0,221,15,5,22,49,0,5,102,3,404,50,LINCOLN,08/16/2020,876
0,0,0,0,2,0,0,456,80,2,5,27,0,2,247,4,268,47,LOWNDES,08/16/2020,1140
1,4,1,0,17,1,5,968,180,132,43,230,5,11,212,13,608,125,MADISON,08/16/2020,2556
0,1,0,0,2,0,0,193,19,7,16,14,0,7,68,3,327,51,MARION,08/16/2020,708
0,1,0,0,1,0,0,273,66,17,9,26,1,3,178,12,122,59,MARSHALL,08/16/2020,768
0,1,0,0,1,0,0,269,41,0,9,26,0,5,70,0,374,77,MONROE,08/16/2020,873
0,3,20,0,0,1,0,123,44,0,1,7,0,0,19,1,91,56,MONTGOMERY,08/16/2020,366
2,264,420,0,3,0,1,191,41,2,7,32,0,0,48,3,237,77,NESHOBA,08/16/2020,1328
1,35,94,0,0,0,0,156,28,2,1,24,0,0,44,1,152,49,NEWTON,08/16/2020,587
0,0,1,0,0,0,0,260,45,1,4,31,0,1,67,0,52,22,NOXUBEE,08/16/2020,484
0,1,0,0,0,0,0,450,103,7,16,67,1,3,104,0,333,93,OKTIBBEHA,08/16/2020,1178
0,0,1,0,0,0,2,438,295,12,4,23,0,7,158,1,116,83,PANOLA,08/16/2020,1140
0,1,1,0,0,0,0,84,14,1,2,57,0,1,94,7,275,64,PEARL RIVER,08/16/2020,601
0,0,1,0,1,0,0,34,13,0,3,30,0,3,51,0,102,22,PERRY,08/16/2020,260
0,1,0,0,2,0,2,450,20,1,12,6,0,1,151,2,318,16,PIKE,08/16/2020,982
0,0,0,0,0,1,0,96,27,77,4,37,14,8,137,25,310,152,PONTOTOC,08/16/2020,888
0,2,2,0,0,0,0,79,7,1,3,9,0,2,73,0,282,37,PRENTISS,08/16/2020,497
0,0,0,0,0,0,1,125,66,0,5,30,0,2,33,0,10,6,QUITMAN,08/16/2020,278
0,3,1,2,9,1,4,514,76,75,35,224,2,13,321,12,959,178,RANKIN,08/16/2020,2429
3,4,5,0,0,0,1,360,30,190,8,27,2,2,116,19,233,32,SCOTT,08/16/2020,1032
0,0,1,0,0,0,0,58,33,1,0,9,0,1,78,0,29,8,SHARKEY,08/16/2020,218
0,2,0,0,0,0,0,211,94,5,7,23,0,21,111,0,291,93,SIMPSON,08/16/2020,858
0,0,0,0,0,0,0,105,9,2,6,11,0,2,25,0,238,23,SMITH,08/16/2020,421
0,0,0,0,0,0,0,48,15,0,5,28,0,0,29,6,95,29,STONE,08/16/2020,255
0,0,6,0,3,0,2,523,178,1,26,100,0,16,97,1,101,61,SUNFLOWER,08/16/2020,1115
0,0,1,0,0,0,1,169,163,4,4,23,0,7,54,0,48,94,TALLAHATCHIE,08/16/2020,568
0,0,1,0,0,0,3,211,109,4,3,25,1,4,153,5,178,76,TATE,08/16/2020,773
0,0,0,0,0,0,0,49,10,21,4,24,2,1,96,7,177,47,TIPPAH,08/16/2020,438
0,1,0,0,0,0,0,5,3,2,10,7,4,1,31,8,349,48,TISHOMINGO,08/16/2020,469
0,1,0,0,0,0,0,138,60,0,1,7,1,0,151,0,18,4,TUNICA,08/16/2020,381
1,1,0,0,0,0,0,114,34,37,2,6,1,9,125,8,327,98,UNION,08/16/2020,763
0,0,0,0,1,0,0,205,10,2,8,9,0,5,59,2,217,7,WALTHALL,08/16/2020,525
0,3,1,0,3,1,3,478,182,0,10,72,0,7,121,0,234,64,WARREN,08/16/2020,1179
0,0,2,0,0,4,1,727,404,4,16,241,0,17,226,1,115,59,WASHINGTON,08/16/2020,1817
0,0,0,0,0,0,0,433,49,4,31,84,0,2,25,3,139,39,WAYNE,08/16/2020,809
0,0,1,0,0,0,0,60,8,1,4,4,0,0,20,1,134,24,WEBSTER,08/16/2020,257
0,2,0,0,0,0,1,127,25,0,2,10,0,2,34,0,25,6,WILKINSON,08/16/2020,234
0,0,6,0,0,0,2,213,132,1,3,6,0,1,57,0,118,113,WINSTON,08/16/2020,652
0,0,0,0,0,0,0,142,16,0,0,9,0,0,80,2,65,12,YALOBUSHA,08/16/2020,326
0,3,0,0,1,1,5,445,80,2,3,50,1,4,147,30,106,12,YAZOO,08/16/2020,890
14,452,769,9,192,56,89,24258,5979,1473,792,4387,89,332,9542,614,18283,4806,Total,08/16/2020,72136
0,1,0,0,4,0,0,343,75,4,15,21,0,2,21,30,113,40,ADAMS,08/17/2020,669
0,1,0,0,0,1,0,34,3,2,5,18,0,4,159,1,194,35,ALCORN,08/17/2020,457
0,0,0,0,1,0,0,71,20,0,2,7,0,2,37,2,91,16,AMITE,08/17/2020,249
0,2,2,0,0,0,0,234,51,5,5,12,0,1,48,0,164,27,ATTALA,08/17/2020,551
0,0,0,0,0,0,0,47,14,7,0,13,0,0,46,0,21,19,BENTON,08/17/2020,167
0,2,5,0,2,0,0,517,239,4,18,46,0,10,201,2,121,57,BOLIVAR,08/17/2020,1224
0,1,0,1,0,0,0,120,10,31,3,15,1,3,102,10,119,19,CALHOUN,08/17/2020,435
0,0,6,0,0,0,1,78,16,0,1,8,0,0,15,2,93,48,CARROLL,08/17/2020,268
1,0,0,0,0,0,6,227,45,7,7,25,1,2,48,9,118,17,CHICKASAW,08/17/2020,513
0,0,0,0,0,0,0,42,13,0,0,4,0,0,22,0,45,15,CHOCTAW,08/17/2020,141
0,0,0,0,1,0,1,191,87,0,1,25,0,0,78,0,20,10,CLAIBORNE,08/17/2020,414
0,0,0,0,1,0,0,141,8,2,6,14,0,1,20,0,145,34,CLARKE,08/17/2020,372
0,0,0,0,0,0,0,254,43,1,4,14,0,0,23,1,67,13,CLAY,08/17/2020,420
0,0,0,0,0,0,0,274,149,3,7,107,1,5,189,7,62,26,COAHOMA,08/17/2020,830
0,3,1,0,1,0,3,481,81,44,20,116,1,4,89,5,108,30,COPIAH,08/17/2020,987
0,0,0,0,0,0,1,207,38,10,3,29,1,6,58,3,260,50,COVINGTON,08/17/2020,666
0,6,0,3,21,5,10,916,207,122,61,149,14,20,1262,95,826,196,DESOTO,08/17/2020,3913
0,0,1,0,5,3,1,520,138,107,22,165,2,6,239,16,536,163,FORREST,08/17/2020,1924
0,0,1,0,0,0,0,66,14,0,0,5,0,1,5,1,51,9,FRANKLIN,08/17/2020,153
0,0,0,0,6,1,0,48,99,2,3,36,0,1,62,7,213,161,GEORGE,08/17/2020,639
0,0,0,0,1,0,0,46,14,0,3,35,0,1,28,0,100,48,GREENE,08/17/2020,276
0,0,19,0,0,0,2,476,33,0,10,27,0,4,44,0,204,51,GRENADA,08/17/2020,870
0,0,0,0,1,0,0,50,8,2,7,40,0,1,22,10,243,48,HANCOCK,08/17/2020,432
3,3,2,1,29,11,3,642,111,38,41,157,1,14,340,87,1018,303,HARRISON,08/17/2020,2804
1,5,0,0,19,4,16,3154,664,76,50,670,4,14,533,18,588,101,HINDS,08/17/2020,5917
0,1,1,0,0,0,0,672,123,2,15,34,0,1,46,0,54,8,HOLMES,08/17/2020,957
0,0,0,0,1,0,1,161,70,0,1,33,0,1,24,1,14,6,HUMPHREYS,08/17/2020,313
0,0,0,0,0,0,0,8,6,0,0,3,0,0,9,0,2,0,ISSAQUENA,08/17/2020,28
0,0,0,0,0,1,1,20,2,3,1,6,0,1,33,2,317,40,ITAWAMBA,08/17/2020,427
0,4,0,0,26,10,1,333,62,36,16,200,4,5,856,40,619,270,JACKSON,08/17/2020,2482
0,0,0,0,1,0,0,238,21,0,9,28,0,2,36,0,83,14,JASPER,08/17/2020,432
0,0,0,0,1,0,1,147,23,0,4,6,0,0,11,0,4,1,JEFFERSON,08/17/2020,198
0,2,0,0,0,0,0,127,26,1,5,2,0,0,9,0,71,12,JEFFERSON DAVIS,08/17/2020,255
0,12,2,0,5,1,1,605,69,183,27,175,3,4,89,33,655,138,JONES,08/17/2020,2002
0,10,17,0,1,1,2,130,24,0,4,3,0,0,14,0,36,9,KEMPER,08/17/2020,251
0,0,0,0,1,1,1,198,85,18,21,59,2,6,229,9,320,122,LAFAYETTE,08/17/2020,1072
0,1,1,0,2,1,0,235,63,46,8,147,3,10,167,10,483,120,LAMAR,08/17/2020,1297
0,4,5,0,8,0,0,710,101,3,8,38,0,3,58,5,460,94,LAUDERDALE,08/17/2020,1497
0,0,0,0,1,0,0,135,14,0,4,15,0,4,45,1,113,10,LAWRENCE,08/17/2020,342
1,58,131,0,0,0,1,264,14,69,5,24,3,1,41,11,165,25,LEAKE,08/17/2020,813
0,1,0,2,6,4,2,506,82,23,14,26,12,13,119,17,785,125,LEE,08/17/2020,1737
0,1,10,0,2,1,1,486,181,2,5,90,1,5,57,2,89,65,LEFLORE,08/17/2020,998
0,0,0,0,0,0,0,222,15,5,22,49,0,5,104,3,404,50,LINCOLN,08/17/2020,879
0,0,0,0,2,0,0,457,80,2,5,27,0,2,244,4,269,48,LOWNDES,08/17/2020,1140
1,4,1,0,17,1,5,971,178,132,42,229,5,11,209,13,613,124,MADISON,08/17/2020,2556
0,1,0,0,2,0,0,194,19,7,16,16,0,7,68,3,327,53,MARION,08/17/2020,713
0,1,0,0,1,0,0,275,65,17,9,26,1,3,178,12,122,60,MARSHALL,08/17/2020,770
0,1,0,0,1,0,0,271,40,0,9,26,0,5,69,0,379,82,MONROE,08/17/2020,883
0,3,21,0,0,1,0,125,44,0,1,7,0,0,18,1,92,56,MONTGOMERY,08/17/2020,369
2,264,420,0,3,0,1,191,41,2,7,32,0,0,48,3,239,75,NESHOBA,08/17/2020,1328
1,35,94,0,0,0,0,156,28,2,1,23,0,0,44,1,154,49,NEWTON,08/17/2020,588
0,0,1,0,0,0,0,260,47,1,4,31,0,1,67,0,52,22,NOXUBEE,08/17/2020,486
0,1,0,0,0,0,0,451,103,7,17,69,1,3,103,1,334,93,OKTIBBEHA,08/17/2020,1183
0,0,1,0,0,0,2,440,296,12,4,23,0,7,156,1,118,83,PANOLA,08/17/2020,1143
0,1,1,0,0,0,0,84,14,1,2,57,0,1,102,7,281,62,PEARL RIVER,08/17/2020,613
0,0,1,0,1,0,0,33,14,0,3,31,0,3,50,0,105,21,PERRY,08/17/2020,262
0,1,0,0,2,0,2,450,20,1,12,6,0,1,153,2,318,16,PIKE,08/17/2020,984
0,0,0,0,0,1,0,97,27,77,4,37,14,8,138,25,312,152,PONTOTOC,08/17/2020,892
0,2,2,0,0,0,0,79,7,1,3,9,0,2,73,0,283,37,PRENTISS,08/17/2020,498
0,0,0,0,0,0,1,126,66,0,5,30,0,2,33,0,10,6,QUITMAN,08/17/2020,279
0,3,1,2,9,1,5,519,75,75,36,217,2,13,316,12,976,175,RANKIN,08/17/2020,2437
3,4,5,0,0,0,1,360,30,191,8,28,2,2,115,19,233,32,SCOTT,08/17/2020,1033
0,0,1,0,0,0,0,58,34,1,0,9,0,1,78,0,29,8,SHARKEY,08/17/2020,219
0,2,0,0,0,0,0,219,93,5,7,23,0,21,103,0,313,75,SIMPSON,08/17/2020,861
0,0,0,0,0,0,0,105,9,2,6,11,0,2,25,0,238,24,SMITH,08/17/2020,422
0,0,0,0,0,0,0,47,16,0,5,28,0,0,30,6,95,29,STONE,08/17/2020,256
0,0,6,0,3,0,2,525,177,1,26,100,0,16,97,1,102,60,SUNFLOWER,08/17/2020,1116
0,0,1,0,0,0,1,169,164,4,4,23,0,6,54,0,48,94,TALLAHATCHIE,08/17/2020,568
0,0,1,0,0,0,3,211,109,4,3,25,1,4,153,5,179,76,TATE,08/17/2020,774
0,0,0,0,0,0,0,48,11,21,4,24,2,1,97,7,180,48,TIPPAH,08/17/2020,443
0,1,0,0,0,0,0,5,3,2,10,7,4,1,31,8,355,49,TISHOMINGO,08/17/2020,476
0,1,0,0,0,0,0,141,60,0,1,7,1,0,148,0,18,4,TUNICA,08/17/2020,381
1,1,0,0,0,0,0,114,35,37,2,6,1,9,124,8,329,105,UNION,08/17/2020,772
0,0,0,0,1,0,0,205,10,1,8,9,0,5,59,3,217,7,WALTHALL,08/17/2020,525
0,3,1,0,3,1,3,480,180,0,10,74,0,7,121,0,237,62,WARREN,08/17/2020,1182
0,0,2,0,0,4,1,734,399,4,16,236,0,17,227,1,118,59,WASHINGTON,08/17/2020,1818
0,0,0,0,0,0,0,433,49,4,31,84,0,2,26,3,139,39,WAYNE,08/17/2020,810
0,0,1,0,0,0,0,60,8,1,4,4,0,0,20,1,134,24,WEBSTER,08/17/2020,257
0,2,0,0,0,0,1,127,25,0,2,10,0,2,34,0,25,6,WILKINSON,08/17/2020,234
0,0,6,0,0,0,2,213,132,1,3,6,0,1,57,0,118,114,WINSTON,08/17/2020,653
0,0,0,0,0,0,0,142,16,0,0,9,0,0,80,2,65,12,YALOBUSHA,08/17/2020,326
0,3,0,0,1,1,5,445,83,2,3,50,1,4,143,30,108,12,YAZOO,08/17/2020,891
14,452,771,9,193,55,91,24396,5968,1476,796,4365,89,333,9529,619,18458,4798,Total,08/17/2020,72412
0,1,0,0,4,0,0,353,74,4,15,20,0,2,22,30,117,37,ADAMS,08/18/2020,679
0,1,0,0,0,1,0,34,3,2,5,18,0,4,161,1,201,34,ALCORN,08/18/2020,465
0,0,0,0,1,0,0,71,20,0,2,7,0,2,38,2,93,16,AMITE,08/18/2020,252
0,2,2,0,0,0,0,235,51,5,6,11,0,1,48,0,164,28,ATTALA,08/18/2020,553
0,0,0,0,0,0,0,47,14,7,0,14,0,0,48,0,21,18,BENTON,08/18/2020,169
0,2,5,0,2,0,0,528,245,4,18,46,0,10,208,2,123,58,BOLIVAR,08/18/2020,1251
0,1,0,1,0,0,0,120,10,31,3,15,1,3,102,10,120,20,CALHOUN,08/18/2020,437
0,0,6,0,0,0,1,78,16,0,1,8,0,0,15,2,93,48,CARROLL,08/18/2020,268
1,0,0,0,0,0,6,229,45,7,7,25,1,2,48,9,121,17,CHICKASAW,08/18/2020,518
0,0,0,0,0,0,0,43,13,0,0,4,0,0,23,0,47,13,CHOCTAW,08/18/2020,143
0,0,0,0,1,0,1,192,87,0,1,24,0,0,79,0,20,11,CLAIBORNE,08/18/2020,416
0,0,0,0,1,0,0,141,8,2,6,14,0,1,20,0,146,36,CLARKE,08/18/2020,375
0,0,0,0,0,0,0,256,44,1,4,14,0,0,25,1,71,14,CLAY,08/18/2020,430
0,0,0,0,0,0,0,279,149,3,7,107,1,5,187,7,63,26,COAHOMA,08/18/2020,834
0,3,1,0,1,0,3,483,81,44,20,116,1,4,88,5,111,30,COPIAH,08/18/2020,991
0,0,0,0,0,0,1,208,41,10,3,29,1,6,59,3,261,50,COVINGTON,08/18/2020,672
0,6,0,3,21,5,10,928,214,122,59,147,14,20,1303,95,833,203,DESOTO,08/18/2020,3983
0,0,1,0,5,3,1,526,139,107,22,166,2,6,239,16,540,164,FORREST,08/18/2020,1937
0,0,1,0,0,0,0,66,14,0,0,5,0,1,6,1,53,10,FRANKLIN,08/18/2020,157
0,0,0,0,6,1,0,50,99,2,3,36,0,1,62,7,213,161,GEORGE,08/18/2020,641
0,0,0,0,1,0,0,46,14,0,3,35,0,1,28,0,100,48,GREENE,08/18/2020,276
0,0,19,0,0,0,2,483,33,0,10,26,0,4,44,0,205,52,GRENADA,08/18/2020,878
0,0,0,0,1,0,0,51,7,2,7,40,0,0,22,10,244,48,HANCOCK,08/18/2020,432
3,3,2,1,29,11,3,651,113,39,41,155,1,13,355,87,1027,302,HARRISON,08/18/2020,2836
1,5,0,0,19,4,16,3209,660,76,50,663,4,15,540,18,615,100,HINDS,08/18/2020,5995
0,1,1,0,0,0,0,676,124,2,15,34,0,1,48,0,54,8,HOLMES,08/18/2020,964
0,0,0,0,1,0,1,161,70,0,1,33,0,1,24,1,14,6,HUMPHREYS,08/18/2020,313
0,0,0,0,0,0,0,8,6,0,0,3,0,0,9,0,2,0,ISSAQUENA,08/18/2020,28
0,0,0,0,0,1,1,21,2,3,1,6,0,1,33,2,327,42,ITAWAMBA,08/18/2020,440
0,5,0,0,26,10,2,337,63,36,16,201,4,6,873,40,628,271,JACKSON,08/18/2020,2518
0,0,0,0,1,0,0,242,22,0,9,27,0,2,34,0,83,15,JASPER,08/18/2020,435
0,0,0,0,1,0,1,147,25,0,4,6,0,0,13,0,4,1,JEFFERSON,08/18/2020,202
0,2,0,0,0,0,0,128,24,1,5,2,0,0,10,0,71,12,JEFFERSON DAVIS,08/18/2020,255
0,12,2,0,5,1,1,606,70,183,27,177,3,4,86,33,658,139,JONES,08/18/2020,2007
0,10,17,0,1,1,2,131,24,0,4,3,0,0,15,0,36,9,KEMPER,08/18/2020,253
0,0,0,0,1,1,1,199,86,18,21,60,2,7,231,9,321,127,LAFAYETTE,08/18/2020,1084
0,1,1,0,2,1,0,237,61,46,8,146,3,10,168,10,484,120,LAMAR,08/18/2020,1298
0,4,5,0,8,0,0,710,104,3,8,38,0,3,62,5,463,96,LAUDERDALE,08/18/2020,1509
0,0,0,0,1,0,0,138,12,0,5,13,0,6,45,1,116,10,LAWRENCE,08/18/2020,347
1,58,131,0,0,0,1,263,15,69,5,24,3,1,43,11,165,28,LEAKE,08/18/2020,818
0,1,0,2,6,4,2,512,82,23,14,32,12,13,121,17,812,127,LEE,08/18/2020,1780
0,1,10,0,2,1,1,489,184,2,5,86,1,5,57,2,91,65,LEFLORE,08/18/2020,1002
0,0,0,0,0,0,0,226,13,5,23,47,0,5,105,3,410,48,LINCOLN,08/18/2020,885
0,0,0,0,2,0,0,460,79,2,5,27,0,2,250,4,273,49,LOWNDES,08/18/2020,1153
1,5,1,0,17,1,5,979,183,132,42,227,5,11,214,13,622,125,MADISON,08/18/2020,2583
0,1,0,0,2,0,0,198,20,7,16,16,0,7,65,3,333,48,MARION,08/18/2020,716
0,1,0,0,1,0,0,281,66,17,9,35,1,3,188,12,121,60,MARSHALL,08/18/2020,795
0,1,0,0,1,0,0,273,41,0,9,26,0,5,70,0,384,83,MONROE,08/18/2020,893
0,4,20,0,0,0,0,136,34,0,1,7,0,0,18,1,105,47,MONTGOMERY,08/18/2020,373
2,265,420,0,3,0,1,192,42,2,7,32,0,0,52,3,239,77,NESHOBA,08/18/2020,1337
1,35,94,0,0,0,0,156,28,2,1,23,0,0,47,1,153,50,NEWTON,08/18/2020,591
0,0,1,0,0,0,0,265,47,1,4,31,0,1,65,0,52,22,NOXUBEE,08/18/2020,489
0,1,0,0,0,0,0,454,103,7,17,86,1,3,105,1,334,93,OKTIBBEHA,08/18/2020,1205
0,0,1,0,0,0,2,442,290,12,4,36,0,7,157,1,121,79,PANOLA,08/18/2020,1152
0,1,1,0,0,0,0,84,15,1,2,57,0,1,101,7,286,62,PEARL RIVER,08/18/2020,618
0,0,1,0,1,0,0,33,15,0,3,31,0,3,52,0,105,22,PERRY,08/18/2020,266
0,1,0,0,2,0,2,453,19,1,12,6,0,1,174,2,322,16,PIKE,08/18/2020,1011
0,0,0,0,0,1,0,100,26,78,4,37,14,8,139,25,315,153,PONTOTOC,08/18/2020,900
0,2,2,0,0,0,0,81,7,1,3,10,0,2,73,0,288,37,PRENTISS,08/18/2020,506
0,0,0,0,0,0,1,126,65,0,5,31,0,2,33,0,10,6,QUITMAN,08/18/2020,279
0,3,1,2,9,2,5,526,75,75,36,216,2,13,319,12,983,177,RANKIN,08/18/2020,2456
3,4,4,0,0,0,1,362,30,192,8,28,2,1,120,19,233,33,SCOTT,08/18/2020,1040
0,0,1,0,0,0,0,58,35,1,0,9,0,1,78,0,29,8,SHARKEY,08/18/2020,220
0,2,0,0,0,0,0,222,91,5,7,23,0,21,101,0,315,80,SIMPSON,08/18/2020,867
0,0,0,0,0,0,0,106,10,2,6,11,0,2,26,0,238,28,SMITH,08/18/2020,429
0,0,0,0,0,0,0,47,16,0,5,28,0,0,30,6,98,29,STONE,08/18/2020,259
0,0,6,0,3,0,2,529,179,1,26,99,0,15,98,2,104,63,SUNFLOWER,08/18/2020,1127
0,0,1,0,0,0,1,177,167,4,4,24,0,6,53,0,49,94,TALLAHATCHIE,08/18/2020,580
0,0,1,0,0,0,3,214,110,4,3,25,1,4,159,5,178,74,TATE,08/18/2020,781
0,0,0,0,0,0,0,48,11,22,4,28,2,1,97,7,182,49,TIPPAH,08/18/2020,451
0,1,0,0,0,0,0,6,3,2,10,7,4,1,31,8,356,49,TISHOMINGO,08/18/2020,478
0,1,0,0,0,0,0,143,60,0,1,7,1,0,152,0,18,4,TUNICA,08/18/2020,387
1,1,0,0,0,0,0,116,35,37,2,6,1,9,123,8,333,108,UNION,08/18/2020,780
0,0,0,0,1,0,0,206,10,1,8,9,0,5,62,3,218,7,WALTHALL,08/18/2020,530
0,3,1,0,3,1,3,494,183,2,10,73,0,7,121,0,241,62,WARREN,08/18/2020,1204
0,0,2,0,0,4,1,747,398,4,16,229,0,18,233,1,120,61,WASHINGTON,08/18/2020,1834
0,0,0,0,0,0,0,434,50,4,31,84,0,2,26,3,140,39,WAYNE,08/18/2020,813
0,0,1,0,0,0,0,60,8,1,4,4,0,0,20,1,134,24,WEBSTER,08/18/2020,257
0,2,0,0,0,0,1,127,26,0,2,10,0,2,38,0,25,6,WILKINSON,08/18/2020,239
0,0,6,0,0,0,2,213,132,1,3,6,0,1,57,0,119,113,WINSTON,08/18/2020,653
0,0,0,0,0,0,1,142,16,0,0,10,0,0,82,2,65,11,YALOBUSHA,08/18/2020,329
0,3,0,0,1,1,5,448,86,2,3,52,1,4,143,30,108,13,YAZOO,08/18/2020,900
14,456,769,9,193,55,93,24676,5992,1482,797,4389,89,335,9719,620,18690,4829,Total,08/18/2020,73207
0,1,0,0,4,0,0,357,72,4,15,20,0,2,23,30,119,37,ADAMS,08/19/2020,684
0,1,0,0,0,1,0,34,3,2,5,19,0,4,168,1,203,34,ALCORN,08/19/2020,475
0,0,0,0,1,0,0,71,20,0,2,7,0,2,38,2,93,17,AMITE,08/19/2020,253
0,2,2,0,0,0,0,238,51,5,6,11,0,1,50,0,164,29,ATTALA,08/19/2020,559
0,0,0,0,0,0,0,47,16,7,0,14,0,0,51,0,21,18,BENTON,08/19/2020,174
0,2,5,0,2,0,0,532,248,4,18,46,0,10,217,2,124,59,BOLIVAR,08/19/2020,1269
0,1,0,1,0,0,0,121,9,31,3,15,1,3,104,10,120,20,CALHOUN,08/19/2020,439
0,0,6,0,0,0,1,79,18,0,1,9,0,0,15,2,92,52,CARROLL,08/19/2020,275
1,0,0,0,0,0,6,235,45,7,7,25,1,2,50,9,123,17,CHICKASAW,08/19/2020,528
0,0,0,0,0,0,0,43,13,0,0,4,0,0,24,0,49,14,CHOCTAW,08/19/2020,147
0,0,0,0,1,0,1,191,89,0,1,23,0,0,81,0,20,11,CLAIBORNE,08/19/2020,418
0,0,0,0,1,0,0,143,12,2,6,14,0,1,24,0,147,39,CLARKE,08/19/2020,389
0,0,0,0,0,0,0,258,44,1,4,14,0,0,24,1,72,13,CLAY,08/19/2020,431
0,0,0,0,0,0,0,286,155,3,8,107,1,5,196,7,69,38,COAHOMA,08/19/2020,875
0,3,1,0,1,0,3,486,81,44,20,116,1,4,89,5,112,30,COPIAH,08/19/2020,996
0,0,0,0,0,0,1,207,46,10,3,29,1,6,59,3,260,54,COVINGTON,08/19/2020,679
0,6,0,3,21,5,10,939,217,122,63,148,14,19,1359,95,850,208,DESOTO,08/19/2020,4079
0,0,1,0,6,2,1,526,140,107,22,166,2,6,243,17,541,167,FORREST,08/19/2020,1947
0,0,1,0,0,0,0,68,12,0,0,5,0,1,7,1,54,9,FRANKLIN,08/19/2020,158
0,0,0,0,6,1,0,53,98,2,3,36,0,1,63,7,217,160,GEORGE,08/19/2020,647
0,0,0,0,1,0,0,45,14,0,3,35,0,1,28,0,100,48,GREENE,08/19/2020,275
0,0,19,0,0,0,2,484,35,0,10,26,0,4,42,0,207,56,GRENADA,08/19/2020,885
